	source	target	weight	source_freq	target_freq	first_sample	second_sample	edge_sample	fscolor	sscolor	edcolor	spect_cluster	commun_cluster	spect_color	comm_color
836	Kytococcus	Isoptericola	1.0	1	1	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000	1.0	0.0	#01b3ec	#8000ff
837	Isoptericola	Kytococcus	1.0	1	1	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000	1.0	0.0	#01b3ec	#8000ff
838	Kytococcus	Janibacter	1.0	1	1	Tongue_dorsum	Throat	Intertype	#ff0000	#ff5029	#cccccc	1.0	0.0	#01b3ec	#8000ff
839	Janibacter	Kytococcus	1.0	1	1	Throat	Tongue_dorsum	Intertype	#ff5029	#ff0000	#cccccc	1.0	0.0	#01b3ec	#8000ff
840	Kytococcus	Kingella	1.0	1	2	Tongue_dorsum	Supragingival_plaque	Intertype	#ff0000	#ff964f	#cccccc	1.0	0.0	#01b3ec	#8000ff
841	Kingella	Kytococcus	1.0	2	1	Supragingival_plaque	Tongue_dorsum	Intertype	#ff964f	#ff0000	#cccccc	1.0	0.0	#01b3ec	#8000ff
842	Lachnoanaerobaculum	Abiotrophia	1.0	2	1	Tongue_dorsum	Buccal_mucosa	Intertype	#ff0000	#1996f3	#cccccc	1.0	0.0	#01b3ec	#8000ff
843	Abiotrophia	Lachnoanaerobaculum	1.0	1	2	Buccal_mucosa	Tongue_dorsum	Intertype	#1996f3	#ff0000	#cccccc	1.0	0.0	#01b3ec	#8000ff
844	Lachnoanaerobaculum	Acidovorax	1.0	2	1	Tongue_dorsum	Anterior_nares	Intertype	#ff0000	#8000ff	#cccccc	1.0	0.0	#01b3ec	#8000ff
845	Acidovorax	Lachnoanaerobaculum	1.0	1	2	Anterior_nares	Tongue_dorsum	Intertype	#8000ff	#ff0000	#cccccc	1.0	0.0	#01b3ec	#8000ff
846	Lachnoanaerobaculum	Acinetobacter	1.0	2	1	Tongue_dorsum	Anterior_nares	Intertype	#ff0000	#8000ff	#cccccc	1.0	0.0	#01b3ec	#8000ff
847	Acinetobacter	Lachnoanaerobaculum	1.0	1	2	Anterior_nares	Tongue_dorsum	Intertype	#8000ff	#ff0000	#cccccc	1.0	0.0	#01b3ec	#8000ff
848	Lachnoanaerobaculum	Afipia	1.0	2	1	Tongue_dorsum	Throat	Intertype	#ff0000	#ff5029	#cccccc	1.0	0.0	#01b3ec	#8000ff
849	Afipia	Lachnoanaerobaculum	1.0	1	2	Throat	Tongue_dorsum	Intertype	#ff5029	#ff0000	#cccccc	1.0	0.0	#01b3ec	#8000ff
850	Lachnoanaerobaculum	Alistipes	1.0	2	1	Tongue_dorsum	Stool	Intertype	#ff0000	#b2f396	#cccccc	1.0	0.0	#01b3ec	#8000ff
851	Alistipes	Lachnoanaerobaculum	1.0	1	2	Stool	Tongue_dorsum	Intertype	#b2f396	#ff0000	#cccccc	1.0	0.0	#01b3ec	#8000ff
852	Lachnoanaerobaculum	Bacillus	1.0	2	1	Tongue_dorsum	Anterior_nares	Intertype	#ff0000	#8000ff	#cccccc	1.0	0.0	#01b3ec	#8000ff
853	Bacillus	Lachnoanaerobaculum	1.0	1	2	Anterior_nares	Tongue_dorsum	Intertype	#8000ff	#ff0000	#cccccc	1.0	0.0	#01b3ec	#8000ff
854	Lachnoanaerobaculum	Bradyrhizobium	1.0	2	1	Tongue_dorsum	Throat	Intertype	#ff0000	#ff5029	#cccccc	1.0	0.0	#01b3ec	#8000ff
855	Bradyrhizobium	Lachnoanaerobaculum	1.0	1	2	Throat	Tongue_dorsum	Intertype	#ff5029	#ff0000	#cccccc	1.0	0.0	#01b3ec	#8000ff
856	Lachnoanaerobaculum	Capnocytophaga	1.0	2	2	Tongue_dorsum	Supragingival_plaque	Intertype	#ff0000	#ff964f	#cccccc	1.0	0.0	#01b3ec	#8000ff
857	Capnocytophaga	Lachnoanaerobaculum	1.0	2	2	Supragingival_plaque	Tongue_dorsum	Intertype	#ff964f	#ff0000	#cccccc	2.0	0.0	#7effb5	#8000ff
858	Lachnoanaerobaculum	Cardiobacterium	1.0	2	1	Tongue_dorsum	Subgingival_plaque	Intertype	#ff0000	#e4cf74	#cccccc	1.0	0.0	#01b3ec	#8000ff
859	Cardiobacterium	Lachnoanaerobaculum	1.0	1	2	Subgingival_plaque	Tongue_dorsum	Intertype	#e4cf74	#ff0000	#cccccc	1.0	0.0	#01b3ec	#8000ff
860	Lachnoanaerobaculum	Cellulomonas	1.0	2	1	Tongue_dorsum	Stool	Intertype	#ff0000	#b2f396	#cccccc	1.0	0.0	#01b3ec	#8000ff
861	Cellulomonas	Lachnoanaerobaculum	1.0	1	2	Stool	Tongue_dorsum	Intertype	#b2f396	#ff0000	#cccccc	1.0	0.0	#01b3ec	#8000ff
862	Lachnoanaerobaculum	Citrobacter	1.0	2	1	Tongue_dorsum	Throat	Intertype	#ff0000	#ff5029	#cccccc	1.0	0.0	#01b3ec	#8000ff
863	Citrobacter	Lachnoanaerobaculum	1.0	1	2	Throat	Tongue_dorsum	Intertype	#ff5029	#ff0000	#cccccc	1.0	0.0	#01b3ec	#8000ff
864	Lachnoanaerobaculum	Clostridium	1.0	2	1	Tongue_dorsum	Stool	Intertype	#ff0000	#b2f396	#cccccc	1.0	0.0	#01b3ec	#8000ff
865	Clostridium	Lachnoanaerobaculum	1.0	1	2	Stool	Tongue_dorsum	Intertype	#b2f396	#ff0000	#cccccc	1.0	0.0	#01b3ec	#8000ff
866	Lachnoanaerobaculum	Conchiformibius	1.0	2	1	Tongue_dorsum	Throat	Intertype	#ff0000	#ff5029	#cccccc	1.0	0.0	#01b3ec	#8000ff
867	Conchiformibius	Lachnoanaerobaculum	1.0	1	2	Throat	Tongue_dorsum	Intertype	#ff5029	#ff0000	#cccccc	1.0	0.0	#01b3ec	#8000ff
868	Lachnoanaerobaculum	Dialister	1.0	2	2	Tongue_dorsum	Stool	Intertype	#ff0000	#b2f396	#cccccc	1.0	0.0	#01b3ec	#8000ff
869	Dialister	Lachnoanaerobaculum	1.0	2	2	Stool	Tongue_dorsum	Intertype	#b2f396	#ff0000	#cccccc	2.0	0.0	#7effb5	#8000ff
870	Lachnoanaerobaculum	Eikenella	1.0	2	1	Tongue_dorsum	Subgingival_plaque	Intertype	#ff0000	#e4cf74	#cccccc	1.0	0.0	#01b3ec	#8000ff
871	Eikenella	Lachnoanaerobaculum	1.0	1	2	Subgingival_plaque	Tongue_dorsum	Intertype	#e4cf74	#ff0000	#cccccc	1.0	0.0	#01b3ec	#8000ff
872	Lachnoanaerobaculum	Flavobacterium	1.0	2	1	Tongue_dorsum	Throat	Intertype	#ff0000	#ff5029	#cccccc	1.0	0.0	#01b3ec	#8000ff
873	Flavobacterium	Lachnoanaerobaculum	1.0	1	2	Throat	Tongue_dorsum	Intertype	#ff5029	#ff0000	#cccccc	1.0	0.0	#01b3ec	#8000ff
874	Lachnoanaerobaculum	Gemella	1.0	2	2	Tongue_dorsum	Buccal_mucosa	Intertype	#ff0000	#1996f3	#cccccc	1.0	0.0	#01b3ec	#8000ff
875	Gemella	Lachnoanaerobaculum	1.0	2	2	Buccal_mucosa	Tongue_dorsum	Intertype	#1996f3	#ff0000	#cccccc	2.0	0.0	#7effb5	#8000ff
876	Lachnoanaerobaculum	Granulicatella	1.0	2	1	Tongue_dorsum	Attached	Intertype	#ff0000	#4e4dfc	#cccccc	1.0	0.0	#01b3ec	#8000ff
877	Granulicatella	Lachnoanaerobaculum	1.0	1	2	Attached	Tongue_dorsum	Intertype	#4e4dfc	#ff0000	#cccccc	1.0	0.0	#01b3ec	#8000ff
878	Lachnoanaerobaculum	Isoptericola	1.0	2	1	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000	1.0	0.0	#01b3ec	#8000ff
879	Isoptericola	Lachnoanaerobaculum	1.0	1	2	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000	1.0	0.0	#01b3ec	#8000ff
880	Lachnoanaerobaculum	Janibacter	1.0	2	1	Tongue_dorsum	Throat	Intertype	#ff0000	#ff5029	#cccccc	1.0	0.0	#01b3ec	#8000ff
881	Janibacter	Lachnoanaerobaculum	1.0	1	2	Throat	Tongue_dorsum	Intertype	#ff5029	#ff0000	#cccccc	1.0	0.0	#01b3ec	#8000ff
882	Lachnoanaerobaculum	Kytococcus	1.0	2	1	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000	1.0	0.0	#01b3ec	#8000ff
883	Kytococcus	Lachnoanaerobaculum	1.0	1	2	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000	1.0	0.0	#01b3ec	#8000ff
884	Lactobacillus	Abiotrophia	1.0	1	1	Mid_vagina	Buccal_mucosa	Intertype	#18cde4	#1996f3	#cccccc	1.0	0.0	#01b3ec	#8000ff
885	Abiotrophia	Lactobacillus	1.0	1	1	Buccal_mucosa	Mid_vagina	Intertype	#1996f3	#18cde4	#cccccc	1.0	0.0	#01b3ec	#8000ff
886	Lactobacillus	Acidovorax	1.0	1	1	Mid_vagina	Anterior_nares	Intertype	#18cde4	#8000ff	#cccccc	1.0	0.0	#01b3ec	#8000ff
887	Acidovorax	Lactobacillus	1.0	1	1	Anterior_nares	Mid_vagina	Intertype	#8000ff	#18cde4	#cccccc	1.0	0.0	#01b3ec	#8000ff
888	Lactobacillus	Acinetobacter	1.0	1	1	Mid_vagina	Anterior_nares	Intertype	#18cde4	#8000ff	#cccccc	1.0	0.0	#01b3ec	#8000ff
889	Acinetobacter	Lactobacillus	1.0	1	1	Anterior_nares	Mid_vagina	Intertype	#8000ff	#18cde4	#cccccc	1.0	0.0	#01b3ec	#8000ff
890	Lactobacillus	Actinobaculum	1.0	1	2	Mid_vagina	Supragingival_plaque	Intertype	#18cde4	#ff964f	#cccccc	1.0	0.0	#01b3ec	#8000ff
891	Actinobaculum	Lactobacillus	1.0	2	1	Supragingival_plaque	Mid_vagina	Intertype	#ff964f	#18cde4	#cccccc	2.0	0.0	#7effb5	#8000ff
892	Lactobacillus	Actinomyces	1.0	1	2	Mid_vagina	Supragingival_plaque	Intertype	#18cde4	#ff964f	#cccccc	1.0	0.0	#01b3ec	#8000ff
893	Actinomyces	Lactobacillus	1.0	2	1	Supragingival_plaque	Mid_vagina	Intertype	#ff964f	#18cde4	#cccccc	0.0	0.0	#8000ff	#8000ff
894	Lactobacillus	Afipia	1.0	1	1	Mid_vagina	Throat	Intertype	#18cde4	#ff5029	#cccccc	1.0	0.0	#01b3ec	#8000ff
895	Afipia	Lactobacillus	1.0	1	1	Throat	Mid_vagina	Intertype	#ff5029	#18cde4	#cccccc	1.0	0.0	#01b3ec	#8000ff
896	Lactobacillus	Aggregatibacter	1.0	1	2	Mid_vagina	Mixed	Intertype	#18cde4	#cccccc	#cccccc	1.0	0.0	#01b3ec	#8000ff
897	Aggregatibacter	Lactobacillus	1.0	2	1	Mixed	Mid_vagina	Intertype	#cccccc	#18cde4	#cccccc	0.0	0.0	#8000ff	#8000ff
898	Lactobacillus	Alistipes	1.0	1	1	Mid_vagina	Stool	Intertype	#18cde4	#b2f396	#cccccc	1.0	0.0	#01b3ec	#8000ff
899	Alistipes	Lactobacillus	1.0	1	1	Stool	Mid_vagina	Intertype	#b2f396	#18cde4	#cccccc	1.0	0.0	#01b3ec	#8000ff
900	Lactobacillus	Atopobium	1.0	1	2	Mid_vagina	Saliva	Intertype	#18cde4	#7effb5	#cccccc	1.0	0.0	#01b3ec	#8000ff
901	Atopobium	Lactobacillus	1.0	2	1	Saliva	Mid_vagina	Intertype	#7effb5	#18cde4	#cccccc	1.0	0.0	#01b3ec	#8000ff
902	Lactobacillus	Bacillus	1.0	1	1	Mid_vagina	Anterior_nares	Intertype	#18cde4	#8000ff	#cccccc	1.0	0.0	#01b3ec	#8000ff
903	Bacillus	Lactobacillus	1.0	1	1	Anterior_nares	Mid_vagina	Intertype	#8000ff	#18cde4	#cccccc	1.0	0.0	#01b3ec	#8000ff
904	Lactobacillus	Bradyrhizobium	1.0	1	1	Mid_vagina	Throat	Intertype	#18cde4	#ff5029	#cccccc	1.0	0.0	#01b3ec	#8000ff
905	Bradyrhizobium	Lactobacillus	1.0	1	1	Throat	Mid_vagina	Intertype	#ff5029	#18cde4	#cccccc	1.0	0.0	#01b3ec	#8000ff
906	Lactobacillus	Capnocytophaga	1.0	1	2	Mid_vagina	Supragingival_plaque	Intertype	#18cde4	#ff964f	#cccccc	1.0	0.0	#01b3ec	#8000ff
907	Capnocytophaga	Lactobacillus	1.0	2	1	Supragingival_plaque	Mid_vagina	Intertype	#ff964f	#18cde4	#cccccc	2.0	0.0	#7effb5	#8000ff
908	Lactobacillus	Cardiobacterium	1.0	1	1	Mid_vagina	Subgingival_plaque	Intertype	#18cde4	#e4cf74	#cccccc	1.0	0.0	#01b3ec	#8000ff
909	Cardiobacterium	Lactobacillus	1.0	1	1	Subgingival_plaque	Mid_vagina	Intertype	#e4cf74	#18cde4	#cccccc	1.0	0.0	#01b3ec	#8000ff
910	Lactobacillus	Cellulomonas	1.0	1	1	Mid_vagina	Stool	Intertype	#18cde4	#b2f396	#cccccc	1.0	0.0	#01b3ec	#8000ff
911	Cellulomonas	Lactobacillus	1.0	1	1	Stool	Mid_vagina	Intertype	#b2f396	#18cde4	#cccccc	1.0	0.0	#01b3ec	#8000ff
912	Lactobacillus	Citrobacter	1.0	1	1	Mid_vagina	Throat	Intertype	#18cde4	#ff5029	#cccccc	1.0	0.0	#01b3ec	#8000ff
913	Citrobacter	Lactobacillus	1.0	1	1	Throat	Mid_vagina	Intertype	#ff5029	#18cde4	#cccccc	1.0	0.0	#01b3ec	#8000ff
914	Lactobacillus	Clostridium	1.0	1	1	Mid_vagina	Stool	Intertype	#18cde4	#b2f396	#cccccc	1.0	0.0	#01b3ec	#8000ff
915	Clostridium	Lactobacillus	1.0	1	1	Stool	Mid_vagina	Intertype	#b2f396	#18cde4	#cccccc	1.0	0.0	#01b3ec	#8000ff
916	Lactobacillus	Conchiformibius	1.0	1	1	Mid_vagina	Throat	Intertype	#18cde4	#ff5029	#cccccc	1.0	0.0	#01b3ec	#8000ff
917	Conchiformibius	Lactobacillus	1.0	1	1	Throat	Mid_vagina	Intertype	#ff5029	#18cde4	#cccccc	1.0	0.0	#01b3ec	#8000ff
918	Lactobacillus	Corynebacterium	1.0	1	2	Mid_vagina	Supragingival_plaque	Intertype	#18cde4	#ff964f	#cccccc	1.0	0.0	#01b3ec	#8000ff
919	Corynebacterium	Lactobacillus	1.0	2	1	Supragingival_plaque	Mid_vagina	Intertype	#ff964f	#18cde4	#cccccc	0.0	0.0	#8000ff	#8000ff
920	Lactobacillus	Dialister	1.0	1	2	Mid_vagina	Stool	Intertype	#18cde4	#b2f396	#cccccc	1.0	0.0	#01b3ec	#8000ff
921	Dialister	Lactobacillus	1.0	2	1	Stool	Mid_vagina	Intertype	#b2f396	#18cde4	#cccccc	2.0	0.0	#7effb5	#8000ff
922	Lactobacillus	Eikenella	1.0	1	1	Mid_vagina	Subgingival_plaque	Intertype	#18cde4	#e4cf74	#cccccc	1.0	0.0	#01b3ec	#8000ff
923	Eikenella	Lactobacillus	1.0	1	1	Subgingival_plaque	Mid_vagina	Intertype	#e4cf74	#18cde4	#cccccc	1.0	0.0	#01b3ec	#8000ff
924	Lactobacillus	Faecalibacterium	1.0	1	2	Mid_vagina	Stool	Intertype	#18cde4	#b2f396	#cccccc	1.0	0.0	#01b3ec	#8000ff
925	Faecalibacterium	Lactobacillus	1.0	2	1	Stool	Mid_vagina	Intertype	#b2f396	#18cde4	#cccccc	2.0	0.0	#7effb5	#8000ff
926	Lactobacillus	Flavobacterium	1.0	1	1	Mid_vagina	Throat	Intertype	#18cde4	#ff5029	#cccccc	1.0	0.0	#01b3ec	#8000ff
927	Flavobacterium	Lactobacillus	1.0	1	1	Throat	Mid_vagina	Intertype	#ff5029	#18cde4	#cccccc	1.0	0.0	#01b3ec	#8000ff
928	Lactobacillus	Gemella	1.0	1	2	Mid_vagina	Buccal_mucosa	Intertype	#18cde4	#1996f3	#cccccc	1.0	0.0	#01b3ec	#8000ff
929	Gemella	Lactobacillus	1.0	2	1	Buccal_mucosa	Mid_vagina	Intertype	#1996f3	#18cde4	#cccccc	2.0	0.0	#7effb5	#8000ff
930	Lactobacillus	Granulicatella	1.0	1	1	Mid_vagina	Attached	Intertype	#18cde4	#4e4dfc	#cccccc	1.0	0.0	#01b3ec	#8000ff
931	Granulicatella	Lactobacillus	1.0	1	1	Attached	Mid_vagina	Intertype	#4e4dfc	#18cde4	#cccccc	1.0	0.0	#01b3ec	#8000ff
932	Lactobacillus	Haemophilus	1.0	1	2	Mid_vagina	Buccal_mucosa	Intertype	#18cde4	#1996f3	#cccccc	1.0	0.0	#01b3ec	#8000ff
933	Haemophilus	Lactobacillus	1.0	2	1	Buccal_mucosa	Mid_vagina	Intertype	#1996f3	#18cde4	#cccccc	0.0	0.0	#8000ff	#8000ff
934	Lactobacillus	Isoptericola	1.0	1	1	Mid_vagina	Tongue_dorsum	Intertype	#18cde4	#ff0000	#cccccc	1.0	0.0	#01b3ec	#8000ff
935	Isoptericola	Lactobacillus	1.0	1	1	Tongue_dorsum	Mid_vagina	Intertype	#ff0000	#18cde4	#cccccc	1.0	0.0	#01b3ec	#8000ff
936	Lactobacillus	Janibacter	1.0	1	1	Mid_vagina	Throat	Intertype	#18cde4	#ff5029	#cccccc	1.0	0.0	#01b3ec	#8000ff
937	Janibacter	Lactobacillus	1.0	1	1	Throat	Mid_vagina	Intertype	#ff5029	#18cde4	#cccccc	1.0	0.0	#01b3ec	#8000ff
938	Lactobacillus	Kingella	1.0	1	2	Mid_vagina	Supragingival_plaque	Intertype	#18cde4	#ff964f	#cccccc	1.0	0.0	#01b3ec	#8000ff
939	Kingella	Lactobacillus	1.0	2	1	Supragingival_plaque	Mid_vagina	Intertype	#ff964f	#18cde4	#cccccc	1.0	0.0	#01b3ec	#8000ff
940	Lactobacillus	Kytococcus	1.0	1	1	Mid_vagina	Tongue_dorsum	Intertype	#18cde4	#ff0000	#cccccc	1.0	0.0	#01b3ec	#8000ff
941	Kytococcus	Lactobacillus	1.0	1	1	Tongue_dorsum	Mid_vagina	Intertype	#ff0000	#18cde4	#cccccc	1.0	0.0	#01b3ec	#8000ff
942	Lactobacillus	Lachnoanaerobaculum	1.0	1	2	Mid_vagina	Tongue_dorsum	Intertype	#18cde4	#ff0000	#cccccc	1.0	0.0	#01b3ec	#8000ff
943	Lachnoanaerobaculum	Lactobacillus	1.0	2	1	Tongue_dorsum	Mid_vagina	Intertype	#ff0000	#18cde4	#cccccc	1.0	0.0	#01b3ec	#8000ff
944	Lactococcus	Abiotrophia	1.0	1	1	Anterior_nares	Buccal_mucosa	Intertype	#8000ff	#1996f3	#cccccc	1.0	0.0	#01b3ec	#8000ff
945	Abiotrophia	Lactococcus	1.0	1	1	Buccal_mucosa	Anterior_nares	Intertype	#1996f3	#8000ff	#cccccc	1.0	0.0	#01b3ec	#8000ff
946	Lactococcus	Acidovorax	1.0	1	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	1.0	0.0	#01b3ec	#8000ff
947	Acidovorax	Lactococcus	1.0	1	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	1.0	0.0	#01b3ec	#8000ff
948	Lactococcus	Acinetobacter	1.0	1	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	1.0	0.0	#01b3ec	#8000ff
949	Acinetobacter	Lactococcus	1.0	1	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	1.0	0.0	#01b3ec	#8000ff
950	Lactococcus	Actinobaculum	1.0	1	2	Anterior_nares	Supragingival_plaque	Intertype	#8000ff	#ff964f	#cccccc	1.0	0.0	#01b3ec	#8000ff
951	Actinobaculum	Lactococcus	1.0	2	1	Supragingival_plaque	Anterior_nares	Intertype	#ff964f	#8000ff	#cccccc	2.0	0.0	#7effb5	#8000ff
952	Lactococcus	Afipia	1.0	1	1	Anterior_nares	Throat	Intertype	#8000ff	#ff5029	#cccccc	1.0	0.0	#01b3ec	#8000ff
953	Afipia	Lactococcus	1.0	1	1	Throat	Anterior_nares	Intertype	#ff5029	#8000ff	#cccccc	1.0	0.0	#01b3ec	#8000ff
954	Lactococcus	Aggregatibacter	1.0	1	2	Anterior_nares	Mixed	Intertype	#8000ff	#cccccc	#cccccc	1.0	0.0	#01b3ec	#8000ff
955	Aggregatibacter	Lactococcus	1.0	2	1	Mixed	Anterior_nares	Intertype	#cccccc	#8000ff	#cccccc	0.0	0.0	#8000ff	#8000ff
956	Lactococcus	Alistipes	1.0	1	1	Anterior_nares	Stool	Intertype	#8000ff	#b2f396	#cccccc	1.0	0.0	#01b3ec	#8000ff
957	Alistipes	Lactococcus	1.0	1	1	Stool	Anterior_nares	Intertype	#b2f396	#8000ff	#cccccc	1.0	0.0	#01b3ec	#8000ff
958	Lactococcus	Atopobium	1.0	1	2	Anterior_nares	Saliva	Intertype	#8000ff	#7effb5	#cccccc	1.0	0.0	#01b3ec	#8000ff
959	Atopobium	Lactococcus	1.0	2	1	Saliva	Anterior_nares	Intertype	#7effb5	#8000ff	#cccccc	1.0	0.0	#01b3ec	#8000ff
960	Lactococcus	Bacillus	1.0	1	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	1.0	0.0	#01b3ec	#8000ff
961	Bacillus	Lactococcus	1.0	1	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	1.0	0.0	#01b3ec	#8000ff
962	Lactococcus	Bradyrhizobium	1.0	1	1	Anterior_nares	Throat	Intertype	#8000ff	#ff5029	#cccccc	1.0	0.0	#01b3ec	#8000ff
963	Bradyrhizobium	Lactococcus	1.0	1	1	Throat	Anterior_nares	Intertype	#ff5029	#8000ff	#cccccc	1.0	0.0	#01b3ec	#8000ff
964	Lactococcus	Capnocytophaga	1.0	1	2	Anterior_nares	Supragingival_plaque	Intertype	#8000ff	#ff964f	#cccccc	1.0	0.0	#01b3ec	#8000ff
965	Capnocytophaga	Lactococcus	1.0	2	1	Supragingival_plaque	Anterior_nares	Intertype	#ff964f	#8000ff	#cccccc	2.0	0.0	#7effb5	#8000ff
966	Lactococcus	Cardiobacterium	1.0	1	1	Anterior_nares	Subgingival_plaque	Intertype	#8000ff	#e4cf74	#cccccc	1.0	0.0	#01b3ec	#8000ff
967	Cardiobacterium	Lactococcus	1.0	1	1	Subgingival_plaque	Anterior_nares	Intertype	#e4cf74	#8000ff	#cccccc	1.0	0.0	#01b3ec	#8000ff
968	Lactococcus	Cellulomonas	1.0	1	1	Anterior_nares	Stool	Intertype	#8000ff	#b2f396	#cccccc	1.0	0.0	#01b3ec	#8000ff
969	Cellulomonas	Lactococcus	1.0	1	1	Stool	Anterior_nares	Intertype	#b2f396	#8000ff	#cccccc	1.0	0.0	#01b3ec	#8000ff
970	Lactococcus	Citrobacter	1.0	1	1	Anterior_nares	Throat	Intertype	#8000ff	#ff5029	#cccccc	1.0	0.0	#01b3ec	#8000ff
971	Citrobacter	Lactococcus	1.0	1	1	Throat	Anterior_nares	Intertype	#ff5029	#8000ff	#cccccc	1.0	0.0	#01b3ec	#8000ff
972	Lactococcus	Clostridium	1.0	1	1	Anterior_nares	Stool	Intertype	#8000ff	#b2f396	#cccccc	1.0	0.0	#01b3ec	#8000ff
973	Clostridium	Lactococcus	1.0	1	1	Stool	Anterior_nares	Intertype	#b2f396	#8000ff	#cccccc	1.0	0.0	#01b3ec	#8000ff
974	Lactococcus	Conchiformibius	1.0	1	1	Anterior_nares	Throat	Intertype	#8000ff	#ff5029	#cccccc	1.0	0.0	#01b3ec	#8000ff
975	Conchiformibius	Lactococcus	1.0	1	1	Throat	Anterior_nares	Intertype	#ff5029	#8000ff	#cccccc	1.0	0.0	#01b3ec	#8000ff
976	Lactococcus	Corynebacterium	1.0	1	2	Anterior_nares	Supragingival_plaque	Intertype	#8000ff	#ff964f	#cccccc	1.0	0.0	#01b3ec	#8000ff
977	Corynebacterium	Lactococcus	1.0	2	1	Supragingival_plaque	Anterior_nares	Intertype	#ff964f	#8000ff	#cccccc	0.0	0.0	#8000ff	#8000ff
978	Lactococcus	Dialister	1.0	1	2	Anterior_nares	Stool	Intertype	#8000ff	#b2f396	#cccccc	1.0	0.0	#01b3ec	#8000ff
979	Dialister	Lactococcus	1.0	2	1	Stool	Anterior_nares	Intertype	#b2f396	#8000ff	#cccccc	2.0	0.0	#7effb5	#8000ff
980	Lactococcus	Eikenella	1.0	1	1	Anterior_nares	Subgingival_plaque	Intertype	#8000ff	#e4cf74	#cccccc	1.0	0.0	#01b3ec	#8000ff
981	Eikenella	Lactococcus	1.0	1	1	Subgingival_plaque	Anterior_nares	Intertype	#e4cf74	#8000ff	#cccccc	1.0	0.0	#01b3ec	#8000ff
982	Lactococcus	Faecalibacterium	1.0	1	2	Anterior_nares	Stool	Intertype	#8000ff	#b2f396	#cccccc	1.0	0.0	#01b3ec	#8000ff
983	Faecalibacterium	Lactococcus	1.0	2	1	Stool	Anterior_nares	Intertype	#b2f396	#8000ff	#cccccc	2.0	0.0	#7effb5	#8000ff
984	Lactococcus	Flavobacterium	1.0	1	1	Anterior_nares	Throat	Intertype	#8000ff	#ff5029	#cccccc	1.0	0.0	#01b3ec	#8000ff
985	Flavobacterium	Lactococcus	1.0	1	1	Throat	Anterior_nares	Intertype	#ff5029	#8000ff	#cccccc	1.0	0.0	#01b3ec	#8000ff
986	Lactococcus	Gemella	1.0	1	2	Anterior_nares	Buccal_mucosa	Intertype	#8000ff	#1996f3	#cccccc	1.0	0.0	#01b3ec	#8000ff
987	Gemella	Lactococcus	1.0	2	1	Buccal_mucosa	Anterior_nares	Intertype	#1996f3	#8000ff	#cccccc	2.0	0.0	#7effb5	#8000ff
988	Lactococcus	Granulicatella	1.0	1	1	Anterior_nares	Attached	Intertype	#8000ff	#4e4dfc	#cccccc	1.0	0.0	#01b3ec	#8000ff
989	Granulicatella	Lactococcus	1.0	1	1	Attached	Anterior_nares	Intertype	#4e4dfc	#8000ff	#cccccc	1.0	0.0	#01b3ec	#8000ff
990	Lactococcus	Haemophilus	1.0	1	2	Anterior_nares	Buccal_mucosa	Intertype	#8000ff	#1996f3	#cccccc	1.0	0.0	#01b3ec	#8000ff
991	Haemophilus	Lactococcus	1.0	2	1	Buccal_mucosa	Anterior_nares	Intertype	#1996f3	#8000ff	#cccccc	0.0	0.0	#8000ff	#8000ff
992	Lactococcus	Isoptericola	1.0	1	1	Anterior_nares	Tongue_dorsum	Intertype	#8000ff	#ff0000	#cccccc	1.0	0.0	#01b3ec	#8000ff
993	Isoptericola	Lactococcus	1.0	1	1	Tongue_dorsum	Anterior_nares	Intertype	#ff0000	#8000ff	#cccccc	1.0	0.0	#01b3ec	#8000ff
994	Lactococcus	Janibacter	1.0	1	1	Anterior_nares	Throat	Intertype	#8000ff	#ff5029	#cccccc	1.0	0.0	#01b3ec	#8000ff
995	Janibacter	Lactococcus	1.0	1	1	Throat	Anterior_nares	Intertype	#ff5029	#8000ff	#cccccc	1.0	0.0	#01b3ec	#8000ff
996	Lactococcus	Kingella	1.0	1	2	Anterior_nares	Supragingival_plaque	Intertype	#8000ff	#ff964f	#cccccc	1.0	0.0	#01b3ec	#8000ff
997	Kingella	Lactococcus	1.0	2	1	Supragingival_plaque	Anterior_nares	Intertype	#ff964f	#8000ff	#cccccc	1.0	0.0	#01b3ec	#8000ff
