TAXA	sample_type	sample_color	frequency	spect_cluster	commun_cluster	spect_color	comm_color	Gender_type	Gender_color
Pseudomonas sp. FH1	Vaginal_introitus	#ff0000	2	5.0	4.0	#1fd3e1	#7effb5	Mixed	#cccccc
Pseudomonas sp. NBRC 111134	Vaginal_introitus	#ff0000	2	9.0	5.0	#9efaa2	#beec8e	Mixed	#cccccc
Pseudomonas synxantha	Vaginal_introitus	#ff0000	2	6.0	5.0	#3febd5	#beec8e	Mixed	#cccccc
Rothia dentocariosa	Supragingival_plaque	#ff8646	2	13.0	2.0	#ff8e4a	#01b3ec	Mixed	#cccccc
Rothia mucilaginosa	Hard_palate	#08acee	2	11.0	2.0	#ded579	#01b3ec	Mixed	#cccccc
Sphingobium yanoikuyae	Vaginal_introitus	#ff0000	2	9.0	5.0	#9efaa2	#beec8e	Mixed	#cccccc
Sphingopyxis sp. H050	Vaginal_introitus	#ff0000	2	12.0	4.0	#feb562	#7effb5	Mixed	#cccccc
Sphingopyxis sp. H115	Mid_vagina	#52f5cb	1	0.0	6.0	#8000ff	#feb562	Mixed	#cccccc
Sphingopyxis sp. LC81	Vaginal_introitus	#ff0000	1	4.0	8.0	#01b3ec	#ff0000	Mixed	#cccccc
Sphingopyxis sp. Root1497	Mid_vagina	#52f5cb	1	4.0	8.0	#01b3ec	#ff0000	Mixed	#cccccc
Stenotrophomonas maltophilia	Anterior_nares	#8000ff	2	9.0	5.0	#9efaa2	#beec8e	Mixed	#cccccc
Streptococcus pneumoniae	Buccal_mucosa_NA	#2686f5	2	6.0	5.0	#3febd5	#beec8e	Mixed	#cccccc
Streptococcus sanguinis	Supragingival_plaque	#ff8646	2	8.0	2.0	#7effb5	#01b3ec	Mixed	#cccccc
Ureaplasma parvum	Vaginal_introitus	#ff0000	2	6.0	5.0	#3febd5	#beec8e	Mixed	#cccccc
Actinomyces massiliensis	Supragingival_plaque	#ff8646	2	14.0	1.0	#ff6232	#425ffa	Mixed	#cccccc
Abiotrophia defectiva	Buccal_mucosa	#445cfb	1	2.0	0.0	#425ffa	#8000ff	Mixed	#cccccc
Actinomyces sp. oral taxon 170	Supragingival_plaque	#ff8646	2	13.0	2.0	#ff8e4a	#01b3ec	Mixed	#cccccc
Capnocytophaga sputigena	Supragingival_plaque	#ff8646	1	15.0	3.0	#ff3219	#3febd5	Mixed	#cccccc
Capnocytophaga gingivalis	Supragingival_plaque	#ff8646	2	8.0	2.0	#7effb5	#01b3ec	Mixed	#cccccc
Herbaspirillum sp. GW103	Vaginal_introitus	#ff0000	1	0.0	6.0	#8000ff	#feb562	Mixed	#cccccc
Actinomyces sp. oral taxon 175	Supragingival_plaque	#ff8646	2	10.0	2.0	#beec8e	#01b3ec	Mixed	#cccccc
Lactobacillus ultunensis	Mid_vagina	#52f5cb	3	1.0	7.0	#622ffe	#ff6232	Mixed	#cccccc
Herbaspirillum huttiense	Vaginal_introitus	#ff0000	2	6.0	5.0	#3febd5	#beec8e	Mixed	#cccccc
Comamonas testosteroni	Mid_vagina	#52f5cb	2	5.0	4.0	#1fd3e1	#7effb5	Mixed	#cccccc
Pseudomonas sp. NBRC 111132	Vaginal_introitus	#ff0000	2	9.0	5.0	#9efaa2	#beec8e	Mixed	#cccccc
Capnocytophaga sp. oral taxon 329	Supragingival_plaque	#ff8646	2	3.0	2.0	#218cf4	#01b3ec	Mixed	#cccccc
Herbaspirillum sp. B39	Vaginal_introitus	#ff0000	2	9.0	5.0	#9efaa2	#beec8e	Mixed	#cccccc
Pseudomonas sp. Eur1 9.41	Vaginal_introitus	#ff0000	2	12.0	4.0	#feb562	#7effb5	Mixed	#cccccc
Pseudomonas orientalis	Vaginal_introitus	#ff0000	1	4.0	8.0	#01b3ec	#ff0000	Mixed	#cccccc
Sphingopyxis macrogoltabida	Vaginal_introitus	#ff0000	1	4.0	8.0	#01b3ec	#ff0000	Mixed	#cccccc
