TAXA	sample_type	sample_color	frequency	spect_cluster	commun_cluster	spect_color	comm_color	Gender_type	Gender_color
Prevotella nigrescens	Subgingival_plaque	#ffac5c	12	7.0	0.0	#c4e88a	#8000ff	Mixed	#cccccc
Prevotella oralis	Subgingival_plaque	#ffac5c	10	10.0	4.0	#ff4a26	#a2f9a0	Mixed	#cccccc
Prevotella oris	Subgingival_plaque	#ffac5c	12	7.0	0.0	#c4e88a	#8000ff	Mixed	#cccccc
Prevotella pallens	Throat	#ff5c2f	12	10.0	4.0	#ff4a26	#a2f9a0	Mixed	#cccccc
Prevotella pleuritidis	Subgingival_plaque	#ffac5c	12	8.0	0.0	#f2c26b	#8000ff	Mixed	#cccccc
Prevotella saccharolytica	Subgingival_plaque	#ffac5c	12	8.0	0.0	#f2c26b	#8000ff	Mixed	#cccccc
Prevotella salivae	Saliva	#cbe486	12	10.0	1.0	#ff4a26	#386df9	Mixed	#cccccc
Prevotella scopos	Throat	#ff5c2f	12	7.0	0.0	#c4e88a	#8000ff	Mixed	#cccccc
Prevotella shahii	Throat	#ff5c2f	12	4.0	0.0	#38e7d7	#8000ff	Mixed	#cccccc
Prevotella sp. C561	Palatine_Tonsils	#70febc	12	10.0	4.0	#ff4a26	#a2f9a0	Mixed	#cccccc
Prevotella sp. F0091	Palatine_Tonsils	#70febc	12	7.0	2.0	#c4e88a	#10c6e6	Mixed	#cccccc
Prevotella sp. HJM029	Palatine_Tonsils	#70febc	12	6.0	1.0	#96fca7	#386df9	Mixed	#cccccc
Prevotella sp. HUN102	Keratinized_gingiva	#17cbe4	4	3.0	1.0	#0ac0e8	#386df9	Mixed	#cccccc
Prevotella sp. ICM33	Saliva	#cbe486	12	10.0	4.0	#ff4a26	#a2f9a0	Mixed	#cccccc
Prevotella sp. MSX73	Palatine_Tonsils	#70febc	1	9.0	5.0	#ff8c49	#ecc86f	Mixed	#cccccc
Prevotella sp. oral taxon 299	Attached	#622ffe	12	7.0	0.0	#c4e88a	#8000ff	Mixed	#cccccc
Prevotella sp. oral taxon 306	Throat	#ff5c2f	12	1.0	1.0	#5247fc	#386df9	Mixed	#cccccc
Prevotella sp. oral taxon 317	Subgingival_plaque	#ffac5c	12	3.0	2.0	#0ac0e8	#10c6e6	Mixed	#cccccc
Prevotella sp. oral taxon 472	Subgingival_plaque	#ffac5c	11	7.0	0.0	#c4e88a	#8000ff	Mixed	#cccccc
Prevotella sp. oral taxon 473	Keratinized_gingiva	#17cbe4	12	8.0	0.0	#f2c26b	#8000ff	Mixed	#cccccc
Prevotella sp. P5-60	Attached	#622ffe	4	8.0	0.0	#f2c26b	#8000ff	Mixed	#cccccc
Prevotella sp. S7-1-8	Posterior_fornix	#8efeac	12	10.0	4.0	#ff4a26	#a2f9a0	Mixed	#cccccc
Prevotella sp. S7 MS 2	Keratinized_gingiva	#17cbe4	5	10.0	4.0	#ff4a26	#a2f9a0	Mixed	#cccccc
Prevotella timonensis	Anterior_nares	#8000ff	12	10.0	4.0	#ff4a26	#a2f9a0	Mixed	#cccccc
Prevotella veroralis	Saliva	#cbe486	12	6.0	1.0	#96fca7	#386df9	Mixed	#cccccc
Propionibacterium acidifaciens	Subgingival_plaque	#ffac5c	4	1.0	1.0	#5247fc	#386df9	Mixed	#cccccc
Propionibacterium acnes	R_Retroauricular_crease	#acf59a	2	7.0	0.0	#c4e88a	#8000ff	Mixed	#cccccc
Propionibacterium freudenreichii	R_Retroauricular_crease	#acf59a	2	1.0	1.0	#5247fc	#386df9	Mixed	#cccccc
Propionibacterium humerusii	R_Retroauricular_crease	#acf59a	8	3.0	2.0	#0ac0e8	#10c6e6	Mixed	#cccccc
Propionibacterium propionicum	Subgingival_plaque	#ffac5c	8	8.0	0.0	#f2c26b	#8000ff	Mixed	#cccccc
Pseudomonas fluorescens	Vaginal_introitus	#ff0000	2	1.0	1.0	#5247fc	#386df9	Mixed	#cccccc
Pseudomonas fragi	Saliva	#cbe486	2	1.0	1.0	#5247fc	#386df9	Mixed	#cccccc
Pseudomonas sp. L10.10	Saliva	#cbe486	2	1.0	1.0	#5247fc	#386df9	Mixed	#cccccc
Pseudomonas sp. NBRC 111137	Saliva	#cbe486	1	9.0	5.0	#ff8c49	#ecc86f	Mixed	#cccccc
Psychrobacter aquaticus	Saliva	#cbe486	2	1.0	1.0	#5247fc	#386df9	Mixed	#cccccc
Psychrobacter arcticus	Saliva	#cbe486	2	1.0	1.0	#5247fc	#386df9	Mixed	#cccccc
Psychrobacter cryohalolentis	Saliva	#cbe486	2	1.0	1.0	#5247fc	#386df9	Mixed	#cccccc
Psychrobacter glacincola	Saliva	#cbe486	2	1.0	1.0	#5247fc	#386df9	Mixed	#cccccc
Psychrobacter phenylpyruvicus	Anterior_nares	#8000ff	1	9.0	5.0	#ff8c49	#ecc86f	Mixed	#cccccc
Psychrobacter piscatorii	Saliva	#cbe486	2	1.0	1.0	#5247fc	#386df9	Mixed	#cccccc
Psychrobacter sp. 1501(2011)	Saliva	#cbe486	2	1.0	1.0	#5247fc	#386df9	Mixed	#cccccc
Psychrobacter sp. ENNN9_III	Throat	#ff5c2f	2	1.0	1.0	#5247fc	#386df9	Mixed	#cccccc
Psychrobacter sp. P11F6	Saliva	#cbe486	2	1.0	1.0	#5247fc	#386df9	Mixed	#cccccc
Psychrobacter sp. P11G3	Saliva	#cbe486	2	1.0	1.0	#5247fc	#386df9	Mixed	#cccccc
Psychrobacter sp. PAMC 21119	Saliva	#cbe486	2	1.0	1.0	#5247fc	#386df9	Mixed	#cccccc
Psychrobacter sp. PRwf-1	Anterior_nares	#8000ff	1	9.0	5.0	#ff8c49	#ecc86f	Mixed	#cccccc
Riemerella anatipestifer	Saliva	#cbe486	3	7.0	0.0	#c4e88a	#8000ff	Mixed	#cccccc
Roseburia faecis	Stool	#e8cb72	2	4.0	0.0	#38e7d7	#8000ff	Mixed	#cccccc
Roseburia intestinalis	Stool	#e8cb72	3	4.0	0.0	#38e7d7	#8000ff	Mixed	#cccccc
Roseburia inulinivorans	Stool	#e8cb72	3	4.0	0.0	#38e7d7	#8000ff	Mixed	#cccccc
Rothia aeria	Supragingival_plaque	#ff8646	8	7.0	2.0	#c4e88a	#10c6e6	Mixed	#cccccc
Rothia dentocariosa	Supragingival_plaque	#ff8646	12	3.0	2.0	#0ac0e8	#10c6e6	Mixed	#cccccc
Rothia mucilaginosa	Hard_palate	#08acee	12	0.0	1.0	#8000ff	#386df9	Mixed	#cccccc
Ruminococcus bicirculans	Stool	#e8cb72	2	4.0	0.0	#38e7d7	#8000ff	Mixed	#cccccc
Ruminococcus faecis	Stool	#e8cb72	4	10.0	4.0	#ff4a26	#a2f9a0	Mixed	#cccccc
Sanguibacter keddieii	Throat	#ff5c2f	12	1.0	1.0	#5247fc	#386df9	Mixed	#cccccc
Scardovia wiggsiae	Buccal_mucosa	#445cfb	4	10.0	4.0	#ff4a26	#a2f9a0	Mixed	#cccccc
Selenomonas artemidis	Supragingival_plaque	#ff8646	6	6.0	1.0	#96fca7	#386df9	Mixed	#cccccc
Selenomonas flueggei	Saliva	#cbe486	10	1.0	1.0	#5247fc	#386df9	Mixed	#cccccc
Selenomonas infelix	Attached	#622ffe	12	1.0	1.0	#5247fc	#386df9	Mixed	#cccccc
Selenomonas noxia	Supragingival_plaque	#ff8646	12	1.0	1.0	#5247fc	#386df9	Mixed	#cccccc
Selenomonas sp. CM52	Subgingival_plaque	#ffac5c	12	1.0	1.0	#5247fc	#386df9	Mixed	#cccccc
Selenomonas sp. FOBRC6	Attached	#622ffe	6	1.0	1.0	#5247fc	#386df9	Mixed	#cccccc
Selenomonas sp. oral taxon 137	Supragingival_plaque	#ff8646	2	1.0	1.0	#5247fc	#386df9	Mixed	#cccccc
Selenomonas sp. oral taxon 138	Attached	#622ffe	8	6.0	1.0	#96fca7	#386df9	Mixed	#cccccc
Selenomonas sp. oral taxon 149	Saliva	#cbe486	9	6.0	1.0	#96fca7	#386df9	Mixed	#cccccc
Selenomonas sp. oral taxon 478	Saliva	#cbe486	8	1.0	1.0	#5247fc	#386df9	Mixed	#cccccc
Selenomonas sp. oral taxon 892	Supragingival_plaque	#ff8646	12	5.0	0.0	#66fcc2	#8000ff	Mixed	#cccccc
Selenomonas sputigena	Subgingival_plaque	#ffac5c	12	1.0	1.0	#5247fc	#386df9	Mixed	#cccccc
Serratia grimesii	Saliva	#cbe486	2	1.0	1.0	#5247fc	#386df9	Mixed	#cccccc
Serratia liquefaciens	Saliva	#cbe486	2	1.0	1.0	#5247fc	#386df9	Mixed	#cccccc
Serratia marcescens	Saliva	#cbe486	2	1.0	1.0	#5247fc	#386df9	Mixed	#cccccc
Serratia plymuthica	Saliva	#cbe486	2	1.0	1.0	#5247fc	#386df9	Mixed	#cccccc
Serratia proteamaculans	Saliva	#cbe486	2	1.0	1.0	#5247fc	#386df9	Mixed	#cccccc
Serratia sp. S4	Saliva	#cbe486	2	1.0	1.0	#5247fc	#386df9	Mixed	#cccccc
Shuttleworthia sp. MSX8B	Subgingival_plaque	#ffac5c	4	7.0	0.0	#c4e88a	#8000ff	Mixed	#cccccc
Simonsiella muelleri	Keratinized_gingiva	#17cbe4	8	8.0	0.0	#f2c26b	#8000ff	Mixed	#cccccc
Solobacterium moorei	Palatine_Tonsils	#70febc	12	10.0	4.0	#ff4a26	#a2f9a0	Mixed	#cccccc
Staphylococcus aureus	Anterior_nares	#8000ff	2	7.0	0.0	#c4e88a	#8000ff	Mixed	#cccccc
Staphylococcus pasteuri	Keratinized_gingiva	#17cbe4	12	4.0	4.0	#38e7d7	#a2f9a0	Mixed	#cccccc
Stomatobaculum longum	Tongue_dorsum	#ff2f18	12	1.0	1.0	#5247fc	#386df9	Mixed	#cccccc
