TAXA	sample_type	sample_color	frequency	spect_cluster	commun_cluster	spect_color	comm_color	Gender_type	Gender_color
Haemophilus sp. C1	Buccal_mucosa	#445cfb	7	0.0	0.0	#8000ff	#8000ff	Mixed	#cccccc
Haemophilus sp. oral taxon 851	Keratinized_gingiva	#17cbe4	4	0.0	0.0	#8000ff	#8000ff	Mixed	#cccccc
Haemophilus sputorum	Saliva	#cbe486	8	3.0	1.0	#5af8c8	#386df9	Mixed	#cccccc
Isoptericola variabilis	Tongue_dorsum	#ff2f18	12	2.0	2.0	#10c6e6	#10c6e6	Mixed	#cccccc
Johnsonella ignava	Subgingival_plaque	#ffac5c	4	0.0	0.0	#8000ff	#8000ff	Mixed	#cccccc
Kingella denitrificans	Supragingival_plaque	#ff8646	3	6.0	3.0	#ff703a	#5af8c8	Mixed	#cccccc
Kingella oralis	Supragingival_plaque	#ff8646	5	6.0	3.0	#ff703a	#5af8c8	Mixed	#cccccc
Kytococcus sedentarius	Throat	#ff5c2f	12	2.0	2.0	#10c6e6	#10c6e6	Mixed	#cccccc
Lachnoanaerobaculum saburreum	Attached	#622ffe	12	2.0	2.0	#10c6e6	#10c6e6	Mixed	#cccccc
Lachnoanaerobaculum sp. ICM7	Tongue_dorsum	#ff2f18	12	4.0	1.0	#a2f9a0	#386df9	Mixed	#cccccc
Lachnoanaerobaculum sp. MSX33	Tongue_dorsum	#ff2f18	9	4.0	1.0	#a2f9a0	#386df9	Mixed	#cccccc
Lachnoanaerobaculum sp. OBRC5-5	Tongue_dorsum	#ff2f18	10	4.0	1.0	#a2f9a0	#386df9	Mixed	#cccccc
Lachnospiraceae bacterium oral taxon 082	Tongue_dorsum	#ff2f18	12	5.0	2.0	#ecc86f	#10c6e6	Mixed	#cccccc
Lachnospiraceae bacterium oral taxon 500	Supragingival_plaque	#ff8646	10	5.0	2.0	#ecc86f	#10c6e6	Mixed	#cccccc
Lactobacillus crispatus	Mid_vagina	#52f5cb	2	6.0	3.0	#ff703a	#5af8c8	Mixed	#cccccc
Lactococcus lactis	Anterior_nares	#8000ff	2	1.0	4.0	#386df9	#a2f9a0	Mixed	#cccccc
Lautropia mirabilis	Supragingival_plaque	#ff8646	10	1.0	1.0	#386df9	#386df9	Mixed	#cccccc
Leptotrichia buccalis	Supragingival_plaque	#ff8646	6	1.0	4.0	#386df9	#a2f9a0	Mixed	#cccccc
Leptotrichia goodfellowii	Subgingival_plaque	#ffac5c	12	0.0	0.0	#8000ff	#8000ff	Mixed	#cccccc
Leptotrichia hofstadii	Supragingival_plaque	#ff8646	8	1.0	4.0	#386df9	#a2f9a0	Mixed	#cccccc
Leptotrichia shahii	Tongue_dorsum	#ff2f18	6	1.0	4.0	#386df9	#a2f9a0	Mixed	#cccccc
Leptotrichia sp. oral taxon 212	Supragingival_plaque	#ff8646	12	5.0	1.0	#ecc86f	#386df9	Mixed	#cccccc
Leptotrichia sp. oral taxon 215	Throat	#ff5c2f	12	5.0	1.0	#ecc86f	#386df9	Mixed	#cccccc
Leptotrichia sp. oral taxon 225	Supragingival_plaque	#ff8646	2	1.0	4.0	#386df9	#a2f9a0	Mixed	#cccccc
Leptotrichia trevisanii	Palatine_Tonsils	#70febc	9	0.0	0.0	#8000ff	#8000ff	Mixed	#cccccc
Leptotrichia wadei	Tongue_dorsum	#ff2f18	12	1.0	4.0	#386df9	#a2f9a0	Mixed	#cccccc
Leuconostoc carnosum	Saliva	#cbe486	1	0.0	0.0	#8000ff	#8000ff	Mixed	#cccccc
Mannheimia varigena	Buccal_mucosa_NA	#2686f5	2	3.0	1.0	#5af8c8	#386df9	Mixed	#cccccc
Megasphaera micronuciformis	Saliva	#cbe486	12	2.0	2.0	#10c6e6	#10c6e6	Mixed	#cccccc
Megasphaera sp. BV3C16-1	Saliva	#cbe486	2	1.0	4.0	#386df9	#a2f9a0	Mixed	#cccccc
Mogibacterium sp. CM50	Subgingival_plaque	#ffac5c	8	0.0	0.0	#8000ff	#8000ff	Mixed	#cccccc
Mogibacterium timidum	Palatine_Tonsils	#70febc	6	0.0	0.0	#8000ff	#8000ff	Mixed	#cccccc
Morococcus cerebrosus	Palatine_Tonsils	#70febc	8	0.0	0.0	#8000ff	#8000ff	Mixed	#cccccc
Mycoplasma salivarium	Subgingival_plaque	#ffac5c	12	6.0	3.0	#ff703a	#5af8c8	Mixed	#cccccc
Neisseria bacilliformis	Throat	#ff5c2f	4	4.0	1.0	#a2f9a0	#386df9	Mixed	#cccccc
