TAXA	Acetivibrio ethanolgignens	Acetobacter okinawensis	Acetobacter tropicalis	Acidithiobacillus caldus	Acidovorax ebreus	Acidovorax sp. JS42	Acidovorax sp. Leaf160	Acidovorax sp. NO-1	Acidovorax sp. SD340	Acidovorax temperans	Acinetobacter bereziniae	Acinetobacter guillouiae	Acinetobacter harbinensis	Acinetobacter parvus	Acinetobacter pittii	Acinetobacter radioresistens	Acinetobacter schindleri	Acinetobacter soli	Acinetobacter sp. Ag2	Acinetobacter sp. CIP 101966	Acinetobacter sp. MDS7A	Acinetobacter sp. NIPH 284	Acinetobacter sp. P8-3-8	Acinetobacter sp. TTH0-4	Acinetobacter ursingii	[Actinobacillus] muris	Actinobacillus ureae	Actinobaculum massiliense	Actinomyces dentalis	Actinomyces europaeus	Actinomyces georgiae	Actinomyces israelii	Actinomyces massiliensis	Actinomyces naeslundii	Actinomyces neuii	Actinomyces oris	Actinomyces sp. ICM39	Actinomyces sp. ICM54	Actinomyces sp. ICM58	Actinomyces sp. oral taxon 171	Actinomyces sp. oral taxon 172	Actinomyces sp. oral taxon 181	Actinomyces sp. oral taxon 848	Actinomyces sp. oral taxon 849	Actinomyces sp. ph3	Actinomyces sp. S6-Spd3	Actinomyces sp. SD1	Actinomyces timonensis	Actinomyces viscosus	Adlercreutzia equolifaciens	Aerococcus christensenii	Aerococcus viridans	Aggregatibacter actinomycetemcomitans	Aggregatibacter segnis	Agrobacterium larrymoorei	Agrobacterium sp. SUL3	Agrobacterium tumefaciens	Agrobacterium vitis	Alcaligenes faecalis	Alicycliphilus sp. CRZ1	Aliihoeflea sp. 2WW	Alistipes finegoldii	Alistipes indistinctus	Alistipes obesi	Alistipes onderdonkii	Alistipes putredinis	Alistipes senegalensis	Alistipes shahii	Alistipes sp. HGB5	Alistipes timonensis	Aliterella atlantica	Alkaliphilus oremlandii	Alkanindiges illinoisensis	Alloprevotella rava	alpha proteobacterium L41A	alpha proteobacterium LLX12A	Altererythrobacter troitsensis	Anaerococcus hydrogenalis	Anaerococcus lactolyticus	Anaerococcus obesiensis	Anaerococcus provenciensis	Anaerococcus senegalensis	Anaerococcus sp. MT16	Anaerococcus sp. PH9	Anaerococcus sp. SB3	Anaerococcus tetradius	Anaeroglobus geminatus	Arcanobacterium haemolyticum	Arcobacter butzleri	Arthrobacter sp. PAO19	Arthrobacter sp. YC-RL1	Asticcacaulis excentricus	Atopobium sp. BS2	Atopobium sp. ICM42b	Aureimonas altamirensis	Azohydromonas australica	Azospira oryzae	Azotobacter vinelandii	Bacillus coagulans	Bacillus smithii	Bacillus sp. X1(2014)	bacteria symbiont BFo1 of Frankliniella occidentalis	bacteria symbiont BFo2 of Frankliniella occidentalis	bacterium LF-3	Bacteroides acidifaciens	Bacteroides caccae	Bacteroides cellulosilyticus	Bacteroides clarus	Bacteroides coprophilus	Bacteroides faecichinchillae	Bacteroides finegoldii	Bacteroides fluxus	Bacteroides helcogenes	Bacteroides intestinalis	Bacteroides nordii	[Bacteroides] pectinophilus	Bacteroides propionicifaciens	Bacteroides salyersiae	Bacteroides sp. 1_1_30	Bacteroides sp. 1_1_6	Bacteroides sp. 14(A)	Bacteroides sp. 2_1_33B	Bacteroides sp. 2_1_56FAA	Bacteroides sp. 2_2_4	Bacteroides sp. 3_1_13	Bacteroides sp. 3_1_19	Bacteroides sp. 3_1_23	Bacteroides sp. 3_1_33FAA	Bacteroides sp. 3_1_40A	Bacteroides sp. 4_3_47FAA	Bacteroides sp. 9_1_42FAA	Bacteroides sp. D2	Bacteroides sp. D20	Bacteroides sp. D22	Bacteroides stercorirosoris	Bacteroides xylanisolvens	Barnesiella viscericola	Basilea psittacipulmonis	Belnapia moabensis	Belnapia sp. F-4-1	Bergeyella zoohelcum	Bhargavaea cecembensis	Bifidobacterium bifidum	Bifidobacterium breve	Bifidobacterium kashiwanohense	Bifidobacterium pseudocatenulatum	Bilophila wadsworthia	Blautia obeum	Blautia producta	Blautia sp. GD9	Blautia sp. KLE 1732	Blautia wexlerae	Bosea sp. Root483D1	Bosea vaviloviae	Brachybacterium paraconglomeratum	Brachybacterium sp. SW0106-09	Brachybacterium squillarum	Bradyrhizobium sp. BTAi1	Bradyrhizobium sp. CCH5-F6	Bradyrhizobium sp. Leaf396	Brevibacterium massiliense	Brevibacterium sp. VCM10	Brevundimonas abyssalis	Brevundimonas aveniformis	Brevundimonas bacteroides	Brevundimonas naejangsanensis	Brevundimonas nasdae	Brevundimonas sp. AAP58	Brevundimonas sp. BAL3	Brevundimonas sp. DS20	Brevundimonas sp. EAKA	Brevundimonas sp. KM4	Brevundimonas sp. Leaf168	Brevundimonas sp. Leaf280	Brevundimonas sp. Leaf363	Brevundimonas sp. Root1279	Brevundimonas sp. Root1423	Brevundimonas subvibrioides	Brochothrix thermosphacta	Burkholderiales bacterium 1_1_47	Butyricicoccus pullicaecorum	Butyricimonas synergistica	Butyricimonas virosa	Butyrivibrio fibrisolvens	Caldibacillus debilis	Caldimonas manganoxidans	Caloramator mitchellensis	Calothrix sp. PCC 7103	Campylobacter concisus	Campylobacter corcagiensis	Campylobacter gracilis	Campylobacter hominis	Campylobacter rectus	Campylobacter showae	Campylobacter ureolyticus	Candidatus Alistipes marseilloanorexicus	Candidatus Bacteroides timonensis	Candidatus Blastococcus massiliensis	Candidatus Odyssella thessalonicensis	Capnocytophaga canimorsus	Capnocytophaga cynodegmi	Capnocytophaga gingivalis	Capnocytophaga sp. CM59	Capnocytophaga sp. oral taxon 326	Capnocytophaga sp. oral taxon 329	Capnocytophaga sp. oral taxon 332	Capnocytophaga sp. oral taxon 863	Capnocytophaga sputigena	Carnobacterium divergens	Carnobacterium sp. WN1374	Casaltella massiliensis	Caulobacter vibrioides	Centipeda periodontii	Chlamydia trachomatis	Chryseobacterium gleum	Chryseobacterium haifense	Chryseobacterium hispalense	Chryseobacterium indologenes	Chryseobacterium jeonii	Chryseobacterium koreense	Chryseobacterium sp. CF356	Chryseobacterium sp. FF12	Citrobacter sp. MGH109	Clostridiales bacterium SIT11	Clostridiales bacterium SIT13	Clostridiales bacterium VE202-03	Clostridium baratii	[Clostridium] clariflavum	[Clostridium] clostridioforme	Clostridium sp. ATCC BAA-442	[Clostridium] spiroforme	Clostridium sp. JCC	Clostridium sp. L2-50	Clostridium sp. M62/1	[Clostridium] symbiosum	[Clostridium] ultunense	Collinsella aerofaciens	Collinsella tanakaei	Comamonas aquatica	Comamonas testosteroni	Conchiformibius steedae	Coprococcus comes	Coriobacteriaceae bacterium BV3Ac1	Corynebacterium amycolatum	Corynebacterium argentoratense	Corynebacterium atypicum	Corynebacterium aurimucosum	Corynebacterium bovis	Corynebacterium callunae	Corynebacterium camporealensis	Corynebacterium casei	Corynebacterium freiburgense	Corynebacterium halotolerans	Corynebacterium kutscheri	Corynebacterium lactis	Corynebacterium lipophiloflavum	Corynebacterium lubricantis	Corynebacterium mastitidis	Corynebacterium matruchotii	Corynebacterium mustelae	Corynebacterium pseudotuberculosis	Corynebacterium sp. ATCC 6931	Corynebacterium sp. HFH0082	Corynebacterium sp. JCB	Corynebacterium sp. L2-79-05	Corynebacterium striatum	Corynebacterium timonense	Corynebacterium ulcerans	Corynebacterium variabile	Corynebacterium xerosis	Cryptobacterium curtum	Cupriavidus basilensis	Curtobacterium citreum	Curvibacter gracilis	Dechloromonas agitata	Defluviitalea phaphyphila	Deinococcus aquatilis	Deinococcus wulumuqiensis	Delftia lacustris	Delftia sp. Cs1-4	Delftia sp. RIT313	Delftia sp. ZNC0008	Dermacoccus sp. PE3	Devosia geojensis	Devosia limi	Diaphorobacter sp. J5-51	Dorea formicigenerans	Dorea sp. 5-2	Duganella zoogloeoides	Dyadobacter alkalitolerans	Dysgonomonas capnocytophagoides	Dysgonomonas sp. BGC7	Eggerthia catenaformis	Eikenella corrodens	Empedobacter brevis	Empedobacter falsenii	Enorma massiliensis	Enterobacter cloacae	Enterobacter hormaechei	Enterococcus casseliflavus	Enterococcus italicus	Enterococcus mundtii	Epilithonimonas tenax	Erysipelotrichaceae bacterium 5_2_54FAA	[Eubacterium] eligens	[Eubacterium] hallii	[Eubacterium] infirmum	Eubacterium ramulus	[Eubacterium] siraeum	Eubacterium ventriosum	Ewingella americana	Facklamia hominis	Facklamia ignava	Fenollaria massiliensis	Fermentimonas caenicola	Filifactor alocis	Finegoldia magna	Flavobacteriaceae bacterium 3519-10	Flavobacterium aquidurense	Flavobacterium sasangense	Flavobacterium sp. B17	Flavobacterium sp. Leaf359	Flavobacterium sp. MEB061	Flavonifractor plautii	Frateuria aurantia	Fusobacterium hwasookii	Fusobacterium periodonticum	Fusobacterium russii	Gemella cuniculi	Gemella sanguinis	Geobacillus thermoglucosidasius	Gluconobacter frateurii	Gluconobacter oxydans	Gordonia aichiensis	Gordonia alkanivorans	Gordonia bronchialis	Gordonia otitidis	Gordonia sputi	Gordonia terrae	Gulbenkiania mobilis	Haematobacter massiliensis	Haematobacter missouriensis	Haemophilus parainfluenzae	[Haemophilus] parasuis	Haemophilus sp. C1	Haemophilus sp. oral taxon 851	Halomonas hydrothermalis	Helcococcus kunzii	Helcococcus sueciensis	Helicobacter bilis	Helicobacter canis	Helicobacter pylori	Helicobacter suis	Herbaspirillum frisingense	Histophilus somni	Holdemanella biformis	Holdemania filiformis	Intestinimonas butyriciproducens	Intestinimonas sp. GD2	Isoptericola variabilis	Janibacter hoylei	Jeotgalicoccus marinus	Jonquetella anthropi	Jonquetella sp. BV3C21	Ketogulonicigenium vulgare	Kineosphaera limosa	Kingella oralis	Klebsiella cf. planticola B43	Klebsiella oxytoca	Kocuria kristinae	Kocuria marina	Kocuria polaris	Kocuria salsicia	Lachnoanaerobaculum sp. ICM7	Lachnospiraceae bacterium 5_1_63FAA	Lachnospiraceae bacterium 7_1_58FAA	Lachnospiraceae bacterium oral taxon 082	Lachnospiraceae bacterium oral taxon 500	Lachnospiraceae bacterium TF01-11	Lachnospira multipara	Lactobacillus animalis	Lactobacillus brevis	Lactobacillus coleohominis	Lactobacillus curvatus	Lactobacillus fermentum	Lactobacillus gasseri	Lactobacillus jensenii	Lactobacillus melliventris	Lactobacillus plantarum	Lactobacillus reuteri	Lactobacillus rhamnosus	Lactobacillus saerimneri	Lactobacillus sakei	Lactobacillus sp. 7_1_47FAA	Lactobacillus vaginalis	Lautropia mirabilis	Leclercia adecarboxylata	Leisingera sp. ANG-M1	Leptotrichia buccalis	Leptotrichia hofstadii	Leptotrichia sp. oral taxon 212	Leptotrichia sp. oral taxon 225	Leptotrichia sp. oral taxon 879	Leptotrichia trevisanii	Leucobacter sp. Ag1	Leucobacter sp. CBX151	Leuconostoc carnosum	Leuconostoc gelidum	Leuconostoc mesenteroides	Leuconostoc pseudomesenteroides	Levyella massiliensis	Limnohabitans sp. 103DPR2	Limnohabitans sp. Rim28	Listeria monocytogenes	Marinilabilia salmonicolor	Marmoricola sp. Leaf446	Massilia alkalitolerans	Massilia sp. LC238	Massilia sp. Leaf139	Megasphaera genomosp. type_1	Megasphaera sp. UPII 135-E	Megasphaera sp. UPII 199-6	Meiothermus ruber	Mesorhizobium sp. UASWS1009	Methylobacillus glycogenes	Methylobacterium extorquens	Methylobacterium populi	Methylobacterium sp. AMS5	Methylobacterium sp. GXS13	Methylobacterium sp. Leaf85	Methylobacterium sp. MB200	Microbacterium paraoxydans	Microbacterium sp. Ag1	Microbacterium sp. KROCY2	Microbacterium sp. Leaf203	Microbacterium sp. TS-1	Microbacterium testaceum	Micrococcus sp. 28	Micrococcus sp. A1	Micrococcus sp. MS-ASIII-49	Microcoleus sp. PCC 7113	Microlunatus phosphovorus	Moraxella boevrei	Moraxella bovoculi	Moraxella caprae	Mycobacterium avium	Mycobacterium chimaera	Mycobacterium fortuitum	Mycobacterium gilvum	Mycobacterium haemophilum	Mycobacterium kansasii	Mycobacterium sp. Root135	Mycobacterium sp. UNC410CL29Cvi84	Mycoplasma canis	Mycoplasma cynos	Nakamurella multipartita	Neisseria bacilliformis	Neisseria flavescens	Neisseria gonorrhoeae	Neisseria meningitidis	Neisseria mucosa	Neisseria shayeganii	Neisseria sp. 74A18	Neisseria sp. 83E34	Neisseria sp. HMSC06F02	Neisseria wadsworthii	Neisseria weaveri	Nesterenkonia sp. NP1	Nitrosomonas sp. AL212	Niveispirillum irakense	Nocardia sp. 348MFTsu5.1	Nosocomiicoccus massiliensis	Ochrobactrum anthropi	Ochrobactrum rhizosphaerae	Ochrobactrum sp. CDB2	Odoribacter laneus	Oribacterium asaccharolyticum	Oribacterium parvum	Oribacterium sp. FC2011	Oribacterium sp. oral taxon 078	Oribacterium sp. oral taxon 108	Ornithinimicrobium pekingense	Oscillatoria acuminata	Oscillibacter ruminantium	Oscillibacter sp. 1-3	Oscillibacter sp. ER4	Oscillibacter valericigenes	Oscillospiraceae bacterium VE202-24	Ottowia sp. oral taxon 894	Paenibacillus polymyxa	Pantoea agglomerans	Pantoea ananatis	Pantoea sp. A4	Pantoea sp. NGS-ED-1003	Pantoea sp. PSNIH2	Pantoea sp. YR343	Pantoea stewartii	Pantoea vagans	Parabacteroides distasonis	Parabacteroides goldsteinii	Parabacteroides merdae	Paraburkholderia andropogonis	Paraburkholderia ferrariae	Paraburkholderia sordidicola	Paracoccus halophilus	Paracoccus sanguinis	Paracoccus sp. MKU1	Paracoccus sp. N5	Paracoccus sp. TRP	Paracoccus versutus	Paraprevotella xylaniphila	Parasutterella excrementihominis	Parvimonas micra	Pasteurella dagmatis	Pasteurella multocida	Pectobacterium carotovorum	Pedobacter agri	Pedobacter sp. Leaf194	Pedobacter sp. R20-19	Peptoclostridium difficile	Peptoniphilaceae bacterium SIT14	Peptoniphilus duerdenii	Peptoniphilus grossensis	Peptoniphilus lacrimalis	Peptoniphilus obesi	Peptoniphilus rhinitidis	Peptoniphilus senegalensis	Peptoniphilus sp. 1-1	Peptoniphilus sp. BV3AC2	Peptoniphilus sp. BV3C26	Peptoniphilus sp. oral taxon 375	Peptoniphilus sp. oral taxon 386	Peptostreptococcaceae bacterium OBRC8	Peptostreptococcaceae bacterium oral taxon 113	Peptostreptococcus stomatis	Phascolarctobacterium succinatutens	Phenylobacterium zucineum	Photobacterium iliopiscarium	Pontibacter sp. BAB1700	Porphyrobacter cryptus	Porphyromonadaceae bacterium COT-184 OH4590	Porphyromonas asaccharolytica	Porphyromonas cangingivalis	Porphyromonas canoris	Porphyromonas crevioricanis	Porphyromonas gingivalis	Porphyromonas gingivicanis	Porphyromonas gulae	Porphyromonas macacae	Porphyromonas sp. COT-108 OH1349	Porphyromonas sp. COT-108 OH2963	Porphyromonas sp. COT-239 OH1446	Porphyromonas sp. COT-290 OH3588	Porphyromonas sp. COT-290 OH860	Porphyromonas sp. KLE 1280	Porphyromonas uenonis	Prevotella amnii	Prevotella bergensis	Prevotella bivia	Prevotella copri	Prevotella disiens	Prevotella fusca	Prevotella intermedia	Prevotella loescheii	Prevotella maculosa	Prevotella marshii	Prevotella micans	Prevotella nanceiensis	Prevotella oralis	Prevotella oris	Prevotella oulorum	Prevotella salivae	Prevotella scopos	Prevotella sp. BV3P1	Prevotella sp. F0091	Prevotella sp. ICM33	Prevotella sp. oral taxon 306	Prevotella sp. oral taxon 472	Prevotella sp. S7-1-8	Prevotella stercorea	Prevotella timonensis	Propionibacterium acidifaciens	Propionibacterium granulosum	Propionibacterium propionicum	Propionibacterium sp. KPL1844	Propionibacterium sp. oral taxon 192	Propionicicella superfundia	Proteiniclasticum ruminis	Pseudoclavibacter faecalis	Pseudoflavonifractor capillosus	Pseudomonas agarici	Pseudomonas chloritidismutans	Pseudomonas fragi	Pseudomonas helleri	Pseudomonas mendocina	Pseudomonas monteilii	Pseudomonas nitroreducens	Pseudomonas sp. 313	Pseudomonas sp. EpSL25	Pseudomonas sp. LAMO17WK12:I2	Pseudomonas sp. Leaf83	Pseudomonas sp. NBRC 111131	Pseudomonas sp. NBRC 111135	Pseudomonas syringae	Pseudomonas veronii	Pseudoxanthomonas spadix	Psychrobacter phenylpyruvicus	Psychrobacter sp. 1501(2011)	Psychrobacter sp. P11G3	Psychrobacter sp. PAMC 21119	Rahnella aquatilis	Ralstonia solanacearum	Ralstonia sp. A12	Ralstonia sp. AU12-08	Ralstonia sp. NT80	Raoultella ornithinolytica	Rheinheimera sp. A13L	Rheinheimera sp. KL1	Rhizobium sp. AAP116	Rhizobium sp. H41	Rhizobium sp. LMB-1	Rhizobium sp. YR519	Rhodobacter sphaeroides	Rhodococcus pyridinivorans	Rickettsiella grylli	Rikenella microfusus	Roseburia hominis	Roseomonas gilardii	Roseomonas mucosa	Roseomonas sp. B5	Rothia dentocariosa	Rothia mucilaginosa	Rouxiella chamberiensis	Rubellimicrobium mesophilum	Rubrobacter xylanophilus	Rudanella lutea	Ruminococcaceae bacterium 585-1	Ruminococcaceae bacterium D16	[Ruminococcus] gnavus	Ruminococcus lactaris	Ruminococcus sp. 5_1_39BFAA	Ruminococcus sp. JC304	[Ruminococcus] torques	Runella limosa	Runella zeae	Salinicoccus sp. YB14-2	Sandarakinorhabdus limnophila	Sanguibacter keddieii	Scardovia inopinata	Scytonema tolypothrichoides	Sediminibacterium salmoneum	Selenomonas artemidis	Selenomonas infelix	Selenomonas noxia	Selenomonas sp. CM52	Selenomonas sp. oral taxon 478	Selenomonas sp. oral taxon 892	Selenomonas sputigena	Senegalimassilia anaerobia	Serratia sp. Leaf51	Shewanella baltica	Shewanella putrefaciens	Shinella sp. DD12	Simonsiella muelleri	Sinomonas humi	Skermanella aerolata	Sneathia amnii	Sphaerobacter thermophilus	Sphaerotilus natans	Sphingobacterium sp. T2	Sphingobacterium thalpophilum	Sphingobium sp. DC-2	Sphingomonas echinoides	Sphingomonas sp. Leaf67	Sphingomonas sp. MM-1	Sphingomonas taxi	Sphingopyxis macrogoltabida	Staphylococcus auricularis	Staphylococcus haemolyticus	Staphylococcus hominis	Staphylococcus massiliensis	Staphylococcus pettenkoferi	Staphylococcus saprophyticus	Staphylococcus sciuri	Staphylococcus sp. E463	Staphylococcus sp. URHA0057	Staphylococcus succinus	Stenotrophomonas koreensis	Stenotrophomonas rhizophila	Stomatobaculum longum	Streptococcus agalactiae	Streptococcus anginosus	Streptococcus canis	Streptococcus constellatus	Streptococcus cristatus	Streptococcus gordonii	Streptococcus infantis	Streptococcus intermedius	Streptococcus merionis	Streptococcus minor	Streptococcus oligofermentans	Streptococcus parasanguinis	Streptococcus parauberis	Streptococcus peroris	Streptococcus pseudoporcinus	Streptococcus sp. 1171_SSPC	Streptococcus sp. 263_SSPC	Streptococcus sp. 400_SSPC	Streptococcus sp. C150	Streptococcus sp. C300	Streptococcus sp. CCH5-D3	Streptococcus sp. CCH8-H5	Streptococcus sp. HPH0090	Streptococcus sp. I-G2	Streptococcus sp. I-P16	Streptococcus sp. M334	Streptococcus sp. oral taxon 056	Streptococcus suis	Streptococcus thermophilus	Streptococcus tigurinus	Streptococcus vestibularis	Streptomyces sp. MUSC119T	Streptomyces sp. RSD-27	Subdoligranulum variabile	Tannerella sp. 6_1_58FAA_CT1	Tatumella morbirosei	Tatumella saanichensis	Tepidiphilus margaritifer	Thermoactinomyces daqus	Thermoactinomyces vulgaris	Tissierellia bacterium GD9	Tissierellia bacterium S5-A11	Treponema denticola	Treponema maltophilum	Treponema pedis	Treponema vincentii	Trueperella pyogenes	Turicella otitidis	Ureaplasma parvum	Ureibacillus thermosphaericus	Veillonella atypica	Veillonella dispar	Veillonella sp. ICM51a	Veillonella sp. oral taxon 158	Veillonella tobetsuensis	Vibrio furnissii	Vibrio vulnificus	Weeksella virosa	Weissella cibaria	Williamsia sp. D3	Xanthomonas campestris	Xanthomonas sp. MUS 060	Xylanimonas cellulosilytica
Acetivibrio ethanolgignens	0.0	0.0	0.0	0.0	0.0	0.8548504142651103	0.0	0.8062257748298546	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8062257748298546	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8062257748298546	0.0	0.0	0.8062257748298546	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8062257748298546	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8062257748298546	0.0	0.0	0.0	0.0	0.0	0.8062257748298546	0.0	0.8062257748298546	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8062257748298546	0.8062257748298546	0.0	0.8062257748298546	0.0	0.0	0.0	0.0	0.0	0.0	0.8062257748298546	0.0	0.0	0.0	0.8062257748298546	0.8062257748298546	0.0	0.8062257748298546	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8062257748298546	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8062257748298546	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8062257748298546	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8062257748298546	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8062257748298546	0.8062257748298546	0.8062257748298546	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8062257748298546	0.0	0.0	0.0	0.8062257748298546	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8062257748298546	0.8062257748298546	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8062257748298546	0.0	0.0	0.0	0.0	0.0	0.8062257748298546	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8062257748298546	0.0	0.0	0.0	0.0	0.8062257748298546	0.8062257748298546	0.0	0.8062257748298546	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8062257748298546	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8062257748298546	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8062257748298546	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8062257748298546	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8062257748298546	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8062257748298546	0.0	0.0	0.0	0.8062257748298546	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8062257748298546	0.0	0.8062257748298546	0.0	0.8062257748298546	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8062257748298546	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8062257748298546	0.0	0.8062257748298546	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8062257748298546	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8062257748298546	0.0	0.8062257748298546	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
