	source	target	weight	edge_sample	edge_color
0	Aggregatibacter segnis	Aggregatibacter actinomycetemcomitans	1.0	Mixed	#cccccc
1	Alistipes obesi	Actinomyces sp. oral taxon 180	1.0	Mixed	#cccccc
2	Atopobium rimae	Atopobium parvulum	1.0	Mixed	#cccccc
3	Atopobium sp. oral taxon 199	Actinomyces cardiffensis	1.0	Subgingival_plaque	#ffac5c
4	Bacteroides coprocola	Alistipes putredinis	1.0	Stool	#e8cb72
5	Bacteroides dorei	Actinomyces sp. oral taxon 180	1.0	Mixed	#cccccc
6	Bacteroides dorei	Alistipes obesi	1.0	Stool	#e8cb72
7	Bacteroides fragilis	Actinomyces sp. oral taxon 180	1.0	Mixed	#cccccc
8	Bacteroides fragilis	Alistipes obesi	1.0	Stool	#e8cb72
9	Bacteroides fragilis	Bacteroides dorei	1.0	Stool	#e8cb72
10	Bacteroides gallinarum	Actinomyces sp. oral taxon 180	1.0	Mixed	#cccccc
11	Bacteroides gallinarum	Alistipes obesi	1.0	Stool	#e8cb72
12	Bacteroides gallinarum	Bacteroides dorei	1.0	Stool	#e8cb72
13	Bacteroides gallinarum	Bacteroides fragilis	1.0	Stool	#e8cb72
14	Bacteroides plebeius	Alistipes putredinis	1.0	Stool	#e8cb72
15	Bacteroides plebeius	Bacteroides coprocola	1.0	Stool	#e8cb72
16	Bacteroides pyogenes	Actinomyces sp. ICM47	1.0	Mixed	#cccccc
17	Bacteroides thetaiotaomicron	Actinomyces sp. oral taxon 180	1.0	Mixed	#cccccc
18	Bacteroides thetaiotaomicron	Alistipes obesi	1.0	Stool	#e8cb72
19	Bacteroides thetaiotaomicron	Bacteroides dorei	1.0	Stool	#e8cb72
20	Bacteroides thetaiotaomicron	Bacteroides fragilis	1.0	Stool	#e8cb72
21	Bacteroides thetaiotaomicron	Bacteroides gallinarum	1.0	Stool	#e8cb72
22	Bacteroides uniformis	Actinomyces sp. oral taxon 180	1.0	Mixed	#cccccc
23	Bacteroides uniformis	Alistipes obesi	1.0	Stool	#e8cb72
24	Bacteroides uniformis	Bacteroides dorei	1.0	Stool	#e8cb72
25	Bacteroides uniformis	Bacteroides fragilis	1.0	Stool	#e8cb72
26	Bacteroides uniformis	Bacteroides gallinarum	1.0	Stool	#e8cb72
27	Bacteroides uniformis	Bacteroides thetaiotaomicron	1.0	Stool	#e8cb72
28	Bacteroides vulgatus	Actinomyces sp. oral taxon 180	1.0	Mixed	#cccccc
29	Bacteroides vulgatus	Alistipes obesi	1.0	Stool	#e8cb72
30	Bacteroides vulgatus	Bacteroides dorei	1.0	Stool	#e8cb72
31	Bacteroides vulgatus	Bacteroides fragilis	1.0	Stool	#e8cb72
32	Bacteroides vulgatus	Bacteroides gallinarum	1.0	Stool	#e8cb72
33	Bacteroides vulgatus	Bacteroides thetaiotaomicron	1.0	Stool	#e8cb72
34	Bacteroides vulgatus	Bacteroides uniformis	1.0	Stool	#e8cb72
