TAXA	sample_type	sample_color	frequency	spect_cluster	commun_cluster	spect_color	comm_color	Gender_type	Gender_color
Leptotrichia sp. oral taxon 879	Subgingival_plaque	#ffac5c	8	15.0	5.0	#feb562	#11a0f1	Mixed	#cccccc
Leptotrichia trevisanii	Palatine_Tonsils	#70febc	8	12.0	2.0	#b2f396	#5444fd	Mixed	#cccccc
Leuconostoc carnosum	Saliva	#cbe486	2	11.0	13.0	#99fca6	#a0faa1	Mixed	#cccccc
Leuconostoc gelidum	L_Retroauricular_crease	#34e4d9	2	11.0	13.0	#99fca6	#a0faa1	Mixed	#cccccc
Mannheimia varigena	Buccal_mucosa_NA	#2686f5	3	14.0	0.0	#e4cf74	#8000ff	Mixed	#cccccc
Megasphaera micronuciformis	Saliva	#cbe486	12	10.0	6.0	#7effb5	#04b9ea	Mixed	#cccccc
Megasphaera sp. BV3C16-1	Saliva	#cbe486	8	15.0	5.0	#feb562	#11a0f1	Mixed	#cccccc
Megasphaera sp. UPII 135-E	L_Retroauricular_crease	#34e4d9	4	5.0	12.0	#01b3ec	#8bfeae	Mixed	#cccccc
Mitsuokella sp. oral taxon 131	Subgingival_plaque	#ffac5c	2	11.0	13.0	#99fca6	#a0faa1	Mixed	#cccccc
Mobiluncus curtisii	Posterior_fornix	#8efeac	2	11.0	13.0	#99fca6	#a0faa1	Mixed	#cccccc
Mogibacterium timidum	Palatine_Tonsils	#70febc	4	9.0	4.0	#64fbc3	#2884f6	Mixed	#cccccc
Morococcus cerebrosus	Palatine_Tonsils	#70febc	8	12.0	2.0	#b2f396	#5444fd	Mixed	#cccccc
Neisseria bacilliformis	Throat	#ff5c2f	4	13.0	0.0	#cbe486	#8000ff	Mixed	#cccccc
Neisseria cinerea	Keratinized_gingiva	#17cbe4	8	12.0	2.0	#b2f396	#5444fd	Mixed	#cccccc
Neisseria elongata	Supragingival_plaque	#ff8646	6	16.0	0.0	#ff964f	#8000ff	Mixed	#cccccc
Neisseria flavescens	Throat	#ff5c2f	8	12.0	2.0	#b2f396	#5444fd	Mixed	#cccccc
Neisseria gonorrhoeae	Keratinized_gingiva	#17cbe4	6	16.0	0.0	#ff964f	#8000ff	Mixed	#cccccc
Neisseria lactamica	Keratinized_gingiva	#17cbe4	8	12.0	2.0	#b2f396	#5444fd	Mixed	#cccccc
Neisseria macacae	Saliva	#cbe486	8	12.0	2.0	#b2f396	#5444fd	Mixed	#cccccc
Neisseria mucosa	Throat	#ff5c2f	8	12.0	2.0	#b2f396	#5444fd	Mixed	#cccccc
Neisseria polysaccharea	Keratinized_gingiva	#17cbe4	5	4.0	0.0	#1996f3	#8000ff	Mixed	#cccccc
Neisseria sicca	Buccal_mucosa	#445cfb	8	12.0	2.0	#b2f396	#5444fd	Mixed	#cccccc
Neisseria sp. GT4A_CT1	Supragingival_plaque	#ff8646	7	12.0	2.0	#b2f396	#5444fd	Mixed	#cccccc
Neisseria sp. HMSC06F02	Saliva	#cbe486	6	12.0	2.0	#b2f396	#5444fd	Mixed	#cccccc
Neisseria sp. oral taxon 014	Supragingival_plaque	#ff8646	8	12.0	2.0	#b2f396	#5444fd	Mixed	#cccccc
Neisseria sp. oral taxon 020	Throat	#ff5c2f	6	16.0	0.0	#ff964f	#8000ff	Mixed	#cccccc
Neisseria subflava	Tongue_dorsum	#ff2f18	8	12.0	2.0	#b2f396	#5444fd	Mixed	#cccccc
Odoribacter splanchnicus	Stool	#e8cb72	4	19.0	8.0	#ff2914	#30e1da	Mixed	#cccccc
Olsenella uli	Palatine_Tonsils	#70febc	2	11.0	13.0	#99fca6	#a0faa1	Mixed	#cccccc
Oscillibacter sp. ER4	Stool	#e8cb72	2	7.0	9.0	#32e3da	#46efd1	Mixed	#cccccc
Ottowia sp. oral taxon 894	Supragingival_plaque	#ff8646	8	12.0	2.0	#b2f396	#5444fd	Mixed	#cccccc
Parabacteroides merdae	Stool	#e8cb72	4	19.0	8.0	#ff2914	#30e1da	Mixed	#cccccc
Parvimonas sp. oral taxon 393	Palatine_Tonsils	#70febc	2	20.0	3.0	#ff0000	#3e65fa	Mixed	#cccccc
Pasteurella multocida	Keratinized_gingiva	#17cbe4	5	16.0	8.0	#ff964f	#30e1da	Mixed	#cccccc
[Pasteurella] pneumotropica	Buccal_mucosa	#445cfb	6	16.0	0.0	#ff964f	#8000ff	Mixed	#cccccc
Pectobacterium carotovorum	Anterior_nares	#8000ff	1	9.0	11.0	#64fbc3	#72febb	Mixed	#cccccc
Peptostreptococcaceae bacterium ACC19a	Throat	#ff5c2f	2	11.0	13.0	#99fca6	#a0faa1	Mixed	#cccccc
Peptostreptococcaceae bacterium AS15	Subgingival_plaque	#ffac5c	4	13.0	0.0	#cbe486	#8000ff	Mixed	#cccccc
Peptostreptococcaceae bacterium oral taxon 113	Palatine_Tonsils	#70febc	4	19.0	8.0	#ff2914	#30e1da	Mixed	#cccccc
Peptostreptococcus anaerobius	Saliva	#cbe486	5	5.0	12.0	#01b3ec	#8bfeae	Mixed	#cccccc
Peptostreptococcus sp. MV1	Throat	#ff5c2f	10	7.0	15.0	#32e3da	#cce385	Mixed	#cccccc
Porphyrobacter donghaensis	Saliva	#cbe486	5	4.0	0.0	#1996f3	#8000ff	Mixed	#cccccc
Porphyromonadaceae bacterium COT-184 OH4590	Subgingival_plaque	#ffac5c	2	18.0	10.0	#ff5029	#5df9c7	Mixed	#cccccc
Porphyromonas crevioricanis	R_Retroauricular_crease	#acf59a	3	14.0	0.0	#e4cf74	#8000ff	Mixed	#cccccc
Porphyromonas gulae	R_Retroauricular_crease	#acf59a	5	4.0	0.0	#1996f3	#8000ff	Mixed	#cccccc
Porphyromonas uenonis	Posterior_fornix	#8efeac	3	17.0	18.0	#ff763d	#ffa256	Mixed	#cccccc
Prevotella baroniae	Palatine_Tonsils	#70febc	11	15.0	5.0	#feb562	#11a0f1	Mixed	#cccccc
Prevotella bergensis	Stool	#e8cb72	2	20.0	3.0	#ff0000	#3e65fa	Mixed	#cccccc
Prevotella brevis	Keratinized_gingiva	#17cbe4	2	20.0	3.0	#ff0000	#3e65fa	Mixed	#cccccc
Prevotella bryantii	Stool	#e8cb72	1	3.0	21.0	#3473f8	#ff4724	Mixed	#cccccc
Prevotella buccalis	L_Retroauricular_crease	#34e4d9	3	9.0	4.0	#64fbc3	#2884f6	Mixed	#cccccc
Prevotella copri	Stool	#e8cb72	2	18.0	10.0	#ff5029	#5df9c7	Mixed	#cccccc
Prevotella dentasini	Saliva	#cbe486	8	2.0	22.0	#4e4dfc	#ff2613	Mixed	#cccccc
Prevotella enoeca	Subgingival_plaque	#ffac5c	9	2.0	22.0	#4e4dfc	#ff2613	Mixed	#cccccc
Prevotella falsenii	Palatine_Tonsils	#70febc	10	1.0	17.0	#6826fe	#f9bb66	Mixed	#cccccc
Prevotella histicola	Palatine_Tonsils	#70febc	12	1.0	17.0	#6826fe	#f9bb66	Mixed	#cccccc
Prevotella marshii	Subgingival_plaque	#ffac5c	9	2.0	22.0	#4e4dfc	#ff2613	Mixed	#cccccc
Prevotella micans	Subgingival_plaque	#ffac5c	11	7.0	19.0	#32e3da	#ff8646	Mixed	#cccccc
Prevotella oralis	Subgingival_plaque	#ffac5c	10	1.0	17.0	#6826fe	#f9bb66	Mixed	#cccccc
Prevotella sp. C561	Palatine_Tonsils	#70febc	12	1.0	17.0	#6826fe	#f9bb66	Mixed	#cccccc
Prevotella sp. HUN102	Keratinized_gingiva	#17cbe4	4	9.0	4.0	#64fbc3	#2884f6	Mixed	#cccccc
Prevotella sp. MSX73	Palatine_Tonsils	#70febc	1	0.0	14.0	#8000ff	#b6f193	Mixed	#cccccc
Prevotella sp. oral taxon 472	Subgingival_plaque	#ffac5c	11	7.0	19.0	#32e3da	#ff8646	Mixed	#cccccc
Prevotella sp. P5-60	Attached	#622ffe	4	13.0	0.0	#cbe486	#8000ff	Mixed	#cccccc
Prevotella sp. S7 MS 2	Keratinized_gingiva	#17cbe4	5	5.0	12.0	#01b3ec	#8bfeae	Mixed	#cccccc
Propionibacterium acnes	R_Retroauricular_crease	#acf59a	2	20.0	3.0	#ff0000	#3e65fa	Mixed	#cccccc
Propionibacterium freudenreichii	R_Retroauricular_crease	#acf59a	2	11.0	13.0	#99fca6	#a0faa1	Mixed	#cccccc
Propionibacterium humerusii	R_Retroauricular_crease	#acf59a	8	12.0	2.0	#b2f396	#5444fd	Mixed	#cccccc
Propionibacterium propionicum	Subgingival_plaque	#ffac5c	8	12.0	2.0	#b2f396	#5444fd	Mixed	#cccccc
Pseudomonas fluorescens	Vaginal_introitus	#ff0000	2	11.0	13.0	#99fca6	#a0faa1	Mixed	#cccccc
Pseudomonas fragi	Saliva	#cbe486	2	11.0	13.0	#99fca6	#a0faa1	Mixed	#cccccc
Pseudomonas sp. L10.10	Saliva	#cbe486	2	11.0	13.0	#99fca6	#a0faa1	Mixed	#cccccc
Pseudomonas sp. NBRC 111137	Saliva	#cbe486	1	0.0	14.0	#8000ff	#b6f193	Mixed	#cccccc
Psychrobacter aquaticus	Saliva	#cbe486	2	11.0	13.0	#99fca6	#a0faa1	Mixed	#cccccc
Psychrobacter arcticus	Saliva	#cbe486	2	11.0	13.0	#99fca6	#a0faa1	Mixed	#cccccc
Psychrobacter cryohalolentis	Saliva	#cbe486	2	11.0	13.0	#99fca6	#a0faa1	Mixed	#cccccc
Psychrobacter glacincola	Saliva	#cbe486	2	11.0	13.0	#99fca6	#a0faa1	Mixed	#cccccc
Psychrobacter phenylpyruvicus	Anterior_nares	#8000ff	1	0.0	14.0	#8000ff	#b6f193	Mixed	#cccccc
Psychrobacter piscatorii	Saliva	#cbe486	2	11.0	13.0	#99fca6	#a0faa1	Mixed	#cccccc
Psychrobacter sp. 1501(2011)	Saliva	#cbe486	2	11.0	13.0	#99fca6	#a0faa1	Mixed	#cccccc
Psychrobacter sp. ENNN9_III	Throat	#ff5c2f	2	11.0	13.0	#99fca6	#a0faa1	Mixed	#cccccc
Psychrobacter sp. P11F6	Saliva	#cbe486	2	11.0	13.0	#99fca6	#a0faa1	Mixed	#cccccc
Psychrobacter sp. P11G3	Saliva	#cbe486	2	11.0	13.0	#99fca6	#a0faa1	Mixed	#cccccc
Psychrobacter sp. PAMC 21119	Saliva	#cbe486	2	11.0	13.0	#99fca6	#a0faa1	Mixed	#cccccc
Psychrobacter sp. PRwf-1	Anterior_nares	#8000ff	1	0.0	14.0	#8000ff	#b6f193	Mixed	#cccccc
Riemerella anatipestifer	Saliva	#cbe486	3	14.0	0.0	#e4cf74	#8000ff	Mixed	#cccccc
Roseburia faecis	Stool	#e8cb72	2	7.0	9.0	#32e3da	#46efd1	Mixed	#cccccc
Roseburia intestinalis	Stool	#e8cb72	3	19.0	8.0	#ff2914	#30e1da	Mixed	#cccccc
Roseburia inulinivorans	Stool	#e8cb72	3	19.0	8.0	#ff2914	#30e1da	Mixed	#cccccc
Rothia aeria	Supragingival_plaque	#ff8646	8	12.0	2.0	#b2f396	#5444fd	Mixed	#cccccc
Ruminococcus bicirculans	Stool	#e8cb72	2	7.0	9.0	#32e3da	#46efd1	Mixed	#cccccc
Ruminococcus faecis	Stool	#e8cb72	4	5.0	12.0	#01b3ec	#8bfeae	Mixed	#cccccc
Scardovia wiggsiae	Buccal_mucosa	#445cfb	4	5.0	12.0	#01b3ec	#8bfeae	Mixed	#cccccc
Selenomonas sp. oral taxon 137	Supragingival_plaque	#ff8646	2	11.0	13.0	#99fca6	#a0faa1	Mixed	#cccccc
Selenomonas sp. oral taxon 138	Attached	#622ffe	8	15.0	5.0	#feb562	#11a0f1	Mixed	#cccccc
Selenomonas sp. oral taxon 149	Saliva	#cbe486	9	15.0	5.0	#feb562	#11a0f1	Mixed	#cccccc
Selenomonas sp. oral taxon 478	Saliva	#cbe486	8	15.0	5.0	#feb562	#11a0f1	Mixed	#cccccc
Serratia grimesii	Saliva	#cbe486	2	11.0	13.0	#99fca6	#a0faa1	Mixed	#cccccc
Serratia liquefaciens	Saliva	#cbe486	2	11.0	13.0	#99fca6	#a0faa1	Mixed	#cccccc
Serratia marcescens	Saliva	#cbe486	2	11.0	13.0	#99fca6	#a0faa1	Mixed	#cccccc
Serratia plymuthica	Saliva	#cbe486	2	11.0	13.0	#99fca6	#a0faa1	Mixed	#cccccc
Serratia proteamaculans	Saliva	#cbe486	2	11.0	13.0	#99fca6	#a0faa1	Mixed	#cccccc
Serratia sp. S4	Saliva	#cbe486	2	11.0	13.0	#99fca6	#a0faa1	Mixed	#cccccc
Shuttleworthia sp. MSX8B	Subgingival_plaque	#ffac5c	4	14.0	0.0	#e4cf74	#8000ff	Mixed	#cccccc
Simonsiella muelleri	Keratinized_gingiva	#17cbe4	8	12.0	2.0	#b2f396	#5444fd	Mixed	#cccccc
Staphylococcus aureus	Anterior_nares	#8000ff	2	20.0	3.0	#ff0000	#3e65fa	Mixed	#cccccc
Streptococcus anginosus	Buccal_mucosa_NA	#2686f5	11	3.0	20.0	#3473f8	#ff6835	Mixed	#cccccc
Streptococcus australis	Tongue_dorsum	#ff2f18	8	12.0	2.0	#b2f396	#5444fd	Mixed	#cccccc
Streptococcus constellatus	Palatine_Tonsils	#70febc	8	12.0	2.0	#b2f396	#5444fd	Mixed	#cccccc
Streptococcus cristatus	Keratinized_gingiva	#17cbe4	9	15.0	5.0	#feb562	#11a0f1	Mixed	#cccccc
Streptococcus dentisani	Hard_palate	#08acee	1	6.0	7.0	#18cde4	#1acfe3	Mixed	#cccccc
Streptococcus gordonii	Keratinized_gingiva	#17cbe4	6	16.0	0.0	#ff964f	#8000ff	Mixed	#cccccc
Streptococcus intermedius	Subgingival_plaque	#ffac5c	8	2.0	22.0	#4e4dfc	#ff2613	Mixed	#cccccc
Streptococcus mutans	Subgingival_plaque	#ffac5c	10	10.0	6.0	#7effb5	#04b9ea	Mixed	#cccccc
Streptococcus oligofermentans	Keratinized_gingiva	#17cbe4	11	8.0	1.0	#4df3ce	#6a22fe	Mixed	#cccccc
Streptococcus sp. 1171_SSPC	Palatine_Tonsils	#70febc	8	12.0	2.0	#b2f396	#5444fd	Mixed	#cccccc
Streptococcus sp. 400_SSPC	Palatine_Tonsils	#70febc	8	12.0	2.0	#b2f396	#5444fd	Mixed	#cccccc
Streptococcus sp. AS20	Attached	#622ffe	4	13.0	0.0	#cbe486	#8000ff	Mixed	#cccccc
Streptococcus sp. CCH8-H5	Attached	#622ffe	1	0.0	14.0	#8000ff	#b6f193	Mixed	#cccccc
Streptococcus sp. I-G2	Tongue_dorsum	#ff2f18	7	12.0	0.0	#b2f396	#8000ff	Mixed	#cccccc
Streptococcus sp. I-P16	Tongue_dorsum	#ff2f18	3	19.0	8.0	#ff2914	#30e1da	Mixed	#cccccc
Streptococcus sp. M143	Keratinized_gingiva	#17cbe4	1	6.0	7.0	#18cde4	#1acfe3	Mixed	#cccccc
Streptococcus sp. M334	Buccal_mucosa	#445cfb	11	8.0	1.0	#4df3ce	#6a22fe	Mixed	#cccccc
Streptococcus sp. oral taxon 056	Keratinized_gingiva	#17cbe4	5	4.0	0.0	#1996f3	#8000ff	Mixed	#cccccc
Streptococcus sp. oral taxon 058	Buccal_mucosa_NA	#2686f5	1	9.0	11.0	#64fbc3	#72febb	Mixed	#cccccc
Streptococcus sp. SK140	Hard_palate	#08acee	8	15.0	5.0	#feb562	#11a0f1	Mixed	#cccccc
Streptococcus sp. SK643	Buccal_mucosa_NA	#2686f5	9	12.0	2.0	#b2f396	#5444fd	Mixed	#cccccc
Streptococcus sp. SR1	Hard_palate	#08acee	4	13.0	0.0	#cbe486	#8000ff	Mixed	#cccccc
Streptococcus vestibularis	Buccal_mucosa_NA	#2686f5	1	2.0	23.0	#4e4dfc	#ff0000	Mixed	#cccccc
Sutterellaceae bacterium ND3	Anterior_nares	#8000ff	2	7.0	9.0	#32e3da	#46efd1	Mixed	#cccccc
Treponema pedis	Subgingival_plaque	#ffac5c	1	9.0	11.0	#64fbc3	#72febb	Mixed	#cccccc
Treponema phagedenis	Subgingival_plaque	#ffac5c	1	6.0	7.0	#18cde4	#1acfe3	Mixed	#cccccc
Treponema succinifaciens	Subgingival_plaque	#ffac5c	2	18.0	10.0	#ff5029	#5df9c7	Mixed	#cccccc
Veillonella montpellierensis	Keratinized_gingiva	#17cbe4	8	15.0	5.0	#feb562	#11a0f1	Mixed	#cccccc
Veillonella seminalis	Keratinized_gingiva	#17cbe4	3	5.0	12.0	#01b3ec	#8bfeae	Mixed	#cccccc
Xenorhabdus bovienii	Saliva	#cbe486	1	0.0	14.0	#8000ff	#b6f193	Mixed	#cccccc
Xylanimonas cellulosilytica	Throat	#ff5c2f	10	1.0	17.0	#6826fe	#f9bb66	Mixed	#cccccc
Actinomyces dentalis	Subgingival_plaque	#ffac5c	7	12.0	2.0	#b2f396	#5444fd	Mixed	#cccccc
Actinomyces israelii	Subgingival_plaque	#ffac5c	4	9.0	4.0	#64fbc3	#2884f6	Mixed	#cccccc
Actinomyces sp. oral taxon 181	Tongue_dorsum	#ff2f18	10	10.0	6.0	#7effb5	#04b9ea	Mixed	#cccccc
Acinetobacter baumannii	Keratinized_gingiva	#17cbe4	6	16.0	0.0	#ff964f	#8000ff	Mixed	#cccccc
Actinomyces sp. HPA0247	Tongue_dorsum	#ff2f18	8	15.0	5.0	#feb562	#11a0f1	Mixed	#cccccc
Alistipes putredinis	Stool	#e8cb72	4	19.0	8.0	#ff2914	#30e1da	Mixed	#cccccc
Alistipes shahii	Stool	#e8cb72	2	7.0	9.0	#32e3da	#46efd1	Mixed	#cccccc
Bacteroides coprocola	Stool	#e8cb72	2	18.0	10.0	#ff5029	#5df9c7	Mixed	#cccccc
Bacteroides pyogenes	Stool	#e8cb72	5	5.0	12.0	#01b3ec	#8bfeae	Mixed	#cccccc
Actinomyces timonensis	Subgingival_plaque	#ffac5c	1	6.0	7.0	#18cde4	#1acfe3	Mixed	#cccccc
Actinobacillus minor	Buccal_mucosa_NA	#2686f5	3	14.0	0.0	#e4cf74	#8000ff	Mixed	#cccccc
