	source	target	weight	edge_sample	edge_color
0	[Eubacterium] infirmum	Alloprevotella rava	1.0	Mixed	#cccccc
1	[Eubacterium] sulci	Abiotrophia defectiva	1.0	Mixed	#cccccc
2	[Eubacterium] sulci	Carnobacterium maltaromaticum	1.0	Mixed	#cccccc
3	Fusobacterium periodonticum	Carnobacterium maltaromaticum	1.0	Mixed	#cccccc
4	Gemella cuniculi	Alloprevotella rava	1.0	Mixed	#cccccc
5	Gemella cuniculi	[Eubacterium] infirmum	1.0	Mixed	#cccccc
6	Gemella haemolysans	Carnobacterium maltaromaticum	1.0	Mixed	#cccccc
7	Gemella haemolysans	[Eubacterium] sulci	1.0	Mixed	#cccccc
8	Gemella haemolysans	Fusobacterium periodonticum	1.0	Mixed	#cccccc
9	Gemella sanguinis	Fusobacterium periodonticum	1.0	Mixed	#cccccc
10	Gemella sanguinis	Gemella haemolysans	1.0	Mixed	#cccccc
11	Granulicatella elegans	Fusobacterium periodonticum	1.0	Mixed	#cccccc
12	Granulicatella elegans	Gemella haemolysans	1.0	Mixed	#cccccc
13	Granulicatella elegans	Gemella sanguinis	1.0	Mixed	#cccccc
14	Haemophilus influenzae	Carnobacterium maltaromaticum	1.0	Mixed	#cccccc
15	Haemophilus influenzae	Fusobacterium periodonticum	1.0	Mixed	#cccccc
16	Haemophilus parahaemolyticus	Gemella haemolysans	1.0	Mixed	#cccccc
17	Haemophilus parahaemolyticus	Gemella sanguinis	1.0	Mixed	#cccccc
18	Haemophilus parainfluenzae	Abiotrophia defectiva	1.0	Mixed	#cccccc
19	Haemophilus parainfluenzae	Carnobacterium maltaromaticum	1.0	Mixed	#cccccc
20	Haemophilus parainfluenzae	Fusobacterium periodonticum	1.0	Mixed	#cccccc
21	Haemophilus parainfluenzae	Gemella haemolysans	1.0	Mixed	#cccccc
22	Haemophilus parainfluenzae	Gemella sanguinis	1.0	Tongue_dorsum	#ff2f18
23	Haemophilus parainfluenzae	Haemophilus influenzae	1.0	Mixed	#cccccc
24	Haemophilus parainfluenzae	Haemophilus parahaemolyticus	1.0	Mixed	#cccccc
25	Lautropia mirabilis	Alloprevotella rava	1.0	Mixed	#cccccc
26	Lautropia mirabilis	Gemella cuniculi	1.0	Mixed	#cccccc
27	Leptotrichia sp. oral taxon 212	Alloprevotella rava	1.0	Mixed	#cccccc
28	Leptotrichia sp. oral taxon 212	[Eubacterium] infirmum	1.0	Mixed	#cccccc
29	Leptotrichia sp. oral taxon 212	Gemella cuniculi	1.0	Mixed	#cccccc
30	Leptotrichia sp. oral taxon 212	Lautropia mirabilis	1.0	Supragingival_plaque	#ff8646
31	Megasphaera micronuciformis	Abiotrophia defectiva	1.0	Mixed	#cccccc
32	Megasphaera micronuciformis	Fusobacterium periodonticum	1.0	Mixed	#cccccc
33	Megasphaera micronuciformis	Gemella sanguinis	1.0	Mixed	#cccccc
34	Megasphaera micronuciformis	Granulicatella elegans	1.0	Mixed	#cccccc
35	Megasphaera micronuciformis	Haemophilus parahaemolyticus	1.0	Mixed	#cccccc
36	Megasphaera micronuciformis	Haemophilus parainfluenzae	1.0	Mixed	#cccccc
37	[Pasteurella] pneumotropica	Abiotrophia defectiva	1.0	Buccal_mucosa	#445cfb
38	[Pasteurella] pneumotropica	Carnobacterium maltaromaticum	1.0	Mixed	#cccccc
39	[Pasteurella] pneumotropica	Fusobacterium periodonticum	1.0	Mixed	#cccccc
40	[Pasteurella] pneumotropica	Gemella haemolysans	1.0	Buccal_mucosa	#445cfb
41	[Pasteurella] pneumotropica	Gemella sanguinis	1.0	Mixed	#cccccc
42	[Pasteurella] pneumotropica	Granulicatella elegans	1.0	Mixed	#cccccc
43	[Pasteurella] pneumotropica	Haemophilus influenzae	1.0	Mixed	#cccccc
44	[Pasteurella] pneumotropica	Haemophilus parahaemolyticus	1.0	Mixed	#cccccc
45	[Pasteurella] pneumotropica	Haemophilus parainfluenzae	1.0	Mixed	#cccccc
46	[Pasteurella] pneumotropica	Megasphaera micronuciformis	1.0	Mixed	#cccccc
47	Porphyromonas sp. KLE 1280	Gemella cuniculi	1.0	Mixed	#cccccc
48	Porphyromonas sp. KLE 1280	Leptotrichia sp. oral taxon 212	1.0	Mixed	#cccccc
49	Porphyromonas sp. oral taxon 279	Alloprevotella rava	1.0	Mixed	#cccccc
50	Porphyromonas sp. oral taxon 279	Gemella cuniculi	1.0	Mixed	#cccccc
51	Porphyromonas sp. oral taxon 279	Lautropia mirabilis	1.0	Mixed	#cccccc
