TAXA	sample_type	sample_color	frequency	spect_cluster	commun_cluster	spect_color	comm_color
Acidaminococcus	Stool	#b2f396	2	21.0	2.0	#b2f396	#622ffe
Aliterella	Anterior_nares	#8000ff	1	30.0	4.0	#ff703a	#445cfb
Anaeroglobus	Saliva	#7effb5	7	29.0	6.0	#ff8444	#2686f5
Anaerotruncus	Stool	#b2f396	13	13.0	1.0	#3dead5	#7216ff
Arthrobacter	Anterior_nares	#8000ff	1	30.0	4.0	#ff703a	#445cfb
Atopobacter	Anterior_nares	#8000ff	1	2.0	12.0	#642cfe	#34e4d9
Aureimonas	Anterior_nares	#8000ff	1	29.0	14.0	#ff8444	#52f5cb
Avibacterium	Buccal_mucosa	#1996f3	3	23.0	5.0	#cee184	#3670f8
Azohydromonas	Anterior_nares	#8000ff	1	30.0	4.0	#ff703a	#445cfb
Bacillus	Anterior_nares	#8000ff	17	25.0	3.0	#ecc86f	#5444fd
Basfia	Buccal_mucosa	#1996f3	2	23.0	5.0	#cee184	#3670f8
Bibersteinia	Buccal_mucosa	#1996f3	2	23.0	5.0	#cee184	#3670f8
Bifidobacterium	Stool	#b2f396	21	0.0	13.0	#8000ff	#42edd3
Blautia	Stool	#b2f396	19	22.0	1.0	#c0eb8d	#7216ff
Bradyrhizobium	Throat	#ff5029	1	35.0	8.0	#ff0000	#08acee
Brevibacterium	Posterior_fornix	#4df3ce	1	33.0	7.0	#ff2f18	#1898f2
Burkholderia	Posterior_fornix	#4df3ce	1	33.0	7.0	#ff2f18	#1898f2
Butyricimonas	Stool	#b2f396	11	21.0	2.0	#b2f396	#622ffe
Calothrix	Anterior_nares	#8000ff	2	2.0	12.0	#642cfe	#34e4d9
Catenibacterium	Stool	#b2f396	7	19.0	21.0	#94fda8	#bbee91
Cellulomonas	Stool	#b2f396	6	31.0	10.0	#ff5c2f	#17cbe4
Citrobacter	Throat	#ff5029	1	35.0	8.0	#ff0000	#08acee
Clostridium	Stool	#b2f396	27	19.0	22.0	#94fda8	#cbe486
Collinsella	Stool	#b2f396	11	32.0	13.0	#ff4422	#42edd3
Comamonas	Mid_vagina	#18cde4	2	4.0	18.0	#4659fb	#8efeac
Conchiformibius	Throat	#ff5029	2	35.0	8.0	#ff0000	#08acee
Coprobacter	Stool	#b2f396	5	5.0	17.0	#386df9	#7effb5
Coprococcus	Stool	#b2f396	18	12.0	1.0	#2fe0db	#7216ff
Crocosphaera	Anterior_nares	#8000ff	1	29.0	14.0	#ff8444	#52f5cb
Dechloromonas	Buccal_mucosa	#1996f3	1	1.0	0.0	#7216ff	#8000ff
Dehalobacter	Buccal_mucosa	#1996f3	2	23.0	5.0	#cee184	#3670f8
Delftia	Anterior_nares	#8000ff	1	30.0	4.0	#ff703a	#445cfb
Desulfotomaculum	Stool	#b2f396	1	22.0	1.0	#c0eb8d	#7216ff
Desulfovibrio	Stool	#b2f396	4	22.0	1.0	#c0eb8d	#7216ff
Dolosigranulum	Anterior_nares	#8000ff	4	2.0	12.0	#642cfe	#34e4d9
Dorea	Stool	#b2f396	17	12.0	1.0	#2fe0db	#7216ff
Echinicola	Buccal_mucosa	#1996f3	2	23.0	5.0	#cee184	#3670f8
Eggerthella	Stool	#b2f396	3	19.0	22.0	#94fda8	#cbe486
Enhydrobacter	Posterior_fornix	#4df3ce	2	34.0	18.0	#ff190d	#8efeac
Enterorhabdus	Stool	#b2f396	1	31.0	10.0	#ff5c2f	#17cbe4
Erysipelatoclostridium	Stool	#b2f396	10	19.0	22.0	#94fda8	#cbe486
Escherichia	Stool	#b2f396	6	31.0	10.0	#ff5c2f	#17cbe4
Eubacterium	Subgingival_plaque	#e4cf74	38	32.0	13.0	#ff4422	#42edd3
Exiguobacterium	Anterior_nares	#8000ff	2	29.0	14.0	#ff8444	#52f5cb
Facklamia	Posterior_fornix	#4df3ce	3	33.0	7.0	#ff2f18	#1898f2
Faecalibacterium	Stool	#b2f396	27	13.0	1.0	#3dead5	#7216ff
Faecalicoccus	Stool	#b2f396	1	19.0	22.0	#94fda8	#cbe486
Faecalitalea	Stool	#b2f396	4	13.0	1.0	#3dead5	#7216ff
Fenollaria	Posterior_fornix	#4df3ce	1	34.0	18.0	#ff190d	#8efeac
Filifactor	Throat	#ff5029	8	9.0	25.0	#02b7eb	#f6be68
Flavobacterium	Throat	#ff5029	1	35.0	8.0	#ff0000	#08acee
Flavonifractor	Stool	#b2f396	15	31.0	16.0	#ff5c2f	#70febc
Gallibacterium	Attached	#4e4dfc	5	23.0	5.0	#cee184	#3670f8
Gardnerella	Posterior_fornix	#4df3ce	11	18.0	15.0	#86ffb0	#60fac5
Gordonibacter	Stool	#b2f396	6	22.0	1.0	#c0eb8d	#7216ff
Granulicatella	Attached	#4e4dfc	27	26.0	11.0	#fbb965	#24d8df
Gulbenkiania	Anterior_nares	#8000ff	1	29.0	14.0	#ff8444	#52f5cb
Haemophilus	Buccal_mucosa	#1996f3	38	23.0	5.0	#cee184	#3670f8
Hallella	Stool	#b2f396	1	31.0	10.0	#ff5c2f	#17cbe4
Helicobacter	Anterior_nares	#8000ff	1	29.0	14.0	#ff8444	#52f5cb
Herbaspirillum	Mid_vagina	#18cde4	3	4.0	18.0	#4659fb	#8efeac
Holdemania	Stool	#b2f396	12	13.0	1.0	#3dead5	#7216ff
Hungatella	Stool	#b2f396	15	22.0	1.0	#c0eb8d	#7216ff
Isoptericola	Tongue_dorsum	#ff0000	9	12.0	19.0	#2fe0db	#9cfba4
Janibacter	Throat	#ff5029	1	35.0	8.0	#ff0000	#08acee
Kandleria	Stool	#b2f396	1	19.0	21.0	#94fda8	#bbee91
Klebsiella	Anterior_nares	#8000ff	1	28.0	27.0	#ff964f	#ff9b52
Kocuria	Anterior_nares	#8000ff	4	29.0	14.0	#ff8444	#52f5cb
Lachnoclostridium	Stool	#b2f396	17	31.0	16.0	#ff5c2f	#70febc
Lachnospira	Stool	#b2f396	3	32.0	13.0	#ff4422	#42edd3
Lawsonella	Anterior_nares	#8000ff	8	25.0	3.0	#ecc86f	#5444fd
Lelliottia	Anterior_nares	#8000ff	1	8.0	9.0	#0ca7ef	#07bbea
Leucobacter	Anterior_nares	#8000ff	3	29.0	14.0	#ff8444	#52f5cb
Leuconostoc	Saliva	#7effb5	1	32.0	13.0	#ff4422	#42edd3
Levyella	Anterior_nares	#8000ff	6	19.0	22.0	#94fda8	#cbe486
Mageeibacillus	Posterior_fornix	#4df3ce	2	24.0	15.0	#dcd67a	#60fac5
Mangrovimonas	Buccal_mucosa	#1996f3	2	23.0	5.0	#cee184	#3670f8
Mannheimia	Buccal_mucosa	#1996f3	10	23.0	5.0	#cee184	#3670f8
Marvinbryantia	Stool	#b2f396	5	13.0	1.0	#3dead5	#7216ff
Megasphaera	Saliva	#7effb5	18	12.0	19.0	#2fe0db	#9cfba4
Methylobacterium	Anterior_nares	#8000ff	2	29.0	14.0	#ff8444	#52f5cb
Microbacterium	Anterior_nares	#8000ff	1	29.0	14.0	#ff8444	#52f5cb
Micrococcus	Anterior_nares	#8000ff	2	29.0	14.0	#ff8444	#52f5cb
Microvirga	Anterior_nares	#8000ff	1	30.0	4.0	#ff703a	#445cfb
Mobiluncus	Posterior_fornix	#4df3ce	1	18.0	15.0	#86ffb0	#60fac5
Modestobacter	Anterior_nares	#8000ff	1	30.0	4.0	#ff703a	#445cfb
Moraxella	Anterior_nares	#8000ff	5	7.0	26.0	#1996f3	#ffac5c
Mycoplasma	Subgingival_plaque	#e4cf74	10	9.0	25.0	#02b7eb	#f6be68
Necropsobacter	Buccal_mucosa	#1996f3	3	23.0	5.0	#cee184	#3670f8
Neisseria	Throat	#ff5029	32	35.0	8.0	#ff0000	#08acee
Nocardia	Mid_vagina	#18cde4	3	4.0	18.0	#4659fb	#8efeac
Nosocomiicoccus	Posterior_fornix	#4df3ce	1	33.0	7.0	#ff2f18	#1898f2
Novosphingobium	Throat	#ff5029	1	35.0	8.0	#ff0000	#08acee
Odoribacter	Stool	#b2f396	20	21.0	2.0	#b2f396	#622ffe
Olsenella	Subgingival_plaque	#e4cf74	5	20.0	24.0	#a2f9a0	#e8cb72
Parabacteroides	Stool	#b2f396	27	9.0	29.0	#02b7eb	#ff733b
Paracoccus	Anterior_nares	#8000ff	6	28.0	27.0	#ff964f	#ff9b52
Paraprevotella	Stool	#b2f396	29	31.0	10.0	#ff5c2f	#17cbe4
Parasutterella	Stool	#b2f396	11	17.0	31.0	#76ffb9	#ff4724
Parvimonas	Throat	#ff5029	17	9.0	25.0	#02b7eb	#f6be68
Pasteurella	Buccal_mucosa	#1996f3	14	23.0	5.0	#cee184	#3670f8
Pedobacter	Anterior_nares	#8000ff	2	8.0	9.0	#0ca7ef	#07bbea
Peptoniphilus	Anterior_nares	#8000ff	26	28.0	27.0	#ff964f	#ff9b52
Phascolarctobacterium	Stool	#b2f396	6	17.0	31.0	#76ffb9	#ff4724
Photobacterium	Anterior_nares	#8000ff	1	30.0	4.0	#ff703a	#445cfb
Porphyrobacter	Buccal_mucosa	#1996f3	12	16.0	32.0	#68fcc1	#ff2f18
Propionibacterium	Anterior_nares	#8000ff	36	3.0	4.0	#5641fd	#445cfb
