	source	source_freq	first_sample	fscolor	spect_cluster	commun_cluster	spect_color	comm_color
0	Acidaminococcus	2	Stool	#b2f396	7.0	2.0	#ff0000	#1996f3
1	Acholeplasma	3	Stool	#b2f396	7.0	2.0	#ff0000	#1996f3
2	Aggregatibacter	31	Mixed	#cccccc	1.0	0.0	#386df9	#8000ff
3	Abiotrophia	29	Buccal_mucosa	#1996f3	1.0	0.0	#386df9	#8000ff
4	Akkermansia	21	Stool	#b2f396	2.0	1.0	#10c6e6	#4e4dfc
5	Acetivibrio	13	Stool	#b2f396	2.0	1.0	#10c6e6	#4e4dfc
6	Alloprevotella	32	Attached	#4e4dfc	1.0	7.0	#386df9	#e4cf74
7	Actinobacillus	10	Buccal_mucosa	#1996f3	1.0	0.0	#386df9	#8000ff
8	Anaeroglobus	9	Saliva	#7effb5	1.0	0.0	#386df9	#8000ff
9	Abiotrophia	29	Buccal_mucosa	#1996f3	1.0	0.0	#386df9	#8000ff
10	Anaeroglobus	9	Saliva	#7effb5	1.0	0.0	#386df9	#8000ff
11	Actinobaculum	25	Supragingival_plaque	#ff964f	1.0	0.0	#386df9	#8000ff
12	Anaeroglobus	9	Saliva	#7effb5	1.0	0.0	#386df9	#8000ff
13	Aggregatibacter	31	Mixed	#cccccc	1.0	0.0	#386df9	#8000ff
14	Anaeroglobus	9	Saliva	#7effb5	1.0	0.0	#386df9	#8000ff
15	Alloprevotella	32	Attached	#4e4dfc	1.0	7.0	#386df9	#e4cf74
16	Anaerostipes	10	Stool	#b2f396	2.0	1.0	#10c6e6	#4e4dfc
17	Adlercreutzia	6	Stool	#b2f396	2.0	1.0	#10c6e6	#4e4dfc
18	Avibacterium	3	Buccal_mucosa	#1996f3	1.0	7.0	#386df9	#e4cf74
19	Actinobacillus	10	Buccal_mucosa	#1996f3	1.0	0.0	#386df9	#8000ff
20	Avibacterium	3	Buccal_mucosa	#1996f3	1.0	7.0	#386df9	#e4cf74
21	Alloprevotella	32	Attached	#4e4dfc	1.0	7.0	#386df9	#e4cf74
22	Bacillus	17	Anterior_nares	#8000ff	6.0	4.0	#ff703a	#4df3ce
23	Aliterella	1	Anterior_nares	#8000ff	6.0	4.0	#ff703a	#4df3ce
24	Bacillus	17	Anterior_nares	#8000ff	6.0	4.0	#ff703a	#4df3ce
25	Arthrobacter	1	Anterior_nares	#8000ff	6.0	4.0	#ff703a	#4df3ce
26	Bacillus	17	Anterior_nares	#8000ff	6.0	4.0	#ff703a	#4df3ce
27	Azohydromonas	1	Anterior_nares	#8000ff	6.0	4.0	#ff703a	#4df3ce
28	Bacteroides	47	Stool	#b2f396	2.0	6.0	#10c6e6	#b2f396
29	Alistipes	29	Stool	#b2f396	2.0	6.0	#10c6e6	#b2f396
30	Barnesiella	15	Stool	#b2f396	2.0	6.0	#10c6e6	#b2f396
31	Bacteroides	47	Stool	#b2f396	2.0	6.0	#10c6e6	#b2f396
32	Basfia	2	Buccal_mucosa	#1996f3	1.0	7.0	#386df9	#e4cf74
33	Actinobacillus	10	Buccal_mucosa	#1996f3	1.0	0.0	#386df9	#8000ff
34	Basfia	2	Buccal_mucosa	#1996f3	1.0	7.0	#386df9	#e4cf74
35	Avibacterium	3	Buccal_mucosa	#1996f3	1.0	7.0	#386df9	#e4cf74
36	Bibersteinia	2	Buccal_mucosa	#1996f3	1.0	7.0	#386df9	#e4cf74
37	Avibacterium	3	Buccal_mucosa	#1996f3	1.0	7.0	#386df9	#e4cf74
38	Bibersteinia	2	Buccal_mucosa	#1996f3	1.0	7.0	#386df9	#e4cf74
