	source	source_freq	first_sample	fscolor	spect_cluster	commun_cluster	spect_color	comm_color
101	Anaeroglobus	1	Saliva	#7effb5	1.0	8.0	#622ffe	#90feab
102	Hallella	1	Stool	#b2f396	13.0	6.0	#ff8e4a	#4df3ce
103	Alloprevotella	2	Attached	#4e4dfc	13.0	6.0	#ff8e4a	#4df3ce
104	Hallella	1	Stool	#b2f396	13.0	6.0	#ff8e4a	#4df3ce
105	Capnocytophaga	1	Supragingival_plaque	#ff964f	13.0	6.0	#ff8e4a	#4df3ce
106	Hallella	1	Stool	#b2f396	13.0	6.0	#ff8e4a	#4df3ce
107	Cellulomonas	2	Stool	#b2f396	13.0	6.0	#ff8e4a	#4df3ce
108	Hallella	1	Stool	#b2f396	13.0	6.0	#ff8e4a	#4df3ce
109	Enterorhabdus	1	Stool	#b2f396	13.0	6.0	#ff8e4a	#4df3ce
110	Hallella	1	Stool	#b2f396	13.0	6.0	#ff8e4a	#4df3ce
111	Escherichia	4	Stool	#b2f396	13.0	6.0	#ff8e4a	#4df3ce
112	Holdemanella	5	Stool	#b2f396	11.0	11.0	#ded579	#f6be68
113	Cupriavidus	2	Mid_vagina	#18cde4	11.0	11.0	#ded579	#f6be68
114	Holdemania	12	Stool	#b2f396	7.0	0.0	#5efac6	#8000ff
115	Blautia	16	Stool	#b2f396	7.0	0.0	#5efac6	#8000ff
116	Holdemania	12	Stool	#b2f396	7.0	0.0	#5efac6	#8000ff
117	Coprococcus	15	Stool	#b2f396	7.0	0.0	#5efac6	#8000ff
118	Holdemania	12	Stool	#b2f396	7.0	0.0	#5efac6	#8000ff
119	Faecalitalea	4	Stool	#b2f396	7.0	0.0	#5efac6	#8000ff
120	Hungatella	15	Stool	#b2f396	10.0	10.0	#beec8e	#d4dd80
121	Clostridium	16	Stool	#b2f396	10.0	10.0	#beec8e	#d4dd80
122	Johnsonella	1	Subgingival_plaque	#e4cf74	1.0	8.0	#622ffe	#90feab
123	Anaeroglobus	1	Saliva	#7effb5	1.0	8.0	#622ffe	#90feab
124	Johnsonella	1	Subgingival_plaque	#e4cf74	1.0	8.0	#622ffe	#90feab
125	Haemophilus	5	Buccal_mucosa	#1996f3	1.0	8.0	#622ffe	#90feab
126	Kandleria	1	Stool	#b2f396	3.0	9.0	#218cf4	#b2f396
127	Butyrivibrio	13	Stool	#b2f396	3.0	9.0	#218cf4	#b2f396
128	Kandleria	1	Stool	#b2f396	3.0	9.0	#218cf4	#b2f396
129	Catenibacterium	7	Stool	#b2f396	3.0	9.0	#218cf4	#b2f396
130	Kandleria	1	Stool	#b2f396	3.0	9.0	#218cf4	#b2f396
131	Chlamydia	1	Attached	#4e4dfc	3.0	9.0	#218cf4	#b2f396
132	Lachnoanaerobaculum	5	Tongue_dorsum	#ff0000	14.0	3.0	#ff6232	#1996f3
133	Bacillus	3	Anterior_nares	#8000ff	14.0	3.0	#ff6232	#1996f3
134	Lachnospira	3	Stool	#b2f396	7.0	0.0	#5efac6	#8000ff
135	Coprococcus	15	Stool	#b2f396	7.0	0.0	#5efac6	#8000ff
136	Lachnospira	3	Stool	#b2f396	7.0	0.0	#5efac6	#8000ff
137	Dialister	13	Stool	#b2f396	7.0	0.0	#5efac6	#8000ff
138	Lactococcus	6	Anterior_nares	#8000ff	16.0	4.0	#ff0000	#08bee9
139	Adlercreutzia	6	Stool	#b2f396	16.0	4.0	#ff0000	#08bee9
140	Leuconostoc	1	Saliva	#7effb5	1.0	8.0	#622ffe	#90feab
141	Anaeroglobus	1	Saliva	#7effb5	1.0	8.0	#622ffe	#90feab
142	Leuconostoc	1	Saliva	#7effb5	1.0	8.0	#622ffe	#90feab
143	Haemophilus	5	Buccal_mucosa	#1996f3	1.0	8.0	#622ffe	#90feab
144	Leuconostoc	1	Saliva	#7effb5	1.0	8.0	#622ffe	#90feab
145	Johnsonella	1	Subgingival_plaque	#e4cf74	1.0	8.0	#622ffe	#90feab
146	Levyella	2	Anterior_nares	#8000ff	15.0	7.0	#ff3219	#6efebe
147	Anaerococcus	1	Anterior_nares	#8000ff	15.0	7.0	#ff3219	#6efebe
148	Levyella	2	Anterior_nares	#8000ff	15.0	7.0	#ff3219	#6efebe
149	Catabacter	1	Stool	#b2f396	15.0	7.0	#ff3219	#6efebe
150	Levyella	2	Anterior_nares	#8000ff	15.0	7.0	#ff3219	#6efebe
151	Faecalicoccus	1	Stool	#b2f396	15.0	7.0	#ff3219	#6efebe
152	Mageeibacillus	1	Posterior_fornix	#4df3ce	15.0	7.0	#ff3219	#6efebe
153	Anaerococcus	1	Anterior_nares	#8000ff	15.0	7.0	#ff3219	#6efebe
154	Mageeibacillus	1	Posterior_fornix	#4df3ce	15.0	7.0	#ff3219	#6efebe
155	Catabacter	1	Stool	#b2f396	15.0	7.0	#ff3219	#6efebe
156	Mageeibacillus	1	Posterior_fornix	#4df3ce	15.0	7.0	#ff3219	#6efebe
157	Faecalicoccus	1	Stool	#b2f396	15.0	7.0	#ff3219	#6efebe
158	Mageeibacillus	1	Posterior_fornix	#4df3ce	15.0	7.0	#ff3219	#6efebe
159	Levyella	2	Anterior_nares	#8000ff	15.0	7.0	#ff3219	#6efebe
160	Marvinbryantia	5	Stool	#b2f396	14.0	3.0	#ff6232	#1996f3
161	Actinomyces	4	Supragingival_plaque	#ff964f	14.0	3.0	#ff6232	#1996f3
162	Marvinbryantia	5	Stool	#b2f396	14.0	3.0	#ff6232	#1996f3
163	Bacillus	3	Anterior_nares	#8000ff	14.0	3.0	#ff6232	#1996f3
164	Megamonas	1	Stool	#b2f396	11.0	5.0	#ded579	#2adddd
165	Aggregatibacter	1	Mixed	#cccccc	11.0	5.0	#ded579	#2adddd
166	Megasphaera	4	Saliva	#7effb5	10.0	14.0	#beec8e	#ff351b
167	Fusobacterium	1	Tongue_dorsum	#ff0000	10.0	14.0	#beec8e	#ff351b
168	Odoribacter	15	Stool	#b2f396	6.0	2.0	#3febd5	#3c68f9
169	Alistipes	15	Stool	#b2f396	6.0	2.0	#3febd5	#3c68f9
170	Odoribacter	15	Stool	#b2f396	6.0	2.0	#3febd5	#3c68f9
171	Butyricimonas	11	Stool	#b2f396	12.0	1.0	#feb562	#5e35fe
172	Oscillibacter	14	Stool	#b2f396	8.0	15.0	#7effb5	#ff0000
173	Intestinimonas	15	Stool	#b2f396	8.0	15.0	#7effb5	#ff0000
174	Oxalobacter	4	Stool	#b2f396	5.0	1.0	#1fd3e1	#5e35fe
175	Butyricimonas	11	Stool	#b2f396	12.0	1.0	#feb562	#5e35fe
176	Oxalobacter	4	Stool	#b2f396	5.0	1.0	#1fd3e1	#5e35fe
177	Coprococcus	15	Stool	#b2f396	7.0	0.0	#5efac6	#8000ff
178	Parabacteroides	16	Stool	#b2f396	8.0	15.0	#7effb5	#ff0000
179	Oscillibacter	14	Stool	#b2f396	8.0	15.0	#7effb5	#ff0000
180	Paraprevotella	9	Stool	#b2f396	13.0	6.0	#ff8e4a	#4df3ce
181	Alloprevotella	2	Attached	#4e4dfc	13.0	6.0	#ff8e4a	#4df3ce
182	Paraprevotella	9	Stool	#b2f396	13.0	6.0	#ff8e4a	#4df3ce
183	Capnocytophaga	1	Supragingival_plaque	#ff964f	13.0	6.0	#ff8e4a	#4df3ce
184	Paraprevotella	9	Stool	#b2f396	13.0	6.0	#ff8e4a	#4df3ce
185	Cellulomonas	2	Stool	#b2f396	13.0	6.0	#ff8e4a	#4df3ce
186	Paraprevotella	9	Stool	#b2f396	13.0	6.0	#ff8e4a	#4df3ce
187	Enterorhabdus	1	Stool	#b2f396	13.0	6.0	#ff8e4a	#4df3ce
188	Paraprevotella	9	Stool	#b2f396	13.0	6.0	#ff8e4a	#4df3ce
189	Escherichia	4	Stool	#b2f396	13.0	6.0	#ff8e4a	#4df3ce
190	Paraprevotella	9	Stool	#b2f396	13.0	6.0	#ff8e4a	#4df3ce
191	Hallella	1	Stool	#b2f396	13.0	6.0	#ff8e4a	#4df3ce
192	Pedobacter	1	Anterior_nares	#8000ff	11.0	5.0	#ded579	#2adddd
193	Aggregatibacter	1	Mixed	#cccccc	11.0	5.0	#ded579	#2adddd
194	Pedobacter	1	Anterior_nares	#8000ff	11.0	5.0	#ded579	#2adddd
195	Megamonas	1	Stool	#b2f396	11.0	5.0	#ded579	#2adddd
196	Peptoclostridium	16	Stool	#b2f396	7.0	0.0	#5efac6	#8000ff
197	Blautia	16	Stool	#b2f396	7.0	0.0	#5efac6	#8000ff
198	Peptoclostridium	16	Stool	#b2f396	7.0	0.0	#5efac6	#8000ff
199	Coprobacillus	10	Stool	#b2f396	7.0	0.0	#5efac6	#8000ff
200	Peptostreptococcus	3	Throat	#ff5029	11.0	11.0	#ded579	#f6be68
201	Holdemanella	5	Stool	#b2f396	11.0	11.0	#ded579	#f6be68
202	Phascolarctobacterium	6	Stool	#b2f396	15.0	12.0	#ff3219	#ff964f
203	Dorea	16	Stool	#b2f396	15.0	12.0	#ff3219	#ff964f
204	Porphyromonas	6	Tongue_dorsum	#ff0000	7.0	0.0	#5efac6	#8000ff
205	Akkermansia	15	Stool	#b2f396	7.0	0.0	#5efac6	#8000ff
206	Prevotella	16	Throat	#ff5029	13.0	6.0	#ff8e4a	#4df3ce
207	Capnocytophaga	1	Supragingival_plaque	#ff964f	13.0	6.0	#ff8e4a	#4df3ce
208	Prevotella	16	Throat	#ff5029	13.0	6.0	#ff8e4a	#4df3ce
209	Enterorhabdus	1	Stool	#b2f396	13.0	6.0	#ff8e4a	#4df3ce
210	Prevotella	16	Throat	#ff5029	13.0	6.0	#ff8e4a	#4df3ce
211	Escherichia	4	Stool	#b2f396	13.0	6.0	#ff8e4a	#4df3ce
212	Prevotella	16	Throat	#ff5029	13.0	6.0	#ff8e4a	#4df3ce
213	Hallella	1	Stool	#b2f396	13.0	6.0	#ff8e4a	#4df3ce
214	Prevotella	16	Throat	#ff5029	13.0	6.0	#ff8e4a	#4df3ce
215	Paraprevotella	9	Stool	#b2f396	13.0	6.0	#ff8e4a	#4df3ce
216	Rikenella	6	Stool	#b2f396	12.0	1.0	#feb562	#5e35fe
217	Acholeplasma	3	Stool	#b2f396	12.0	1.0	#feb562	#5e35fe
218	Rikenella	6	Stool	#b2f396	12.0	1.0	#feb562	#5e35fe
219	Acidaminococcus	2	Stool	#b2f396	12.0	1.0	#feb562	#5e35fe
220	Rothia	2	Buccal_mucosa	#1996f3	0.0	4.0	#8000ff	#08bee9
221	Adlercreutzia	6	Stool	#b2f396	16.0	4.0	#ff0000	#08bee9
222	Rothia	2	Buccal_mucosa	#1996f3	0.0	4.0	#8000ff	#08bee9
223	Anaerofustis	1	Stool	#b2f396	9.0	4.0	#9efaa2	#08bee9
224	Rothia	2	Buccal_mucosa	#1996f3	0.0	4.0	#8000ff	#08bee9
225	Campylobacter	1	Saliva	#7effb5	9.0	4.0	#9efaa2	#08bee9
226	Rothia	2	Buccal_mucosa	#1996f3	0.0	4.0	#8000ff	#08bee9
227	Desulfotomaculum	1	Stool	#b2f396	9.0	4.0	#9efaa2	#08bee9
228	Rothia	2	Buccal_mucosa	#1996f3	0.0	4.0	#8000ff	#08bee9
229	Desulfovibrio	4	Stool	#b2f396	9.0	4.0	#9efaa2	#08bee9
230	Rothia	2	Buccal_mucosa	#1996f3	0.0	4.0	#8000ff	#08bee9
231	Enterobacter	1	Anterior_nares	#8000ff	9.0	4.0	#9efaa2	#08bee9
232	Ruminiclostridium	15	Stool	#b2f396	4.0	13.0	#01b3ec	#ff6835
233	Eggerthella	3	Stool	#b2f396	4.0	13.0	#01b3ec	#ff6835
234	Salmonella	4	Anterior_nares	#8000ff	11.0	11.0	#ded579	#f6be68
235	Holdemanella	5	Stool	#b2f396	11.0	11.0	#ded579	#f6be68
236	Salmonella	4	Anterior_nares	#8000ff	11.0	11.0	#ded579	#f6be68
237	Peptostreptococcus	3	Throat	#ff5029	11.0	11.0	#ded579	#f6be68
238	Sanguibacteroides	2	Stool	#b2f396	11.0	5.0	#ded579	#2adddd
239	Aggregatibacter	1	Mixed	#cccccc	11.0	5.0	#ded579	#2adddd
240	Sanguibacteroides	2	Stool	#b2f396	11.0	5.0	#ded579	#2adddd
241	Megamonas	1	Stool	#b2f396	11.0	5.0	#ded579	#2adddd
242	Sanguibacteroides	2	Stool	#b2f396	11.0	5.0	#ded579	#2adddd
243	Pedobacter	1	Anterior_nares	#8000ff	11.0	5.0	#ded579	#2adddd
244	Senegalimassilia	2	Stool	#b2f396	12.0	1.0	#feb562	#5e35fe
245	Bilophila	10	Stool	#b2f396	12.0	1.0	#feb562	#5e35fe
246	Senegalimassilia	2	Stool	#b2f396	12.0	1.0	#feb562	#5e35fe
247	Butyricimonas	11	Stool	#b2f396	12.0	1.0	#feb562	#5e35fe
248	Senegalimassilia	2	Stool	#b2f396	12.0	1.0	#feb562	#5e35fe
249	Rikenella	6	Stool	#b2f396	12.0	1.0	#feb562	#5e35fe
250	Sinorhizobium	2	Stool	#b2f396	13.0	6.0	#ff8e4a	#4df3ce
251	Capnocytophaga	1	Supragingival_plaque	#ff964f	13.0	6.0	#ff8e4a	#4df3ce
252	Sinorhizobium	2	Stool	#b2f396	13.0	6.0	#ff8e4a	#4df3ce
253	Enterorhabdus	1	Stool	#b2f396	13.0	6.0	#ff8e4a	#4df3ce
254	Sinorhizobium	2	Stool	#b2f396	13.0	6.0	#ff8e4a	#4df3ce
255	Escherichia	4	Stool	#b2f396	13.0	6.0	#ff8e4a	#4df3ce
256	Sinorhizobium	2	Stool	#b2f396	13.0	6.0	#ff8e4a	#4df3ce
257	Hallella	1	Stool	#b2f396	13.0	6.0	#ff8e4a	#4df3ce
258	Sinorhizobium	2	Stool	#b2f396	13.0	6.0	#ff8e4a	#4df3ce
259	Paraprevotella	9	Stool	#b2f396	13.0	6.0	#ff8e4a	#4df3ce
260	Slackia	2	Throat	#ff5029	11.0	11.0	#ded579	#f6be68
261	Holdemanella	5	Stool	#b2f396	11.0	11.0	#ded579	#f6be68
262	Solobacterium	2	Tongue_dorsum	#ff0000	9.0	4.0	#9efaa2	#08bee9
263	Anaerofustis	1	Stool	#b2f396	9.0	4.0	#9efaa2	#08bee9
264	Solobacterium	2	Tongue_dorsum	#ff0000	9.0	4.0	#9efaa2	#08bee9
265	Campylobacter	1	Saliva	#7effb5	9.0	4.0	#9efaa2	#08bee9
266	Solobacterium	2	Tongue_dorsum	#ff0000	9.0	4.0	#9efaa2	#08bee9
267	Desulfotomaculum	1	Stool	#b2f396	9.0	4.0	#9efaa2	#08bee9
268	Solobacterium	2	Tongue_dorsum	#ff0000	9.0	4.0	#9efaa2	#08bee9
269	Desulfovibrio	4	Stool	#b2f396	9.0	4.0	#9efaa2	#08bee9
270	Solobacterium	2	Tongue_dorsum	#ff0000	9.0	4.0	#9efaa2	#08bee9
271	Enterobacter	1	Anterior_nares	#8000ff	9.0	4.0	#9efaa2	#08bee9
272	Stomatobaculum	1	Saliva	#7effb5	15.0	7.0	#ff3219	#6efebe
273	Anaerococcus	1	Anterior_nares	#8000ff	15.0	7.0	#ff3219	#6efebe
274	Stomatobaculum	1	Saliva	#7effb5	15.0	7.0	#ff3219	#6efebe
275	Catabacter	1	Stool	#b2f396	15.0	7.0	#ff3219	#6efebe
276	Stomatobaculum	1	Saliva	#7effb5	15.0	7.0	#ff3219	#6efebe
277	Faecalicoccus	1	Stool	#b2f396	15.0	7.0	#ff3219	#6efebe
278	Stomatobaculum	1	Saliva	#7effb5	15.0	7.0	#ff3219	#6efebe
279	Levyella	2	Anterior_nares	#8000ff	15.0	7.0	#ff3219	#6efebe
280	Stomatobaculum	1	Saliva	#7effb5	15.0	7.0	#ff3219	#6efebe
281	Mageeibacillus	1	Posterior_fornix	#4df3ce	15.0	7.0	#ff3219	#6efebe
282	Streptococcus	15	Attached	#4e4dfc	7.0	0.0	#5efac6	#8000ff
283	Anaerostipes	10	Stool	#b2f396	7.0	0.0	#5efac6	#8000ff
284	Streptococcus	15	Attached	#4e4dfc	7.0	0.0	#5efac6	#8000ff
285	Blautia	16	Stool	#b2f396	7.0	0.0	#5efac6	#8000ff
286	Streptococcus	15	Attached	#4e4dfc	7.0	0.0	#5efac6	#8000ff
287	Coprococcus	15	Stool	#b2f396	7.0	0.0	#5efac6	#8000ff
288	Streptococcus	15	Attached	#4e4dfc	7.0	0.0	#5efac6	#8000ff
289	Holdemania	12	Stool	#b2f396	7.0	0.0	#5efac6	#8000ff
290	Subdoligranulum	14	Stool	#b2f396	7.0	0.0	#5efac6	#8000ff
291	Coprococcus	15	Stool	#b2f396	7.0	0.0	#5efac6	#8000ff
292	Terrisporobacter	1	Stool	#b2f396	1.0	8.0	#622ffe	#90feab
293	Anaeroglobus	1	Saliva	#7effb5	1.0	8.0	#622ffe	#90feab
294	Terrisporobacter	1	Stool	#b2f396	1.0	8.0	#622ffe	#90feab
295	Haemophilus	5	Buccal_mucosa	#1996f3	1.0	8.0	#622ffe	#90feab
296	Terrisporobacter	1	Stool	#b2f396	1.0	8.0	#622ffe	#90feab
297	Johnsonella	1	Subgingival_plaque	#e4cf74	1.0	8.0	#622ffe	#90feab
298	Terrisporobacter	1	Stool	#b2f396	1.0	8.0	#622ffe	#90feab
299	Leuconostoc	1	Saliva	#7effb5	1.0	8.0	#622ffe	#90feab
300	Turicibacter	1	Stool	#b2f396	1.0	8.0	#622ffe	#90feab
301	Anaeroglobus	1	Saliva	#7effb5	1.0	8.0	#622ffe	#90feab
302	Turicibacter	1	Stool	#b2f396	1.0	8.0	#622ffe	#90feab
303	Haemophilus	5	Buccal_mucosa	#1996f3	1.0	8.0	#622ffe	#90feab
304	Turicibacter	1	Stool	#b2f396	1.0	8.0	#622ffe	#90feab
305	Johnsonella	1	Subgingival_plaque	#e4cf74	1.0	8.0	#622ffe	#90feab
306	Turicibacter	1	Stool	#b2f396	1.0	8.0	#622ffe	#90feab
307	Leuconostoc	1	Saliva	#7effb5	1.0	8.0	#622ffe	#90feab
308	Turicibacter	1	Stool	#b2f396	1.0	8.0	#622ffe	#90feab
309	Terrisporobacter	1	Stool	#b2f396	1.0	8.0	#622ffe	#90feab
310	Tyzzerella	15	Stool	#b2f396	5.0	1.0	#1fd3e1	#5e35fe
311	Flavonifractor	15	Stool	#b2f396	5.0	1.0	#1fd3e1	#5e35fe
312	Tyzzerella	15	Stool	#b2f396	5.0	1.0	#1fd3e1	#5e35fe
313	Oxalobacter	4	Stool	#b2f396	5.0	1.0	#1fd3e1	#5e35fe
