	source	target	weight	edge_sample	edcolor
40	Desulfovibrio	Anaerofustis	1.0	Stool	#b2f396
41	Anaerofustis	Desulfovibrio	1.0	Stool	#b2f396
42	Desulfovibrio	Campylobacter	1.0	Intertype	#cccccc
43	Campylobacter	Desulfovibrio	1.0	Intertype	#cccccc
44	Desulfovibrio	Desulfotomaculum	1.0	Stool	#b2f396
45	Desulfotomaculum	Desulfovibrio	1.0	Stool	#b2f396
46	Enterobacter	Anaerofustis	1.0	Intertype	#cccccc
47	Anaerofustis	Enterobacter	1.0	Intertype	#cccccc
48	Enterobacter	Campylobacter	1.0	Intertype	#cccccc
49	Campylobacter	Enterobacter	1.0	Intertype	#cccccc
50	Enterobacter	Desulfotomaculum	1.0	Intertype	#cccccc
51	Desulfotomaculum	Enterobacter	1.0	Intertype	#cccccc
52	Enterobacter	Desulfovibrio	1.0	Intertype	#cccccc
53	Desulfovibrio	Enterobacter	1.0	Intertype	#cccccc
54	Enterococcus	Acinetobacter	5.0	Intertype	#cccccc
55	Acinetobacter	Enterococcus	5.0	Intertype	#cccccc
56	Enterococcus	Alistipes	5.0	Intertype	#cccccc
57	Alistipes	Enterococcus	5.0	Intertype	#cccccc
58	Enterococcus	Bacteroides	8.0	Intertype	#cccccc
59	Bacteroides	Enterococcus	8.0	Intertype	#cccccc
60	Enterorhabdus	Alloprevotella	1.0	Intertype	#cccccc
61	Alloprevotella	Enterorhabdus	1.0	Intertype	#cccccc
62	Enterorhabdus	Capnocytophaga	1.0	Intertype	#cccccc
63	Capnocytophaga	Enterorhabdus	1.0	Intertype	#cccccc
64	Enterorhabdus	Cellulomonas	1.0	Stool	#b2f396
65	Cellulomonas	Enterorhabdus	1.0	Stool	#b2f396
66	Erysipelatoclostridium	Eggerthella	2.0	Stool	#b2f396
67	Eggerthella	Erysipelatoclostridium	2.0	Stool	#b2f396
68	Escherichia	Alloprevotella	1.0	Intertype	#cccccc
69	Alloprevotella	Escherichia	1.0	Intertype	#cccccc
70	Escherichia	Capnocytophaga	1.0	Intertype	#cccccc
71	Capnocytophaga	Escherichia	1.0	Intertype	#cccccc
72	Escherichia	Cellulomonas	1.0	Stool	#b2f396
73	Cellulomonas	Escherichia	1.0	Stool	#b2f396
74	Escherichia	Enterorhabdus	1.0	Stool	#b2f396
75	Enterorhabdus	Escherichia	1.0	Stool	#b2f396
76	Eubacterium	Acetivibrio	5.0	Intertype	#cccccc
77	Acetivibrio	Eubacterium	5.0	Intertype	#cccccc
78	Eubacterium	Adlercreutzia	4.0	Intertype	#cccccc
79	Adlercreutzia	Eubacterium	4.0	Intertype	#cccccc
80	Eubacterium	Collinsella	4.0	Intertype	#cccccc
81	Collinsella	Eubacterium	4.0	Intertype	#cccccc
82	Eubacterium	Coprobacter	3.0	Intertype	#cccccc
83	Coprobacter	Eubacterium	3.0	Intertype	#cccccc
84	Faecalicoccus	Anaerococcus	1.0	Intertype	#cccccc
85	Anaerococcus	Faecalicoccus	1.0	Intertype	#cccccc
86	Faecalicoccus	Catabacter	1.0	Stool	#b2f396
87	Catabacter	Faecalicoccus	1.0	Stool	#b2f396
88	Gemella	Anaerofustis	1.0	Intertype	#cccccc
89	Anaerofustis	Gemella	1.0	Intertype	#cccccc
90	Gemella	Campylobacter	1.0	Intertype	#cccccc
91	Campylobacter	Gemella	1.0	Intertype	#cccccc
92	Gemella	Desulfotomaculum	1.0	Intertype	#cccccc
93	Desulfotomaculum	Gemella	1.0	Intertype	#cccccc
94	Gemella	Desulfovibrio	1.0	Intertype	#cccccc
95	Desulfovibrio	Gemella	1.0	Intertype	#cccccc
96	Gemella	Enterobacter	1.0	Intertype	#cccccc
97	Enterobacter	Gemella	1.0	Intertype	#cccccc
98	Gordonibacter	Eubacterium	4.0	Intertype	#cccccc
99	Eubacterium	Gordonibacter	4.0	Intertype	#cccccc
100	Haemophilus	Anaeroglobus	1.0	Intertype	#cccccc
101	Anaeroglobus	Haemophilus	1.0	Intertype	#cccccc
102	Hallella	Alloprevotella	1.0	Intertype	#cccccc
103	Alloprevotella	Hallella	1.0	Intertype	#cccccc
104	Hallella	Capnocytophaga	1.0	Intertype	#cccccc
105	Capnocytophaga	Hallella	1.0	Intertype	#cccccc
106	Hallella	Cellulomonas	1.0	Stool	#b2f396
107	Cellulomonas	Hallella	1.0	Stool	#b2f396
108	Hallella	Enterorhabdus	1.0	Stool	#b2f396
109	Enterorhabdus	Hallella	1.0	Stool	#b2f396
110	Hallella	Escherichia	1.0	Stool	#b2f396
111	Escherichia	Hallella	1.0	Stool	#b2f396
112	Holdemanella	Cupriavidus	2.0	Intertype	#cccccc
113	Cupriavidus	Holdemanella	2.0	Intertype	#cccccc
114	Holdemania	Blautia	7.0	Stool	#b2f396
115	Blautia	Holdemania	7.0	Stool	#b2f396
116	Holdemania	Coprococcus	5.0	Stool	#b2f396
117	Coprococcus	Holdemania	5.0	Stool	#b2f396
118	Holdemania	Faecalitalea	3.0	Stool	#b2f396
119	Faecalitalea	Holdemania	3.0	Stool	#b2f396
120	Hungatella	Clostridium	3.0	Stool	#b2f396
121	Clostridium	Hungatella	3.0	Stool	#b2f396
122	Johnsonella	Anaeroglobus	1.0	Intertype	#cccccc
123	Anaeroglobus	Johnsonella	1.0	Intertype	#cccccc
124	Johnsonella	Haemophilus	1.0	Intertype	#cccccc
125	Haemophilus	Johnsonella	1.0	Intertype	#cccccc
126	Kandleria	Butyrivibrio	1.0	Stool	#b2f396
127	Butyrivibrio	Kandleria	1.0	Stool	#b2f396
128	Kandleria	Catenibacterium	1.0	Stool	#b2f396
129	Catenibacterium	Kandleria	1.0	Stool	#b2f396
130	Kandleria	Chlamydia	1.0	Intertype	#cccccc
131	Chlamydia	Kandleria	1.0	Intertype	#cccccc
132	Lachnoanaerobaculum	Bacillus	2.0	Intertype	#cccccc
133	Bacillus	Lachnoanaerobaculum	2.0	Intertype	#cccccc
134	Lachnospira	Coprococcus	3.0	Stool	#b2f396
135	Coprococcus	Lachnospira	3.0	Stool	#b2f396
136	Lachnospira	Dialister	2.0	Stool	#b2f396
137	Dialister	Lachnospira	2.0	Stool	#b2f396
138	Lactococcus	Adlercreutzia	3.0	Intertype	#cccccc
139	Adlercreutzia	Lactococcus	3.0	Intertype	#cccccc
140	Leuconostoc	Anaeroglobus	1.0	Saliva	#7effb5
141	Anaeroglobus	Leuconostoc	1.0	Saliva	#7effb5
142	Leuconostoc	Haemophilus	1.0	Intertype	#cccccc
143	Haemophilus	Leuconostoc	1.0	Intertype	#cccccc
144	Leuconostoc	Johnsonella	1.0	Intertype	#cccccc
145	Johnsonella	Leuconostoc	1.0	Intertype	#cccccc
146	Levyella	Anaerococcus	1.0	Anterior_nares	#8000ff
147	Anaerococcus	Levyella	1.0	Anterior_nares	#8000ff
148	Levyella	Catabacter	1.0	Intertype	#cccccc
149	Catabacter	Levyella	1.0	Intertype	#cccccc
150	Levyella	Faecalicoccus	1.0	Intertype	#cccccc
151	Faecalicoccus	Levyella	1.0	Intertype	#cccccc
152	Mageeibacillus	Anaerococcus	1.0	Intertype	#cccccc
153	Anaerococcus	Mageeibacillus	1.0	Intertype	#cccccc
154	Mageeibacillus	Catabacter	1.0	Intertype	#cccccc
155	Catabacter	Mageeibacillus	1.0	Intertype	#cccccc
156	Mageeibacillus	Faecalicoccus	1.0	Intertype	#cccccc
157	Faecalicoccus	Mageeibacillus	1.0	Intertype	#cccccc
158	Mageeibacillus	Levyella	1.0	Intertype	#cccccc
159	Levyella	Mageeibacillus	1.0	Intertype	#cccccc
160	Marvinbryantia	Actinomyces	3.0	Intertype	#cccccc
161	Actinomyces	Marvinbryantia	3.0	Intertype	#cccccc
162	Marvinbryantia	Bacillus	2.0	Intertype	#cccccc
163	Bacillus	Marvinbryantia	2.0	Intertype	#cccccc
164	Megamonas	Aggregatibacter	1.0	Intertype	#cccccc
165	Aggregatibacter	Megamonas	1.0	Intertype	#cccccc
166	Megasphaera	Fusobacterium	1.0	Intertype	#cccccc
167	Fusobacterium	Megasphaera	1.0	Intertype	#cccccc
168	Odoribacter	Alistipes	6.0	Stool	#b2f396
169	Alistipes	Odoribacter	6.0	Stool	#b2f396
170	Odoribacter	Butyricimonas	4.0	Stool	#b2f396
171	Butyricimonas	Odoribacter	4.0	Stool	#b2f396
172	Oscillibacter	Intestinimonas	6.0	Stool	#b2f396
173	Intestinimonas	Oscillibacter	6.0	Stool	#b2f396
174	Oxalobacter	Butyricimonas	3.0	Stool	#b2f396
175	Butyricimonas	Oxalobacter	3.0	Stool	#b2f396
176	Oxalobacter	Coprococcus	3.0	Stool	#b2f396
177	Coprococcus	Oxalobacter	3.0	Stool	#b2f396
178	Parabacteroides	Oscillibacter	5.0	Stool	#b2f396
179	Oscillibacter	Parabacteroides	5.0	Stool	#b2f396
180	Paraprevotella	Alloprevotella	1.0	Intertype	#cccccc
181	Alloprevotella	Paraprevotella	1.0	Intertype	#cccccc
182	Paraprevotella	Capnocytophaga	1.0	Intertype	#cccccc
183	Capnocytophaga	Paraprevotella	1.0	Intertype	#cccccc
184	Paraprevotella	Cellulomonas	1.0	Stool	#b2f396
185	Cellulomonas	Paraprevotella	1.0	Stool	#b2f396
186	Paraprevotella	Enterorhabdus	1.0	Stool	#b2f396
187	Enterorhabdus	Paraprevotella	1.0	Stool	#b2f396
188	Paraprevotella	Escherichia	1.0	Stool	#b2f396
189	Escherichia	Paraprevotella	1.0	Stool	#b2f396
190	Paraprevotella	Hallella	1.0	Stool	#b2f396
191	Hallella	Paraprevotella	1.0	Stool	#b2f396
192	Pedobacter	Aggregatibacter	1.0	Intertype	#cccccc
193	Aggregatibacter	Pedobacter	1.0	Intertype	#cccccc
194	Pedobacter	Megamonas	1.0	Intertype	#cccccc
195	Megamonas	Pedobacter	1.0	Intertype	#cccccc
196	Peptoclostridium	Blautia	10.0	Stool	#b2f396
197	Blautia	Peptoclostridium	10.0	Stool	#b2f396
198	Peptoclostridium	Coprobacillus	7.0	Stool	#b2f396
199	Coprobacillus	Peptoclostridium	7.0	Stool	#b2f396
200	Peptostreptococcus	Holdemanella	2.0	Intertype	#cccccc
201	Holdemanella	Peptostreptococcus	2.0	Intertype	#cccccc
202	Phascolarctobacterium	Dorea	4.0	Stool	#b2f396
203	Dorea	Phascolarctobacterium	4.0	Stool	#b2f396
204	Porphyromonas	Akkermansia	4.0	Intertype	#cccccc
205	Akkermansia	Porphyromonas	4.0	Intertype	#cccccc
206	Prevotella	Capnocytophaga	1.0	Intertype	#cccccc
207	Capnocytophaga	Prevotella	1.0	Intertype	#cccccc
208	Prevotella	Enterorhabdus	1.0	Intertype	#cccccc
209	Enterorhabdus	Prevotella	1.0	Intertype	#cccccc
210	Prevotella	Escherichia	1.0	Intertype	#cccccc
211	Escherichia	Prevotella	1.0	Intertype	#cccccc
212	Prevotella	Hallella	1.0	Intertype	#cccccc
213	Hallella	Prevotella	1.0	Intertype	#cccccc
214	Prevotella	Paraprevotella	1.0	Intertype	#cccccc
215	Paraprevotella	Prevotella	1.0	Intertype	#cccccc
216	Rikenella	Acholeplasma	3.0	Stool	#b2f396
217	Acholeplasma	Rikenella	3.0	Stool	#b2f396
218	Rikenella	Acidaminococcus	2.0	Stool	#b2f396
219	Acidaminococcus	Rikenella	2.0	Stool	#b2f396
220	Rothia	Adlercreutzia	2.0	Intertype	#cccccc
221	Adlercreutzia	Rothia	2.0	Intertype	#cccccc
222	Rothia	Anaerofustis	1.0	Intertype	#cccccc
223	Anaerofustis	Rothia	1.0	Intertype	#cccccc
224	Rothia	Campylobacter	1.0	Intertype	#cccccc
225	Campylobacter	Rothia	1.0	Intertype	#cccccc
226	Rothia	Desulfotomaculum	1.0	Intertype	#cccccc
227	Desulfotomaculum	Rothia	1.0	Intertype	#cccccc
228	Rothia	Desulfovibrio	1.0	Intertype	#cccccc
229	Desulfovibrio	Rothia	1.0	Intertype	#cccccc
230	Rothia	Enterobacter	1.0	Intertype	#cccccc
231	Enterobacter	Rothia	1.0	Intertype	#cccccc
232	Ruminiclostridium	Eggerthella	2.0	Stool	#b2f396
233	Eggerthella	Ruminiclostridium	2.0	Stool	#b2f396
234	Salmonella	Holdemanella	3.0	Intertype	#cccccc
235	Holdemanella	Salmonella	3.0	Intertype	#cccccc
236	Salmonella	Peptostreptococcus	2.0	Intertype	#cccccc
237	Peptostreptococcus	Salmonella	2.0	Intertype	#cccccc
238	Sanguibacteroides	Aggregatibacter	1.0	Intertype	#cccccc
239	Aggregatibacter	Sanguibacteroides	1.0	Intertype	#cccccc
240	Sanguibacteroides	Megamonas	1.0	Stool	#b2f396
241	Megamonas	Sanguibacteroides	1.0	Stool	#b2f396
242	Sanguibacteroides	Pedobacter	1.0	Intertype	#cccccc
243	Pedobacter	Sanguibacteroides	1.0	Intertype	#cccccc
244	Senegalimassilia	Bilophila	2.0	Stool	#b2f396
245	Bilophila	Senegalimassilia	2.0	Stool	#b2f396
246	Senegalimassilia	Butyricimonas	2.0	Stool	#b2f396
247	Butyricimonas	Senegalimassilia	2.0	Stool	#b2f396
248	Senegalimassilia	Rikenella	2.0	Stool	#b2f396
249	Rikenella	Senegalimassilia	2.0	Stool	#b2f396
250	Sinorhizobium	Capnocytophaga	1.0	Intertype	#cccccc
251	Capnocytophaga	Sinorhizobium	1.0	Intertype	#cccccc
252	Sinorhizobium	Enterorhabdus	1.0	Stool	#b2f396
253	Enterorhabdus	Sinorhizobium	1.0	Stool	#b2f396
254	Sinorhizobium	Escherichia	1.0	Stool	#b2f396
255	Escherichia	Sinorhizobium	1.0	Stool	#b2f396
256	Sinorhizobium	Hallella	1.0	Stool	#b2f396
257	Hallella	Sinorhizobium	1.0	Stool	#b2f396
258	Sinorhizobium	Paraprevotella	1.0	Stool	#b2f396
259	Paraprevotella	Sinorhizobium	1.0	Stool	#b2f396
260	Slackia	Holdemanella	2.0	Intertype	#cccccc
261	Holdemanella	Slackia	2.0	Intertype	#cccccc
262	Solobacterium	Anaerofustis	1.0	Intertype	#cccccc
263	Anaerofustis	Solobacterium	1.0	Intertype	#cccccc
264	Solobacterium	Campylobacter	1.0	Intertype	#cccccc
265	Campylobacter	Solobacterium	1.0	Intertype	#cccccc
266	Solobacterium	Desulfotomaculum	1.0	Intertype	#cccccc
267	Desulfotomaculum	Solobacterium	1.0	Intertype	#cccccc
268	Solobacterium	Desulfovibrio	1.0	Intertype	#cccccc
269	Desulfovibrio	Solobacterium	1.0	Intertype	#cccccc
270	Solobacterium	Enterobacter	1.0	Intertype	#cccccc
271	Enterobacter	Solobacterium	1.0	Intertype	#cccccc
272	Stomatobaculum	Anaerococcus	1.0	Intertype	#cccccc
273	Anaerococcus	Stomatobaculum	1.0	Intertype	#cccccc
274	Stomatobaculum	Catabacter	1.0	Intertype	#cccccc
275	Catabacter	Stomatobaculum	1.0	Intertype	#cccccc
276	Stomatobaculum	Faecalicoccus	1.0	Intertype	#cccccc
277	Faecalicoccus	Stomatobaculum	1.0	Intertype	#cccccc
278	Stomatobaculum	Levyella	1.0	Intertype	#cccccc
279	Levyella	Stomatobaculum	1.0	Intertype	#cccccc
280	Stomatobaculum	Mageeibacillus	1.0	Intertype	#cccccc
281	Mageeibacillus	Stomatobaculum	1.0	Intertype	#cccccc
282	Streptococcus	Anaerostipes	7.0	Intertype	#cccccc
283	Anaerostipes	Streptococcus	7.0	Intertype	#cccccc
284	Streptococcus	Blautia	10.0	Intertype	#cccccc
285	Blautia	Streptococcus	10.0	Intertype	#cccccc
286	Streptococcus	Coprococcus	7.0	Intertype	#cccccc
287	Coprococcus	Streptococcus	7.0	Intertype	#cccccc
288	Streptococcus	Holdemania	6.0	Intertype	#cccccc
289	Holdemania	Streptococcus	6.0	Intertype	#cccccc
290	Subdoligranulum	Coprococcus	5.0	Stool	#b2f396
291	Coprococcus	Subdoligranulum	5.0	Stool	#b2f396
292	Terrisporobacter	Anaeroglobus	1.0	Intertype	#cccccc
293	Anaeroglobus	Terrisporobacter	1.0	Intertype	#cccccc
294	Terrisporobacter	Haemophilus	1.0	Intertype	#cccccc
295	Haemophilus	Terrisporobacter	1.0	Intertype	#cccccc
296	Terrisporobacter	Johnsonella	1.0	Intertype	#cccccc
297	Johnsonella	Terrisporobacter	1.0	Intertype	#cccccc
298	Terrisporobacter	Leuconostoc	1.0	Intertype	#cccccc
299	Leuconostoc	Terrisporobacter	1.0	Intertype	#cccccc
300	Turicibacter	Anaeroglobus	1.0	Intertype	#cccccc
301	Anaeroglobus	Turicibacter	1.0	Intertype	#cccccc
302	Turicibacter	Haemophilus	1.0	Intertype	#cccccc
303	Haemophilus	Turicibacter	1.0	Intertype	#cccccc
304	Turicibacter	Johnsonella	1.0	Intertype	#cccccc
305	Johnsonella	Turicibacter	1.0	Intertype	#cccccc
306	Turicibacter	Leuconostoc	1.0	Intertype	#cccccc
307	Leuconostoc	Turicibacter	1.0	Intertype	#cccccc
308	Turicibacter	Terrisporobacter	1.0	Stool	#b2f396
309	Terrisporobacter	Turicibacter	1.0	Stool	#b2f396
310	Tyzzerella	Flavonifractor	4.0	Stool	#b2f396
311	Flavonifractor	Tyzzerella	4.0	Stool	#b2f396
312	Tyzzerella	Oxalobacter	3.0	Stool	#b2f396
313	Oxalobacter	Tyzzerella	3.0	Stool	#b2f396
