	source	target	weight	edge_sample	edcolor
51	Anaeroglobus	Conchiformibius	1.0	Intertype	#cccccc
52	Coprococcus	Akkermansia	1.0	Stool	#b2f396
53	Akkermansia	Coprococcus	1.0	Stool	#b2f396
54	Coprococcus	Alistipes	1.0	Stool	#b2f396
55	Alistipes	Coprococcus	1.0	Stool	#b2f396
56	Coprococcus	Butyrivibrio	1.0	Stool	#b2f396
57	Butyrivibrio	Coprococcus	1.0	Stool	#b2f396
58	Cryptobacterium	Akkermansia	1.0	Intertype	#cccccc
59	Akkermansia	Cryptobacterium	1.0	Intertype	#cccccc
60	Cryptobacterium	Alistipes	1.0	Intertype	#cccccc
61	Alistipes	Cryptobacterium	1.0	Intertype	#cccccc
62	Cryptobacterium	Butyrivibrio	1.0	Intertype	#cccccc
63	Butyrivibrio	Cryptobacterium	1.0	Intertype	#cccccc
64	Cryptobacterium	Coprococcus	1.0	Intertype	#cccccc
65	Coprococcus	Cryptobacterium	1.0	Intertype	#cccccc
66	Dechloromonas	Corynebacterium	2.0	Intertype	#cccccc
67	Corynebacterium	Dechloromonas	2.0	Intertype	#cccccc
68	Dehalobacter	Alloprevotella	2.0	Intertype	#cccccc
69	Alloprevotella	Dehalobacter	2.0	Intertype	#cccccc
70	Dehalobacter	Bacillus	2.0	Intertype	#cccccc
71	Bacillus	Dehalobacter	2.0	Intertype	#cccccc
72	Dehalobacter	Chlamydia	2.0	Intertype	#cccccc
73	Chlamydia	Dehalobacter	2.0	Intertype	#cccccc
74	Dehalobacter	Chryseobacterium	2.0	Intertype	#cccccc
75	Chryseobacterium	Dehalobacter	2.0	Intertype	#cccccc
76	Dialister	Actinomyces	4.0	Intertype	#cccccc
77	Actinomyces	Dialister	4.0	Intertype	#cccccc
78	Dorea	Akkermansia	1.0	Stool	#b2f396
79	Akkermansia	Dorea	1.0	Stool	#b2f396
80	Dorea	Alistipes	1.0	Stool	#b2f396
81	Alistipes	Dorea	1.0	Stool	#b2f396
82	Dorea	Butyrivibrio	1.0	Stool	#b2f396
83	Butyrivibrio	Dorea	1.0	Stool	#b2f396
84	Dorea	Coprococcus	1.0	Stool	#b2f396
85	Coprococcus	Dorea	1.0	Stool	#b2f396
86	Dorea	Cryptobacterium	1.0	Intertype	#cccccc
87	Cryptobacterium	Dorea	1.0	Intertype	#cccccc
88	Echinicola	Alloprevotella	2.0	Intertype	#cccccc
89	Alloprevotella	Echinicola	2.0	Intertype	#cccccc
90	Echinicola	Bacillus	2.0	Intertype	#cccccc
91	Bacillus	Echinicola	2.0	Intertype	#cccccc
92	Echinicola	Chlamydia	2.0	Intertype	#cccccc
93	Chlamydia	Echinicola	2.0	Intertype	#cccccc
94	Echinicola	Chryseobacterium	2.0	Intertype	#cccccc
95	Chryseobacterium	Echinicola	2.0	Intertype	#cccccc
96	Eikenella	Capnocytophaga	4.0	Intertype	#cccccc
97	Capnocytophaga	Eikenella	4.0	Intertype	#cccccc
98	Elizabethkingia	Alicycliphilus	1.0	Buccal_mucosa	#1996f3
99	Alicycliphilus	Elizabethkingia	1.0	Buccal_mucosa	#1996f3
100	Elizabethkingia	Brochothrix	1.0	Intertype	#cccccc
101	Brochothrix	Elizabethkingia	1.0	Intertype	#cccccc
102	Elizabethkingia	Bulleidia	1.0	Intertype	#cccccc
103	Bulleidia	Elizabethkingia	1.0	Intertype	#cccccc
104	Elizabethkingia	Centipeda	1.0	Intertype	#cccccc
105	Centipeda	Elizabethkingia	1.0	Intertype	#cccccc
106	Elizabethkingia	Comamonas	1.0	Intertype	#cccccc
107	Comamonas	Elizabethkingia	1.0	Intertype	#cccccc
108	Enterococcus	Alloprevotella	2.0	Attached	#4e4dfc
109	Alloprevotella	Enterococcus	2.0	Attached	#4e4dfc
110	Enterococcus	Bacillus	2.0	Intertype	#cccccc
111	Bacillus	Enterococcus	2.0	Intertype	#cccccc
112	Enterococcus	Chlamydia	2.0	Attached	#4e4dfc
113	Chlamydia	Enterococcus	2.0	Attached	#4e4dfc
114	Enterococcus	Chryseobacterium	2.0	Attached	#4e4dfc
115	Chryseobacterium	Enterococcus	2.0	Attached	#4e4dfc
116	Eubacterium	Acidovorax	4.0	Intertype	#cccccc
117	Acidovorax	Eubacterium	4.0	Intertype	#cccccc
118	Eubacterium	Actinomyces	4.0	Intertype	#cccccc
119	Actinomyces	Eubacterium	4.0	Intertype	#cccccc
120	Granulicatella	Actinobacillus	5.0	Intertype	#cccccc
121	Actinobacillus	Granulicatella	5.0	Intertype	#cccccc
122	Haemophilus	Bacillus	4.0	Intertype	#cccccc
123	Bacillus	Haemophilus	4.0	Intertype	#cccccc
124	Intestinimonas	Akkermansia	1.0	Stool	#b2f396
125	Akkermansia	Intestinimonas	1.0	Stool	#b2f396
126	Intestinimonas	Alistipes	1.0	Stool	#b2f396
127	Alistipes	Intestinimonas	1.0	Stool	#b2f396
128	Intestinimonas	Butyrivibrio	1.0	Stool	#b2f396
129	Butyrivibrio	Intestinimonas	1.0	Stool	#b2f396
130	Intestinimonas	Coprococcus	1.0	Stool	#b2f396
131	Coprococcus	Intestinimonas	1.0	Stool	#b2f396
132	Intestinimonas	Cryptobacterium	1.0	Intertype	#cccccc
133	Cryptobacterium	Intestinimonas	1.0	Intertype	#cccccc
134	Intestinimonas	Dorea	1.0	Stool	#b2f396
135	Dorea	Intestinimonas	1.0	Stool	#b2f396
136	Isoptericola	Dechloromonas	2.0	Intertype	#cccccc
137	Dechloromonas	Isoptericola	2.0	Intertype	#cccccc
138	Johnsonella	Avibacterium	2.0	Intertype	#cccccc
139	Avibacterium	Johnsonella	2.0	Intertype	#cccccc
140	Johnsonella	Basfia	2.0	Intertype	#cccccc
141	Basfia	Johnsonella	2.0	Intertype	#cccccc
142	Johnsonella	Chlamydia	2.0	Intertype	#cccccc
143	Chlamydia	Johnsonella	2.0	Intertype	#cccccc
144	Johnsonella	Chryseobacterium	3.0	Intertype	#cccccc
145	Chryseobacterium	Johnsonella	3.0	Intertype	#cccccc
146	Johnsonella	Dehalobacter	2.0	Intertype	#cccccc
147	Dehalobacter	Johnsonella	2.0	Intertype	#cccccc
148	Johnsonella	Echinicola	2.0	Intertype	#cccccc
149	Echinicola	Johnsonella	2.0	Intertype	#cccccc
150	Johnsonella	Enterococcus	2.0	Intertype	#cccccc
151	Enterococcus	Johnsonella	2.0	Intertype	#cccccc
152	Kingella	Abiotrophia	6.0	Intertype	#cccccc
153	Abiotrophia	Kingella	6.0	Intertype	#cccccc
154	Leptotrichia	Lachnoanaerobaculum	6.0	Intertype	#cccccc
155	Lachnoanaerobaculum	Leptotrichia	6.0	Intertype	#cccccc
156	Leuconostoc	Alicycliphilus	1.0	Intertype	#cccccc
157	Alicycliphilus	Leuconostoc	1.0	Intertype	#cccccc
158	Leuconostoc	Brochothrix	1.0	Saliva	#7effb5
159	Brochothrix	Leuconostoc	1.0	Saliva	#7effb5
160	Leuconostoc	Bulleidia	1.0	Intertype	#cccccc
161	Bulleidia	Leuconostoc	1.0	Intertype	#cccccc
162	Leuconostoc	Centipeda	1.0	Intertype	#cccccc
163	Centipeda	Leuconostoc	1.0	Intertype	#cccccc
164	Leuconostoc	Comamonas	1.0	Intertype	#cccccc
165	Comamonas	Leuconostoc	1.0	Intertype	#cccccc
166	Leuconostoc	Elizabethkingia	1.0	Intertype	#cccccc
167	Elizabethkingia	Leuconostoc	1.0	Intertype	#cccccc
168	Mangrovimonas	Alloprevotella	2.0	Intertype	#cccccc
169	Alloprevotella	Mangrovimonas	2.0	Intertype	#cccccc
170	Mangrovimonas	Bacillus	2.0	Intertype	#cccccc
171	Bacillus	Mangrovimonas	2.0	Intertype	#cccccc
172	Mangrovimonas	Chlamydia	2.0	Intertype	#cccccc
173	Chlamydia	Mangrovimonas	2.0	Intertype	#cccccc
174	Mangrovimonas	Chryseobacterium	2.0	Intertype	#cccccc
175	Chryseobacterium	Mangrovimonas	2.0	Intertype	#cccccc
176	Mangrovimonas	Johnsonella	2.0	Intertype	#cccccc
177	Johnsonella	Mangrovimonas	2.0	Intertype	#cccccc
178	Mannheimia	Haemophilus	4.0	Buccal_mucosa	#1996f3
179	Haemophilus	Mannheimia	4.0	Buccal_mucosa	#1996f3
180	Megasphaera	Lactobacillus	4.0	Intertype	#cccccc
181	Lactobacillus	Megasphaera	4.0	Intertype	#cccccc
182	Mogibacterium	Alicycliphilus	1.0	Intertype	#cccccc
183	Alicycliphilus	Mogibacterium	1.0	Intertype	#cccccc
184	Mogibacterium	Brochothrix	1.0	Intertype	#cccccc
185	Brochothrix	Mogibacterium	1.0	Intertype	#cccccc
186	Mogibacterium	Bulleidia	1.0	Throat	#ff5029
187	Bulleidia	Mogibacterium	1.0	Throat	#ff5029
188	Mogibacterium	Centipeda	1.0	Intertype	#cccccc
189	Centipeda	Mogibacterium	1.0	Intertype	#cccccc
190	Mogibacterium	Comamonas	1.0	Intertype	#cccccc
191	Comamonas	Mogibacterium	1.0	Intertype	#cccccc
192	Mogibacterium	Elizabethkingia	1.0	Intertype	#cccccc
193	Elizabethkingia	Mogibacterium	1.0	Intertype	#cccccc
194	Mogibacterium	Leuconostoc	1.0	Intertype	#cccccc
195	Leuconostoc	Mogibacterium	1.0	Intertype	#cccccc
196	Mycobacterium	Alicycliphilus	1.0	Intertype	#cccccc
197	Alicycliphilus	Mycobacterium	1.0	Intertype	#cccccc
198	Mycobacterium	Brochothrix	1.0	Intertype	#cccccc
199	Brochothrix	Mycobacterium	1.0	Intertype	#cccccc
200	Mycobacterium	Bulleidia	1.0	Intertype	#cccccc
201	Bulleidia	Mycobacterium	1.0	Intertype	#cccccc
202	Mycobacterium	Centipeda	1.0	Intertype	#cccccc
203	Centipeda	Mycobacterium	1.0	Intertype	#cccccc
204	Mycobacterium	Comamonas	1.0	Mid_vagina	#18cde4
205	Comamonas	Mycobacterium	1.0	Mid_vagina	#18cde4
206	Mycobacterium	Elizabethkingia	1.0	Intertype	#cccccc
207	Elizabethkingia	Mycobacterium	1.0	Intertype	#cccccc
208	Mycobacterium	Leuconostoc	1.0	Intertype	#cccccc
209	Leuconostoc	Mycobacterium	1.0	Intertype	#cccccc
210	Mycobacterium	Mogibacterium	1.0	Intertype	#cccccc
211	Mogibacterium	Mycobacterium	1.0	Intertype	#cccccc
212	Mycoplasma	Akkermansia	1.0	Intertype	#cccccc
213	Akkermansia	Mycoplasma	1.0	Intertype	#cccccc
214	Mycoplasma	Alistipes	1.0	Intertype	#cccccc
215	Alistipes	Mycoplasma	1.0	Intertype	#cccccc
216	Mycoplasma	Butyrivibrio	1.0	Intertype	#cccccc
217	Butyrivibrio	Mycoplasma	1.0	Intertype	#cccccc
218	Mycoplasma	Coprococcus	1.0	Intertype	#cccccc
219	Coprococcus	Mycoplasma	1.0	Intertype	#cccccc
220	Mycoplasma	Cryptobacterium	1.0	Intertype	#cccccc
221	Cryptobacterium	Mycoplasma	1.0	Intertype	#cccccc
222	Mycoplasma	Dorea	1.0	Intertype	#cccccc
223	Dorea	Mycoplasma	1.0	Intertype	#cccccc
224	Mycoplasma	Intestinimonas	1.0	Intertype	#cccccc
225	Intestinimonas	Mycoplasma	1.0	Intertype	#cccccc
226	Necropsobacter	Alloprevotella	2.0	Intertype	#cccccc
227	Alloprevotella	Necropsobacter	2.0	Intertype	#cccccc
228	Necropsobacter	Bacillus	2.0	Intertype	#cccccc
229	Bacillus	Necropsobacter	2.0	Intertype	#cccccc
230	Necropsobacter	Chlamydia	2.0	Intertype	#cccccc
231	Chlamydia	Necropsobacter	2.0	Intertype	#cccccc
232	Necropsobacter	Chryseobacterium	2.0	Intertype	#cccccc
233	Chryseobacterium	Necropsobacter	2.0	Intertype	#cccccc
234	Necropsobacter	Johnsonella	2.0	Intertype	#cccccc
235	Johnsonella	Necropsobacter	2.0	Intertype	#cccccc
236	Odoribacter	Akkermansia	1.0	Stool	#b2f396
237	Akkermansia	Odoribacter	1.0	Stool	#b2f396
238	Odoribacter	Alistipes	1.0	Stool	#b2f396
239	Alistipes	Odoribacter	1.0	Stool	#b2f396
240	Odoribacter	Butyrivibrio	1.0	Stool	#b2f396
241	Butyrivibrio	Odoribacter	1.0	Stool	#b2f396
242	Odoribacter	Coprococcus	1.0	Stool	#b2f396
243	Coprococcus	Odoribacter	1.0	Stool	#b2f396
244	Odoribacter	Cryptobacterium	1.0	Intertype	#cccccc
245	Cryptobacterium	Odoribacter	1.0	Intertype	#cccccc
246	Odoribacter	Dorea	1.0	Stool	#b2f396
247	Dorea	Odoribacter	1.0	Stool	#b2f396
248	Odoribacter	Intestinimonas	1.0	Stool	#b2f396
249	Intestinimonas	Odoribacter	1.0	Stool	#b2f396
250	Odoribacter	Mycoplasma	1.0	Intertype	#cccccc
251	Mycoplasma	Odoribacter	1.0	Intertype	#cccccc
252	Olsenella	Alicycliphilus	1.0	Intertype	#cccccc
253	Alicycliphilus	Olsenella	1.0	Intertype	#cccccc
254	Olsenella	Brochothrix	1.0	Intertype	#cccccc
255	Brochothrix	Olsenella	1.0	Intertype	#cccccc
256	Olsenella	Bulleidia	1.0	Intertype	#cccccc
257	Bulleidia	Olsenella	1.0	Intertype	#cccccc
258	Olsenella	Centipeda	1.0	Subgingival_plaque	#e4cf74
259	Centipeda	Olsenella	1.0	Subgingival_plaque	#e4cf74
260	Olsenella	Comamonas	1.0	Intertype	#cccccc
261	Comamonas	Olsenella	1.0	Intertype	#cccccc
262	Olsenella	Elizabethkingia	1.0	Intertype	#cccccc
263	Elizabethkingia	Olsenella	1.0	Intertype	#cccccc
264	Olsenella	Leuconostoc	1.0	Intertype	#cccccc
265	Leuconostoc	Olsenella	1.0	Intertype	#cccccc
266	Olsenella	Mogibacterium	1.0	Intertype	#cccccc
267	Mogibacterium	Olsenella	1.0	Intertype	#cccccc
268	Olsenella	Mycobacterium	1.0	Intertype	#cccccc
269	Mycobacterium	Olsenella	1.0	Intertype	#cccccc
270	Oribacterium	Eubacterium	5.0	Intertype	#cccccc
271	Eubacterium	Oribacterium	5.0	Intertype	#cccccc
272	Oscillibacter	Akkermansia	1.0	Stool	#b2f396
273	Akkermansia	Oscillibacter	1.0	Stool	#b2f396
274	Oscillibacter	Alistipes	1.0	Stool	#b2f396
275	Alistipes	Oscillibacter	1.0	Stool	#b2f396
276	Oscillibacter	Butyrivibrio	1.0	Stool	#b2f396
277	Butyrivibrio	Oscillibacter	1.0	Stool	#b2f396
278	Oscillibacter	Coprococcus	1.0	Stool	#b2f396
279	Coprococcus	Oscillibacter	1.0	Stool	#b2f396
280	Oscillibacter	Cryptobacterium	1.0	Intertype	#cccccc
281	Cryptobacterium	Oscillibacter	1.0	Intertype	#cccccc
282	Oscillibacter	Dorea	1.0	Stool	#b2f396
283	Dorea	Oscillibacter	1.0	Stool	#b2f396
284	Oscillibacter	Intestinimonas	1.0	Stool	#b2f396
285	Intestinimonas	Oscillibacter	1.0	Stool	#b2f396
286	Oscillibacter	Mycoplasma	1.0	Intertype	#cccccc
287	Mycoplasma	Oscillibacter	1.0	Intertype	#cccccc
288	Oscillibacter	Odoribacter	1.0	Stool	#b2f396
289	Odoribacter	Oscillibacter	1.0	Stool	#b2f396
290	Ottowia	Corynebacterium	2.0	Intertype	#cccccc
291	Corynebacterium	Ottowia	2.0	Intertype	#cccccc
292	Oxalobacter	Akkermansia	1.0	Stool	#b2f396
293	Akkermansia	Oxalobacter	1.0	Stool	#b2f396
294	Oxalobacter	Alistipes	1.0	Stool	#b2f396
295	Alistipes	Oxalobacter	1.0	Stool	#b2f396
296	Oxalobacter	Butyrivibrio	1.0	Stool	#b2f396
297	Butyrivibrio	Oxalobacter	1.0	Stool	#b2f396
298	Oxalobacter	Coprococcus	1.0	Stool	#b2f396
299	Coprococcus	Oxalobacter	1.0	Stool	#b2f396
300	Oxalobacter	Cryptobacterium	1.0	Intertype	#cccccc
301	Cryptobacterium	Oxalobacter	1.0	Intertype	#cccccc
302	Oxalobacter	Dorea	1.0	Stool	#b2f396
303	Dorea	Oxalobacter	1.0	Stool	#b2f396
304	Oxalobacter	Intestinimonas	1.0	Stool	#b2f396
305	Intestinimonas	Oxalobacter	1.0	Stool	#b2f396
306	Oxalobacter	Mycoplasma	1.0	Intertype	#cccccc
307	Mycoplasma	Oxalobacter	1.0	Intertype	#cccccc
308	Oxalobacter	Odoribacter	1.0	Stool	#b2f396
309	Odoribacter	Oxalobacter	1.0	Stool	#b2f396
310	Oxalobacter	Oscillibacter	1.0	Stool	#b2f396
311	Oscillibacter	Oxalobacter	1.0	Stool	#b2f396
312	Parabacteroides	Aggregatibacter	3.0	Intertype	#cccccc
313	Aggregatibacter	Parabacteroides	3.0	Intertype	#cccccc
314	Parabacteroides	Campylobacter	3.0	Intertype	#cccccc
315	Campylobacter	Parabacteroides	3.0	Intertype	#cccccc
316	Parabacteroides	Lachnoanaerobaculum	3.0	Intertype	#cccccc
317	Lachnoanaerobaculum	Parabacteroides	3.0	Intertype	#cccccc
318	Parabacteroides	Leptotrichia	3.0	Intertype	#cccccc
319	Leptotrichia	Parabacteroides	3.0	Intertype	#cccccc
320	Paracoccus	Corynebacterium	2.0	Intertype	#cccccc
321	Corynebacterium	Paracoccus	2.0	Intertype	#cccccc
322	Paracoccus	Isoptericola	2.0	Intertype	#cccccc
323	Isoptericola	Paracoccus	2.0	Intertype	#cccccc
324	Parvimonas	Acidovorax	4.0	Intertype	#cccccc
325	Acidovorax	Parvimonas	4.0	Intertype	#cccccc
326	Parvimonas	Actinobaculum	4.0	Intertype	#cccccc
327	Actinobaculum	Parvimonas	4.0	Intertype	#cccccc
328	Parvimonas	Actinomyces	5.0	Intertype	#cccccc
329	Actinomyces	Parvimonas	5.0	Intertype	#cccccc
330	Parvimonas	Eubacterium	5.0	Intertype	#cccccc
331	Eubacterium	Parvimonas	5.0	Intertype	#cccccc
332	Parvimonas	Oribacterium	4.0	Intertype	#cccccc
333	Oribacterium	Parvimonas	4.0	Intertype	#cccccc
334	Pasteurella	Haemophilus	5.0	Buccal_mucosa	#1996f3
335	Haemophilus	Pasteurella	5.0	Buccal_mucosa	#1996f3
336	Pasteurella	Mannheimia	4.0	Buccal_mucosa	#1996f3
337	Mannheimia	Pasteurella	4.0	Buccal_mucosa	#1996f3
338	Peptoniphilus	Lactococcus	4.0	Anterior_nares	#8000ff
339	Lactococcus	Peptoniphilus	4.0	Anterior_nares	#8000ff
340	Prevotella	Gemella	7.0	Intertype	#cccccc
341	Gemella	Prevotella	7.0	Intertype	#cccccc
342	Pseudomonas	Corynebacterium	3.0	Intertype	#cccccc
343	Corynebacterium	Pseudomonas	3.0	Intertype	#cccccc
344	Pseudomonas	Dechloromonas	2.0	Intertype	#cccccc
345	Dechloromonas	Pseudomonas	2.0	Intertype	#cccccc
346	Pseudomonas	Paracoccus	2.0	Intertype	#cccccc
347	Paracoccus	Pseudomonas	2.0	Intertype	#cccccc
348	Psychrobacter	Alicycliphilus	1.0	Intertype	#cccccc
349	Alicycliphilus	Psychrobacter	1.0	Intertype	#cccccc
350	Psychrobacter	Brochothrix	1.0	Saliva	#7effb5
351	Brochothrix	Psychrobacter	1.0	Saliva	#7effb5
352	Psychrobacter	Bulleidia	1.0	Intertype	#cccccc
353	Bulleidia	Psychrobacter	1.0	Intertype	#cccccc
354	Psychrobacter	Centipeda	1.0	Intertype	#cccccc
355	Centipeda	Psychrobacter	1.0	Intertype	#cccccc
356	Psychrobacter	Comamonas	1.0	Intertype	#cccccc
357	Comamonas	Psychrobacter	1.0	Intertype	#cccccc
358	Psychrobacter	Elizabethkingia	1.0	Intertype	#cccccc
359	Elizabethkingia	Psychrobacter	1.0	Intertype	#cccccc
360	Psychrobacter	Leuconostoc	1.0	Saliva	#7effb5
361	Leuconostoc	Psychrobacter	1.0	Saliva	#7effb5
362	Psychrobacter	Mogibacterium	1.0	Intertype	#cccccc
363	Mogibacterium	Psychrobacter	1.0	Intertype	#cccccc
364	Psychrobacter	Mycobacterium	1.0	Intertype	#cccccc
365	Mycobacterium	Psychrobacter	1.0	Intertype	#cccccc
366	Psychrobacter	Olsenella	1.0	Intertype	#cccccc
367	Olsenella	Psychrobacter	1.0	Intertype	#cccccc
368	Riemerella	Avibacterium	2.0	Buccal_mucosa	#1996f3
369	Avibacterium	Riemerella	2.0	Buccal_mucosa	#1996f3
370	Riemerella	Basfia	2.0	Buccal_mucosa	#1996f3
371	Basfia	Riemerella	2.0	Buccal_mucosa	#1996f3
372	Riemerella	Chlamydia	2.0	Intertype	#cccccc
373	Chlamydia	Riemerella	2.0	Intertype	#cccccc
374	Riemerella	Chryseobacterium	3.0	Intertype	#cccccc
375	Chryseobacterium	Riemerella	3.0	Intertype	#cccccc
376	Riemerella	Dehalobacter	2.0	Buccal_mucosa	#1996f3
377	Dehalobacter	Riemerella	2.0	Buccal_mucosa	#1996f3
378	Riemerella	Echinicola	2.0	Buccal_mucosa	#1996f3
379	Echinicola	Riemerella	2.0	Buccal_mucosa	#1996f3
380	Riemerella	Enterococcus	2.0	Intertype	#cccccc
381	Enterococcus	Riemerella	2.0	Intertype	#cccccc
382	Riemerella	Histophilus	2.0	Buccal_mucosa	#1996f3
383	Histophilus	Riemerella	2.0	Buccal_mucosa	#1996f3
384	Riemerella	Johnsonella	2.0	Intertype	#cccccc
385	Johnsonella	Riemerella	2.0	Intertype	#cccccc
386	Riemerella	Mangrovimonas	2.0	Buccal_mucosa	#1996f3
387	Mangrovimonas	Riemerella	2.0	Buccal_mucosa	#1996f3
388	Riemerella	Necropsobacter	2.0	Buccal_mucosa	#1996f3
389	Necropsobacter	Riemerella	2.0	Buccal_mucosa	#1996f3
390	Ruminococcus	Escherichia	2.0	Stool	#b2f396
391	Escherichia	Ruminococcus	2.0	Stool	#b2f396
392	Sanguibacter	Acidovorax	5.0	Intertype	#cccccc
393	Acidovorax	Sanguibacter	5.0	Intertype	#cccccc
394	Sanguibacter	Actinomyces	4.0	Intertype	#cccccc
395	Actinomyces	Sanguibacter	4.0	Intertype	#cccccc
396	Sanguibacter	Capnocytophaga	4.0	Intertype	#cccccc
397	Capnocytophaga	Sanguibacter	4.0	Intertype	#cccccc
398	Sanguibacter	Eubacterium	5.0	Intertype	#cccccc
399	Eubacterium	Sanguibacter	5.0	Intertype	#cccccc
400	Sanguibacter	Oribacterium	4.0	Saliva	#7effb5
401	Oribacterium	Sanguibacter	4.0	Saliva	#7effb5
402	Sanguibacter	Parvimonas	5.0	Intertype	#cccccc
403	Parvimonas	Sanguibacter	5.0	Intertype	#cccccc
404	Scardovia	Ottowia	2.0	Intertype	#cccccc
405	Ottowia	Scardovia	2.0	Intertype	#cccccc
406	Serratia	Alicycliphilus	1.0	Intertype	#cccccc
407	Alicycliphilus	Serratia	1.0	Intertype	#cccccc
408	Serratia	Brochothrix	1.0	Saliva	#7effb5
409	Brochothrix	Serratia	1.0	Saliva	#7effb5
410	Serratia	Bulleidia	1.0	Intertype	#cccccc
411	Bulleidia	Serratia	1.0	Intertype	#cccccc
412	Serratia	Centipeda	1.0	Intertype	#cccccc
413	Centipeda	Serratia	1.0	Intertype	#cccccc
414	Serratia	Comamonas	1.0	Intertype	#cccccc
415	Comamonas	Serratia	1.0	Intertype	#cccccc
416	Serratia	Elizabethkingia	1.0	Intertype	#cccccc
417	Elizabethkingia	Serratia	1.0	Intertype	#cccccc
418	Serratia	Leuconostoc	1.0	Saliva	#7effb5
419	Leuconostoc	Serratia	1.0	Saliva	#7effb5
420	Serratia	Mogibacterium	1.0	Intertype	#cccccc
421	Mogibacterium	Serratia	1.0	Intertype	#cccccc
422	Serratia	Mycobacterium	1.0	Intertype	#cccccc
423	Mycobacterium	Serratia	1.0	Intertype	#cccccc
424	Serratia	Olsenella	1.0	Intertype	#cccccc
425	Olsenella	Serratia	1.0	Intertype	#cccccc
426	Serratia	Psychrobacter	1.0	Saliva	#7effb5
427	Psychrobacter	Serratia	1.0	Saliva	#7effb5
428	Simonsiella	Chryseobacterium	2.0	Attached	#4e4dfc
429	Chryseobacterium	Simonsiella	2.0	Attached	#4e4dfc
430	Simonsiella	Johnsonella	2.0	Intertype	#cccccc
431	Johnsonella	Simonsiella	2.0	Intertype	#cccccc
432	Slackia	Alicycliphilus	1.0	Intertype	#cccccc
433	Alicycliphilus	Slackia	1.0	Intertype	#cccccc
434	Slackia	Brochothrix	1.0	Intertype	#cccccc
435	Brochothrix	Slackia	1.0	Intertype	#cccccc
436	Slackia	Bulleidia	1.0	Throat	#ff5029
437	Bulleidia	Slackia	1.0	Throat	#ff5029
438	Slackia	Centipeda	1.0	Intertype	#cccccc
