	source	target	weight	edge_sample	edge_color
0	Acidaminococcus	Acholeplasma	2.0	Stool	#b2f396
1	Actinomyces	Actinobaculum	6.0	Supragingival_plaque	#ff964f
2	Aggregatibacter	Actinobaculum	4.0	Mixed	#cccccc
3	Aliterella	Acinetobacter	1.0	Anterior_nares	#8000ff
4	Anaerostipes	Adlercreutzia	4.0	Stool	#b2f396
5	Anaerostipes	Akkermansia	4.0	Stool	#b2f396
6	Arthrobacter	Acinetobacter	1.0	Anterior_nares	#8000ff
7	Aureimonas	Arcanobacterium	1.0	Anterior_nares	#8000ff
8	Avibacterium	Actinobacillus	2.0	Buccal_mucosa	#1996f3
9	Azohydromonas	Acinetobacter	1.0	Anterior_nares	#8000ff
10	Bacteroides	Alistipes	7.0	Stool	#b2f396
11	Barnesiella	Alistipes	2.0	Stool	#b2f396
12	Barnesiella	Bacteroides	3.0	Stool	#b2f396
13	Basfia	Actinobacillus	2.0	Buccal_mucosa	#1996f3
14	Basfia	Avibacterium	2.0	Buccal_mucosa	#1996f3
15	Bibersteinia	Avibacterium	1.0	Buccal_mucosa	#1996f3
16	Bibersteinia	Basfia	1.0	Buccal_mucosa	#1996f3
17	Bifidobacterium	Adlercreutzia	2.0	Stool	#b2f396
18	Bilophila	Acholeplasma	2.0	Stool	#b2f396
19	Bilophila	Acidaminococcus	2.0	Stool	#b2f396
20	Blautia	Acetivibrio	10.0	Stool	#b2f396
21	Blautia	Akkermansia	7.0	Stool	#b2f396
22	Blautia	Anaerostipes	6.0	Stool	#b2f396
23	Bradyrhizobium	Afipia	1.0	Throat	#ff5029
24	Butyricicoccus	Alistipes	3.0	Stool	#b2f396
25	Butyricicoccus	Barnesiella	2.0	Stool	#b2f396
26	Butyricicoccus	Bifidobacterium	2.0	Stool	#b2f396
27	Butyricimonas	Akkermansia	2.0	Stool	#b2f396
28	Butyrivibrio	Acholeplasma	1.0	Stool	#b2f396
29	Calothrix	Amphibacillus	1.0	Anterior_nares	#8000ff
30	Calothrix	Atopobacter	1.0	Anterior_nares	#8000ff
31	Campylobacter	Actinobacillus	4.0	Mixed	#cccccc
32	Carnobacterium	Alloprevotella	4.0	Mixed	#cccccc
33	Catenibacterium	Acholeplasma	1.0	Stool	#b2f396
34	Catenibacterium	Butyrivibrio	1.0	Stool	#b2f396
35	Catonella	Actinobaculum	4.0	Mixed	#cccccc
36	Catonella	Actinomyces	7.0	Mixed	#cccccc
37	Catonella	Atopobium	3.0	Mixed	#cccccc
38	Cellulomonas	Catonella	3.0	Mixed	#cccccc
39	Centipeda	Abiotrophia	3.0	Mixed	#cccccc
40	Centipeda	Actinobaculum	3.0	Mixed	#cccccc
41	Centipeda	Anaeroglobus	3.0	Mixed	#cccccc
42	Centipeda	Campylobacter	4.0	Mixed	#cccccc
43	Chlamydia	Abiotrophia	3.0	Mixed	#cccccc
44	Chryseobacterium	Alysiella	2.0	Attached	#4e4dfc
45	Chryseobacterium	Avibacterium	2.0	Mixed	#cccccc
46	Chryseobacterium	Basfia	2.0	Mixed	#cccccc
47	Chryseobacterium	Bergeyella	3.0	Mixed	#cccccc
48	Citrobacter	Afipia	1.0	Throat	#ff5029
49	Clostridium	Anaerostipes	2.0	Stool	#b2f396
50	Clostridium	Catabacter	1.0	Stool	#b2f396
51	Comamonas	Bosea	1.0	Mixed	#cccccc
52	Conchiformibius	Bradyrhizobium	1.0	Throat	#ff5029
53	Conchiformibius	Citrobacter	1.0	Throat	#ff5029
54	Coprobacillus	Adlercreutzia	3.0	Stool	#b2f396
55	Coprobacillus	Akkermansia	4.0	Stool	#b2f396
56	Coprobacillus	Anaerostipes	4.0	Stool	#b2f396
57	Coprobacillus	Blautia	5.0	Stool	#b2f396
58	Coprobacter	Akkermansia	2.0	Stool	#b2f396
59	Coprobacter	Coprobacillus	3.0	Stool	#b2f396
60	Coprococcus	Akkermansia	5.0	Stool	#b2f396
61	Coprococcus	Anaerostipes	3.0	Stool	#b2f396
62	Coprococcus	Barnesiella	2.0	Stool	#b2f396
63	Coprococcus	Butyricimonas	3.0	Stool	#b2f396
64	Coprococcus	Coprobacillus	5.0	Stool	#b2f396
65	Coprococcus	Coprobacter	3.0	Stool	#b2f396
66	Corynebacterium	Capnocytophaga	6.0	Supragingival_plaque	#ff964f
67	Crocosphaera	Arcanobacterium	1.0	Anterior_nares	#8000ff
68	Dehalobacter	Actinobacillus	2.0	Buccal_mucosa	#1996f3
69	Dehalobacter	Avibacterium	2.0	Buccal_mucosa	#1996f3
70	Dehalobacter	Basfia	2.0	Buccal_mucosa	#1996f3
71	Dehalobacter	Bibersteinia	1.0	Buccal_mucosa	#1996f3
72	Dehalobacter	Chryseobacterium	2.0	Mixed	#cccccc
73	Delftia	Acinetobacter	1.0	Anterior_nares	#8000ff
74	Dialister	Coprococcus	3.0	Stool	#b2f396
75	Dielma	Akkermansia	2.0	Stool	#b2f396
76	Dielma	Butyricimonas	2.0	Stool	#b2f396
77	Dolosigranulum	Amphibacillus	1.0	Anterior_nares	#8000ff
78	Dolosigranulum	Atopobacter	1.0	Anterior_nares	#8000ff
79	Dolosigranulum	Brevundimonas	1.0	Anterior_nares	#8000ff
80	Dolosigranulum	Calothrix	1.0	Anterior_nares	#8000ff
81	Dorea	Adlercreutzia	3.0	Stool	#b2f396
82	Dorea	Blautia	5.0	Stool	#b2f396
83	Dorea	Collinsella	3.0	Stool	#b2f396
84	Dorea	Coprococcus	4.0	Stool	#b2f396
85	Echinicola	Actinobacillus	2.0	Buccal_mucosa	#1996f3
86	Echinicola	Avibacterium	2.0	Buccal_mucosa	#1996f3
87	Echinicola	Basfia	2.0	Buccal_mucosa	#1996f3
88	Echinicola	Bibersteinia	1.0	Buccal_mucosa	#1996f3
89	Echinicola	Chryseobacterium	2.0	Mixed	#cccccc
90	Echinicola	Dehalobacter	2.0	Buccal_mucosa	#1996f3
91	Eggerthella	Bifidobacterium	2.0	Stool	#b2f396
92	Eggerthella	Catabacter	1.0	Stool	#b2f396
93	Enhydrobacter	Bosea	1.0	Posterior_fornix	#4df3ce
94	Enhydrobacter	Comamonas	1.0	Mixed	#cccccc
95	Enterococcus	Alistipes	5.0	Mixed	#cccccc
96	Enterococcus	Bacteroides	8.0	Mixed	#cccccc
97	Erysipelatoclostridium	Akkermansia	2.0	Stool	#b2f396
98	Erysipelatoclostridium	Anaerostipes	3.0	Stool	#b2f396
99	Erysipelatoclostridium	Clostridium	2.0	Stool	#b2f396
100	Erysipelatoclostridium	Coprobacter	3.0	Stool	#b2f396
101	Eubacterium	Adlercreutzia	4.0	Mixed	#cccccc
102	Eubacterium	Anaerostipes	5.0	Mixed	#cccccc
103	Eubacterium	Blautia	5.0	Mixed	#cccccc
104	Eubacterium	Clostridium	2.0	Mixed	#cccccc
105	Eubacterium	Coprobacillus	5.0	Mixed	#cccccc
106	Eubacterium	Coprobacter	3.0	Mixed	#cccccc
107	Eubacterium	Coprococcus	5.0	Mixed	#cccccc
108	Exiguobacterium	Arcanobacterium	1.0	Anterior_nares	#8000ff
109	Exiguobacterium	Aureimonas	1.0	Anterior_nares	#8000ff
110	Exiguobacterium	Crocosphaera	1.0	Anterior_nares	#8000ff
111	Facklamia	Aerococcus	1.0	Posterior_fornix	#4df3ce
112	Facklamia	Brevibacterium	1.0	Posterior_fornix	#4df3ce
113	Facklamia	Burkholderia	1.0	Posterior_fornix	#4df3ce
114	Facklamia	Calothrix	1.0	Mixed	#cccccc
115	Faecalibacterium	Acetivibrio	4.0	Stool	#b2f396
116	Faecalibacterium	Anaerotruncus	4.0	Stool	#b2f396
117	Faecalibacterium	Bifidobacterium	3.0	Stool	#b2f396
118	Faecalibacterium	Clostridium	2.0	Stool	#b2f396
119	Faecalibacterium	Eggerthella	2.0	Stool	#b2f396
120	Faecalicoccus	Clostridium	1.0	Stool	#b2f396
121	Faecalicoccus	Eggerthella	1.0	Stool	#b2f396
122	Faecalitalea	Butyricicoccus	2.0	Stool	#b2f396
123	Faecalitalea	Eubacterium	2.0	Mixed	#cccccc
124	Fenollaria	Comamonas	1.0	Mixed	#cccccc
125	Fenollaria	Enhydrobacter	1.0	Posterior_fornix	#4df3ce
126	Filifactor	Catonella	3.0	Mixed	#cccccc
127	Flavobacterium	Afipia	1.0	Throat	#ff5029
128	Flavobacterium	Conchiformibius	1.0	Throat	#ff5029
129	Flavonifractor	Adlercreutzia	3.0	Stool	#b2f396
130	Flavonifractor	Anaerostipes	5.0	Stool	#b2f396
131	Flavonifractor	Blautia	8.0	Stool	#b2f396
132	Flavonifractor	Butyricimonas	3.0	Stool	#b2f396
133	Flavonifractor	Coprobacillus	4.0	Stool	#b2f396
134	Flavonifractor	Coprobacter	3.0	Stool	#b2f396
135	Flavonifractor	Coprococcus	5.0	Stool	#b2f396
136	Flavonifractor	Erysipelatoclostridium	3.0	Stool	#b2f396
137	Flavonifractor	Eubacterium	4.0	Mixed	#cccccc
138	Flavonifractor	Faecalibacterium	4.0	Stool	#b2f396
139	Fusobacterium	Centipeda	4.0	Mixed	#cccccc
140	Gardnerella	Enterobacter	1.0	Mixed	#cccccc
141	Gordonibacter	Anaerostipes	4.0	Stool	#b2f396
142	Gordonibacter	Clostridium	3.0	Stool	#b2f396
143	Gordonibacter	Coprobacillus	3.0	Stool	#b2f396
144	Gordonibacter	Dorea	2.0	Stool	#b2f396
145	Gordonibacter	Eubacterium	4.0	Mixed	#cccccc
146	Gordonibacter	Flavonifractor	3.0	Stool	#b2f396
147	Granulicatella	Actinobacillus	2.0	Mixed	#cccccc
148	Granulicatella	Alloprevotella	4.0	Attached	#4e4dfc
149	Gulbenkiania	Arcanobacterium	1.0	Anterior_nares	#8000ff
150	Gulbenkiania	Exiguobacterium	1.0	Anterior_nares	#8000ff
151	Haemophilus	Actinobacillus	4.0	Buccal_mucosa	#1996f3
152	Haemophilus	Avibacterium	2.0	Buccal_mucosa	#1996f3
153	Haemophilus	Basfia	2.0	Buccal_mucosa	#1996f3
154	Haemophilus	Dehalobacter	2.0	Buccal_mucosa	#1996f3
155	Haemophilus	Echinicola	2.0	Buccal_mucosa	#1996f3
156	Haemophilus	Gemella	4.0	Buccal_mucosa	#1996f3
157	Helicobacter	Arcanobacterium	1.0	Anterior_nares	#8000ff
158	Helicobacter	Exiguobacterium	1.0	Anterior_nares	#8000ff
159	Herbaspirillum	Bosea	1.0	Mixed	#cccccc
160	Herbaspirillum	Comamonas	2.0	Mid_vagina	#18cde4
161	Herbaspirillum	Enhydrobacter	1.0	Mixed	#cccccc
162	Herbaspirillum	Fenollaria	1.0	Mixed	#cccccc
163	Histophilus	Chryseobacterium	2.0	Mixed	#cccccc
164	Holdemania	Akkermansia	4.0	Stool	#b2f396
165	Holdemania	Anaerostipes	3.0	Stool	#b2f396
166	Holdemania	Blautia	7.0	Stool	#b2f396
167	Holdemania	Clostridium	2.0	Stool	#b2f396
168	Holdemania	Coprobacillus	3.0	Stool	#b2f396
169	Holdemania	Coprobacter	3.0	Stool	#b2f396
170	Holdemania	Coprococcus	5.0	Stool	#b2f396
