TAXA	sample_type	sample_color	frequency	spect_cluster	commun_cluster	spect_color	comm_color
Acidaminococcus	Stool	#b2f396	2	6.0	2.0	#6afdc0	#3c68f9
Actinomyces	Supragingival_plaque	#ff964f	36	13.0	0.0	#ff0000	#8000ff
Aggregatibacter	Mixed	#cccccc	28	13.0	0.0	#ff0000	#8000ff
Aliterella	Anterior_nares	#8000ff	1	2.0	4.0	#3176f8	#08bee9
Anaerostipes	Stool	#b2f396	10	4.0	1.0	#1dd1e2	#5e35fe
Arthrobacter	Anterior_nares	#8000ff	1	2.0	4.0	#3176f8	#08bee9
Aureimonas	Anterior_nares	#8000ff	1	8.0	3.0	#b9ef92	#1996f3
Avibacterium	Buccal_mucosa	#1996f3	3	9.0	5.0	#e0d377	#2adddd
Azohydromonas	Anterior_nares	#8000ff	1	2.0	4.0	#3176f8	#08bee9
Bacteroides	Stool	#b2f396	44	4.0	1.0	#1dd1e2	#5e35fe
Barnesiella	Stool	#b2f396	15	4.0	1.0	#1dd1e2	#5e35fe
Basfia	Buccal_mucosa	#1996f3	2	9.0	5.0	#e0d377	#2adddd
Bibersteinia	Buccal_mucosa	#1996f3	2	9.0	5.0	#e0d377	#2adddd
Bifidobacterium	Stool	#b2f396	21	4.0	1.0	#1dd1e2	#5e35fe
Bilophila	Stool	#b2f396	10	6.0	2.0	#6afdc0	#3c68f9
Blautia	Stool	#b2f396	19	4.0	1.0	#1dd1e2	#5e35fe
Bradyrhizobium	Throat	#ff5029	1	3.0	7.0	#0ca7ef	#6efebe
Butyricicoccus	Stool	#b2f396	10	4.0	1.0	#1dd1e2	#5e35fe
Butyricimonas	Stool	#b2f396	11	4.0	1.0	#1dd1e2	#5e35fe
Butyrivibrio	Stool	#b2f396	14	6.0	2.0	#6afdc0	#3c68f9
Calothrix	Anterior_nares	#8000ff	2	3.0	6.0	#0ca7ef	#4df3ce
Campylobacter	Saliva	#7effb5	33	13.0	0.0	#ff0000	#8000ff
Carnobacterium	Saliva	#7effb5	19	13.0	0.0	#ff0000	#8000ff
Catenibacterium	Stool	#b2f396	7	6.0	2.0	#6afdc0	#3c68f9
Catonella	Subgingival_plaque	#e4cf74	22	13.0	0.0	#ff0000	#8000ff
Cellulomonas	Stool	#b2f396	6	13.0	0.0	#ff0000	#8000ff
Centipeda	Subgingival_plaque	#e4cf74	13	13.0	0.0	#ff0000	#8000ff
Chlamydia	Attached	#4e4dfc	8	1.0	0.0	#5a3bfd	#8000ff
Chryseobacterium	Attached	#4e4dfc	12	9.0	5.0	#e0d377	#2adddd
Citrobacter	Throat	#ff5029	1	3.0	7.0	#0ca7ef	#6efebe
Clostridium	Stool	#b2f396	27	4.0	1.0	#1dd1e2	#5e35fe
Comamonas	Mid_vagina	#18cde4	2	3.0	6.0	#0ca7ef	#4df3ce
Conchiformibius	Throat	#ff5029	2	3.0	7.0	#0ca7ef	#6efebe
Coprobacillus	Stool	#b2f396	10	4.0	1.0	#1dd1e2	#5e35fe
Coprobacter	Stool	#b2f396	5	4.0	1.0	#1dd1e2	#5e35fe
Coprococcus	Stool	#b2f396	18	4.0	1.0	#1dd1e2	#5e35fe
Corynebacterium	Supragingival_plaque	#ff964f	36	13.0	11.0	#ff0000	#f6be68
Crocosphaera	Anterior_nares	#8000ff	1	8.0	3.0	#b9ef92	#1996f3
Dehalobacter	Buccal_mucosa	#1996f3	2	9.0	5.0	#e0d377	#2adddd
Delftia	Anterior_nares	#8000ff	1	2.0	4.0	#3176f8	#08bee9
Dialister	Stool	#b2f396	38	13.0	0.0	#ff0000	#8000ff
Dielma	Stool	#b2f396	5	4.0	1.0	#1dd1e2	#5e35fe
Dolosigranulum	Anterior_nares	#8000ff	4	3.0	6.0	#0ca7ef	#4df3ce
Dorea	Stool	#b2f396	17	4.0	1.0	#1dd1e2	#5e35fe
Echinicola	Buccal_mucosa	#1996f3	2	9.0	5.0	#e0d377	#2adddd
Eggerthella	Stool	#b2f396	3	4.0	1.0	#1dd1e2	#5e35fe
Enhydrobacter	Posterior_fornix	#4df3ce	2	3.0	6.0	#0ca7ef	#4df3ce
Enterococcus	Attached	#4e4dfc	15	4.0	1.0	#1dd1e2	#5e35fe
Erysipelatoclostridium	Stool	#b2f396	10	4.0	1.0	#1dd1e2	#5e35fe
Eubacterium	Subgingival_plaque	#e4cf74	38	4.0	1.0	#1dd1e2	#5e35fe
Exiguobacterium	Anterior_nares	#8000ff	2	8.0	3.0	#b9ef92	#1996f3
Facklamia	Posterior_fornix	#4df3ce	3	5.0	6.0	#44eed2	#4df3ce
Faecalibacterium	Stool	#b2f396	27	4.0	1.0	#1dd1e2	#5e35fe
Faecalicoccus	Stool	#b2f396	1	4.0	1.0	#1dd1e2	#5e35fe
Faecalitalea	Stool	#b2f396	4	4.0	1.0	#1dd1e2	#5e35fe
Fenollaria	Posterior_fornix	#4df3ce	1	3.0	6.0	#0ca7ef	#4df3ce
Filifactor	Throat	#ff5029	8	13.0	0.0	#ff0000	#8000ff
Flavobacterium	Throat	#ff5029	1	3.0	7.0	#0ca7ef	#6efebe
Flavonifractor	Stool	#b2f396	15	4.0	1.0	#1dd1e2	#5e35fe
Fusobacterium	Tongue_dorsum	#ff0000	26	1.0	0.0	#5a3bfd	#8000ff
Gardnerella	Posterior_fornix	#4df3ce	11	10.0	3.0	#ffa95b	#1996f3
Gordonibacter	Stool	#b2f396	6	4.0	1.0	#1dd1e2	#5e35fe
Granulicatella	Attached	#4e4dfc	27	1.0	0.0	#5a3bfd	#8000ff
Gulbenkiania	Anterior_nares	#8000ff	1	8.0	3.0	#b9ef92	#1996f3
Haemophilus	Buccal_mucosa	#1996f3	38	9.0	5.0	#e0d377	#2adddd
Helicobacter	Anterior_nares	#8000ff	1	8.0	3.0	#b9ef92	#1996f3
Herbaspirillum	Mid_vagina	#18cde4	3	3.0	6.0	#0ca7ef	#4df3ce
Histophilus	Buccal_mucosa	#1996f3	4	9.0	5.0	#e0d377	#2adddd
Holdemania	Stool	#b2f396	12	4.0	1.0	#1dd1e2	#5e35fe
Hungatella	Stool	#b2f396	15	4.0	1.0	#1dd1e2	#5e35fe
Intestinimonas	Stool	#b2f396	16	4.0	1.0	#1dd1e2	#5e35fe
Isoptericola	Tongue_dorsum	#ff0000	9	13.0	0.0	#ff0000	#8000ff
Janibacter	Throat	#ff5029	1	3.0	7.0	#0ca7ef	#6efebe
Kandleria	Stool	#b2f396	1	6.0	2.0	#6afdc0	#3c68f9
Kingella	Supragingival_plaque	#ff964f	27	13.0	0.0	#ff0000	#8000ff
Klebsiella	Anterior_nares	#8000ff	1	7.0	8.0	#92fda9	#90feab
Kocuria	Anterior_nares	#8000ff	4	8.0	3.0	#b9ef92	#1996f3
Kytococcus	Tongue_dorsum	#ff0000	11	13.0	0.0	#ff0000	#8000ff
Lachnoanaerobaculum	Tongue_dorsum	#ff0000	28	13.0	0.0	#ff0000	#8000ff
Lachnoclostridium	Stool	#b2f396	17	4.0	1.0	#1dd1e2	#5e35fe
Lachnospira	Stool	#b2f396	3	4.0	1.0	#1dd1e2	#5e35fe
Lactococcus	Anterior_nares	#8000ff	16	4.0	1.0	#1dd1e2	#5e35fe
Lautropia	Supragingival_plaque	#ff964f	29	13.0	0.0	#ff0000	#8000ff
Lawsonella	Anterior_nares	#8000ff	8	8.0	3.0	#b9ef92	#1996f3
Lelliottia	Anterior_nares	#8000ff	1	8.0	3.0	#b9ef92	#1996f3
Leptotrichia	Supragingival_plaque	#ff964f	27	13.0	0.0	#ff0000	#8000ff
Leucobacter	Anterior_nares	#8000ff	3	8.0	3.0	#b9ef92	#1996f3
Leuconostoc	Saliva	#7effb5	1	4.0	1.0	#1dd1e2	#5e35fe
Levyella	Anterior_nares	#8000ff	6	4.0	8.0	#1dd1e2	#90feab
Mageeibacillus	Posterior_fornix	#4df3ce	2	10.0	3.0	#ffa95b	#1996f3
Mangrovimonas	Buccal_mucosa	#1996f3	2	9.0	5.0	#e0d377	#2adddd
Mannheimia	Buccal_mucosa	#1996f3	10	13.0	11.0	#ff0000	#f6be68
Marvinbryantia	Stool	#b2f396	5	4.0	1.0	#1dd1e2	#5e35fe
Megasphaera	Saliva	#7effb5	18	13.0	0.0	#ff0000	#8000ff
Methylobacterium	Anterior_nares	#8000ff	2	8.0	3.0	#b9ef92	#1996f3
Microbacterium	Anterior_nares	#8000ff	1	8.0	3.0	#b9ef92	#1996f3
Micrococcus	Anterior_nares	#8000ff	2	8.0	3.0	#b9ef92	#1996f3
Microvirga	Anterior_nares	#8000ff	1	2.0	4.0	#3176f8	#08bee9
Mobiluncus	Posterior_fornix	#4df3ce	1	10.0	3.0	#ffa95b	#1996f3
Modestobacter	Anterior_nares	#8000ff	1	2.0	4.0	#3176f8	#08bee9
Mogibacterium	Throat	#ff5029	6	13.0	0.0	#ff0000	#8000ff
Moraxella	Anterior_nares	#8000ff	5	7.0	8.0	#92fda9	#90feab
Moritella	Tongue_dorsum	#ff0000	1	9.0	5.0	#e0d377	#2adddd
Morococcus	Buccal_mucosa	#1996f3	8	13.0	0.0	#ff0000	#8000ff
Mycoplasma	Subgingival_plaque	#e4cf74	10	13.0	0.0	#ff0000	#8000ff
Necropsobacter	Buccal_mucosa	#1996f3	3	9.0	5.0	#e0d377	#2adddd
Neisseria	Throat	#ff5029	32	1.0	0.0	#5a3bfd	#8000ff
Nocardia	Mid_vagina	#18cde4	3	3.0	6.0	#0ca7ef	#4df3ce
Nosocomiicoccus	Posterior_fornix	#4df3ce	1	5.0	6.0	#44eed2	#4df3ce
Novosphingobium	Throat	#ff5029	1	3.0	7.0	#0ca7ef	#6efebe
Odoribacter	Stool	#b2f396	20	4.0	1.0	#1dd1e2	#5e35fe
Oribacterium	Saliva	#7effb5	31	1.0	0.0	#5a3bfd	#8000ff
Oscillibacter	Stool	#b2f396	17	4.0	1.0	#1dd1e2	#5e35fe
Ottowia	Subgingival_plaque	#e4cf74	12	1.0	0.0	#5a3bfd	#8000ff
Oxalobacter	Stool	#b2f396	5	4.0	1.0	#1dd1e2	#5e35fe
Paenibacillus	Anterior_nares	#8000ff	2	3.0	6.0	#0ca7ef	#4df3ce
Parabacteroides	Stool	#b2f396	27	4.0	1.0	#1dd1e2	#5e35fe
Paracoccus	Anterior_nares	#8000ff	6	7.0	8.0	#92fda9	#90feab
Parasutterella	Stool	#b2f396	11	4.0	1.0	#1dd1e2	#5e35fe
Parvimonas	Throat	#ff5029	17	1.0	0.0	#5a3bfd	#8000ff
Pasteurella	Buccal_mucosa	#1996f3	14	9.0	5.0	#e0d377	#2adddd
Pedobacter	Anterior_nares	#8000ff	2	8.0	3.0	#b9ef92	#1996f3
Peptoclostridium	Stool	#b2f396	25	4.0	1.0	#1dd1e2	#5e35fe
Peptoniphilus	Anterior_nares	#8000ff	26	7.0	8.0	#92fda9	#90feab
Peptostreptococcus	Throat	#ff5029	20	13.0	0.0	#ff0000	#8000ff
Phascolarctobacterium	Stool	#b2f396	6	4.0	1.0	#1dd1e2	#5e35fe
Photobacterium	Anterior_nares	#8000ff	1	2.0	4.0	#3176f8	#08bee9
Porphyrobacter	Buccal_mucosa	#1996f3	12	13.0	11.0	#ff0000	#f6be68
Porphyromonas	Tongue_dorsum	#ff0000	40	1.0	0.0	#5a3bfd	#8000ff
Prevotella	Throat	#ff5029	55	13.0	0.0	#ff0000	#8000ff
Propionibacterium	Anterior_nares	#8000ff	36	13.0	0.0	#ff0000	#8000ff
Proteiniphilum	Buccal_mucosa	#1996f3	1	9.0	5.0	#e0d377	#2adddd
Pseudoflavonifractor	Stool	#b2f396	12	4.0	1.0	#1dd1e2	#5e35fe
Pseudomonas	Mid_vagina	#18cde4	15	3.0	6.0	#0ca7ef	#4df3ce
Pseudoramibacter	Supragingival_plaque	#ff964f	1	1.0	10.0	#5a3bfd	#d4dd80
Psychrobacter	Saliva	#7effb5	2	8.0	3.0	#b9ef92	#1996f3
Rheinheimera	Anterior_nares	#8000ff	1	2.0	4.0	#3176f8	#08bee9
Rhodopseudomonas	Posterior_fornix	#4df3ce	1	3.0	6.0	#0ca7ef	#4df3ce
Riemerella	Buccal_mucosa	#1996f3	5	9.0	5.0	#e0d377	#2adddd
Rikenella	Stool	#b2f396	6	6.0	2.0	#6afdc0	#3c68f9
Risungbinella	Anterior_nares	#8000ff	1	8.0	3.0	#b9ef92	#1996f3
Roseburia	Stool	#b2f396	24	4.0	1.0	#1dd1e2	#5e35fe
Rothia	Buccal_mucosa	#1996f3	36	13.0	0.0	#ff0000	#8000ff
Ruminiclostridium	Stool	#b2f396	19	4.0	1.0	#1dd1e2	#5e35fe
Ruminococcus	Stool	#b2f396	27	4.0	1.0	#1dd1e2	#5e35fe
Runella	Attached	#4e4dfc	1	9.0	5.0	#e0d377	#2adddd
Salmonella	Anterior_nares	#8000ff	8	8.0	3.0	#b9ef92	#1996f3
Sanguibacter	Saliva	#7effb5	14	13.0	0.0	#ff0000	#8000ff
Sanguibacteroides	Stool	#b2f396	2	11.0	14.0	#ff793e	#ff351b
Scardovia	Supragingival_plaque	#ff964f	4	13.0	11.0	#ff0000	#f6be68
Selenomonas	Saliva	#7effb5	25	13.0	11.0	#ff0000	#f6be68
Senegalimassilia	Stool	#b2f396	2	6.0	2.0	#6afdc0	#3c68f9
Shuttleworthia	Subgingival_plaque	#e4cf74	3	8.0	3.0	#b9ef92	#1996f3
Simonsiella	Attached	#4e4dfc	6	9.0	5.0	#e0d377	#2adddd
Sinorhizobium	Stool	#b2f396	2	12.0	13.0	#ff3e1f	#ff6835
Slackia	Throat	#ff5029	2	4.0	1.0	#1dd1e2	#5e35fe
Sneathia	Posterior_fornix	#4df3ce	3	10.0	3.0	#ffa95b	#1996f3
Solobacterium	Tongue_dorsum	#ff0000	21	13.0	0.0	#ff0000	#8000ff
Sphingobacterium	Anterior_nares	#8000ff	3	4.0	1.0	#1dd1e2	#5e35fe
Sphingopyxis	Mid_vagina	#18cde4	5	3.0	15.0	#0ca7ef	#ff0000
Staphylococcus	Attached	#4e4dfc	27	8.0	3.0	#b9ef92	#1996f3
Stenotrophomonas	Anterior_nares	#8000ff	5	0.0	9.0	#8000ff	#b2f396
Stomatobaculum	Saliva	#7effb5	19	13.0	0.0	#ff0000	#8000ff
Streptobacillus	Buccal_mucosa	#1996f3	2	9.0	5.0	#e0d377	#2adddd
Streptococcus	Attached	#4e4dfc	50	1.0	0.0	#5a3bfd	#8000ff
Streptomyces	Anterior_nares	#8000ff	1	8.0	3.0	#b9ef92	#1996f3
Subdoligranulum	Stool	#b2f396	15	4.0	1.0	#1dd1e2	#5e35fe
Sutterella	Stool	#b2f396	8	4.0	1.0	#1dd1e2	#5e35fe
Tannerella	Subgingival_plaque	#e4cf74	22	13.0	12.0	#ff0000	#ff964f
Tepidiphilus	Anterior_nares	#8000ff	1	2.0	4.0	#3176f8	#08bee9
Terrisporobacter	Stool	#b2f396	1	4.0	1.0	#1dd1e2	#5e35fe
Thauera	Supragingival_plaque	#ff964f	1	1.0	11.0	#5a3bfd	#f6be68
Treponema	Subgingival_plaque	#e4cf74	30	13.0	0.0	#ff0000	#8000ff
Trueperella	Saliva	#7effb5	10	1.0	0.0	#5a3bfd	#8000ff
Tyzzerella	Stool	#b2f396	15	11.0	1.0	#ff793e	#5e35fe
Veillonella	Attached	#4e4dfc	41	1.0	0.0	#5a3bfd	#8000ff
Xanthomonas	Anterior_nares	#8000ff	2	2.0	4.0	#3176f8	#08bee9
Xylanimonas	Tongue_dorsum	#ff0000	10	13.0	0.0	#ff0000	#8000ff
Acholeplasma	Stool	#b2f396	3	6.0	2.0	#6afdc0	#3c68f9
Actinobaculum	Supragingival_plaque	#ff964f	22	13.0	0.0	#ff0000	#8000ff
Acinetobacter	Anterior_nares	#8000ff	23	2.0	4.0	#3176f8	#08bee9
Adlercreutzia	Stool	#b2f396	6	4.0	1.0	#1dd1e2	#5e35fe
Akkermansia	Stool	#b2f396	21	4.0	1.0	#1dd1e2	#5e35fe
Arcanobacterium	Anterior_nares	#8000ff	2	8.0	3.0	#b9ef92	#1996f3
Actinobacillus	Buccal_mucosa	#1996f3	10	9.0	5.0	#e0d377	#2adddd
Alistipes	Stool	#b2f396	28	4.0	1.0	#1dd1e2	#5e35fe
Acetivibrio	Stool	#b2f396	13	4.0	1.0	#1dd1e2	#5e35fe
Afipia	Throat	#ff5029	4	3.0	7.0	#0ca7ef	#6efebe
Amphibacillus	Anterior_nares	#8000ff	1	3.0	6.0	#0ca7ef	#4df3ce
Atopobacter	Anterior_nares	#8000ff	1	3.0	6.0	#0ca7ef	#4df3ce
Alloprevotella	Attached	#4e4dfc	29	13.0	0.0	#ff0000	#8000ff
Atopobium	Saliva	#7effb5	20	13.0	0.0	#ff0000	#8000ff
Abiotrophia	Buccal_mucosa	#1996f3	27	13.0	0.0	#ff0000	#8000ff
Anaeroglobus	Saliva	#7effb5	7	13.0	0.0	#ff0000	#8000ff
Alysiella	Attached	#4e4dfc	2	9.0	5.0	#e0d377	#2adddd
Bergeyella	Supragingival_plaque	#ff964f	3	9.0	5.0	#e0d377	#2adddd
Catabacter	Stool	#b2f396	1	4.0	1.0	#1dd1e2	#5e35fe
Bosea	Posterior_fornix	#4df3ce	1	3.0	6.0	#0ca7ef	#4df3ce
Capnocytophaga	Supragingival_plaque	#ff964f	31	13.0	11.0	#ff0000	#f6be68
Brevundimonas	Anterior_nares	#8000ff	1	3.0	6.0	#0ca7ef	#4df3ce
Collinsella	Stool	#b2f396	11	4.0	1.0	#1dd1e2	#5e35fe
Aerococcus	Posterior_fornix	#4df3ce	5	5.0	6.0	#44eed2	#4df3ce
Brevibacterium	Posterior_fornix	#4df3ce	1	5.0	6.0	#44eed2	#4df3ce
Burkholderia	Posterior_fornix	#4df3ce	1	5.0	6.0	#44eed2	#4df3ce
Anaerotruncus	Stool	#b2f396	13	4.0	1.0	#1dd1e2	#5e35fe
Enterobacter	Anterior_nares	#8000ff	3	10.0	3.0	#ffa95b	#1996f3
Gemella	Buccal_mucosa	#1996f3	35	1.0	0.0	#5a3bfd	#8000ff
Anaerofustis	Stool	#b2f396	1	4.0	1.0	#1dd1e2	#5e35fe
Desulfotomaculum	Stool	#b2f396	1	4.0	1.0	#1dd1e2	#5e35fe
Desulfovibrio	Stool	#b2f396	4	4.0	1.0	#1dd1e2	#5e35fe
Holdemanella	Stool	#b2f396	5	4.0	1.0	#1dd1e2	#5e35fe
Finegoldia	Anterior_nares	#8000ff	13	7.0	8.0	#92fda9	#90feab
Cardiobacterium	Subgingival_plaque	#e4cf74	18	13.0	11.0	#ff0000	#f6be68
Eikenella	Subgingival_plaque	#e4cf74	16	13.0	11.0	#ff0000	#f6be68
Acidovorax	Anterior_nares	#8000ff	10	8.0	3.0	#b9ef92	#1996f3
Anaerococcus	Anterior_nares	#8000ff	11	7.0	8.0	#92fda9	#90feab
Cryptobacterium	Supragingival_plaque	#ff964f	4	1.0	10.0	#5a3bfd	#d4dd80
Dysgonomonas	Stool	#b2f396	2	4.0	1.0	#1dd1e2	#5e35fe
Johnsonella	Subgingival_plaque	#e4cf74	12	1.0	0.0	#5a3bfd	#8000ff
Bulleidia	Throat	#ff5029	3	1.0	10.0	#5a3bfd	#d4dd80
Megamonas	Stool	#b2f396	1	11.0	14.0	#ff793e	#ff351b
Enterorhabdus	Stool	#b2f396	1	12.0	13.0	#ff3e1f	#ff6835
