TAXA	sample_type	sample_color	frequency	spect_cluster	commun_cluster	spect_color	comm_color	Gender_type	Gender_color
Acidovorax sp. JHL-9	Anterior_nares	#8000ff	1	1.0	1.0	#1996f3	#2c7ef7	Mixed	#cccccc
Acidovorax sp. JS42	Buccal_mucosa	#445cfb	20	1.0	2.0	#1996f3	#2adddd	Mixed	#cccccc
Acidovorax sp. MR-S7	Buccal_mucosa	#445cfb	10	1.0	1.0	#1996f3	#2c7ef7	Mixed	#cccccc
Acidovorax temperans	L_Retroauricular_crease	#34e4d9	57	1.0	2.0	#1996f3	#2adddd	Mixed	#cccccc
Acinetobacter johnsonii	Anterior_nares	#8000ff	10	1.0	1.0	#1996f3	#2c7ef7	Mixed	#cccccc
Acinetobacter junii	Anterior_nares	#8000ff	28	1.0	1.0	#1996f3	#2c7ef7	Mixed	#cccccc
Actinobacillus minor	Buccal_mucosa_NA	#2686f5	85	1.0	0.0	#1996f3	#8000ff	Mixed	#cccccc
Actinobacillus succinogenes	Keratinized_gingiva	#17cbe4	7	1.0	1.0	#1996f3	#2c7ef7	Mixed	#cccccc
Actinobacillus ureae	Keratinized_gingiva	#17cbe4	83	1.0	2.0	#1996f3	#2adddd	Mixed	#cccccc
Actinobaculum sp. oral taxon 183	Subgingival_plaque	#ffac5c	226	1.0	0.0	#1996f3	#8000ff	Mixed	#cccccc
Actinomyces georgiae	Subgingival_plaque	#ffac5c	46	1.0	2.0	#1996f3	#2adddd	Mixed	#cccccc
Actinomyces gerencseriae	Subgingival_plaque	#ffac5c	191	1.0	2.0	#1996f3	#2adddd	Mixed	#cccccc
Actinomyces graevenitzii	Tongue_dorsum	#ff2f18	251	1.0	2.0	#1996f3	#2adddd	Mixed	#cccccc
Actinomyces johnsonii	Subgingival_plaque	#ffac5c	225	1.0	0.0	#1996f3	#8000ff	Mixed	#cccccc
Actinomyces massiliensis	Supragingival_plaque	#ff8646	233	1.0	2.0	#1996f3	#2adddd	Mixed	#cccccc
Actinomyces meyeri	Subgingival_plaque	#ffac5c	81	1.0	2.0	#1996f3	#2adddd	Mixed	#cccccc
Actinomyces naeslundii	Supragingival_plaque	#ff8646	242	1.0	2.0	#1996f3	#2adddd	Mixed	#cccccc
Actinomyces odontolyticus	Throat	#ff5c2f	246	1.0	2.0	#1996f3	#2adddd	Mixed	#cccccc
Actinomyces oris	Supragingival_plaque	#ff8646	252	1.0	2.0	#1996f3	#2adddd	Mixed	#cccccc
Actinomyces sp. HPA0247	Tongue_dorsum	#ff2f18	78	1.0	2.0	#1996f3	#2adddd	Mixed	#cccccc
Actinomyces sp. ICM39	Tongue_dorsum	#ff2f18	206	1.0	2.0	#1996f3	#2adddd	Mixed	#cccccc
Actinomyces sp. ICM47	Tongue_dorsum	#ff2f18	243	1.0	2.0	#1996f3	#2adddd	Mixed	#cccccc
Actinomyces sp. ICM54	Tongue_dorsum	#ff2f18	95	1.0	2.0	#1996f3	#2adddd	Mixed	#cccccc
Actinomyces sp. ICM58	Tongue_dorsum	#ff2f18	126	1.0	2.0	#1996f3	#2adddd	Mixed	#cccccc
Actinomyces sp. oral taxon 170	Supragingival_plaque	#ff8646	232	1.0	2.0	#1996f3	#2adddd	Mixed	#cccccc
Actinomyces sp. oral taxon 171	Supragingival_plaque	#ff8646	246	1.0	2.0	#1996f3	#2adddd	Mixed	#cccccc
Actinomyces sp. oral taxon 172	Tongue_dorsum	#ff2f18	147	1.0	2.0	#1996f3	#2adddd	Mixed	#cccccc
Actinomyces sp. oral taxon 175	Supragingival_plaque	#ff8646	233	1.0	0.0	#1996f3	#8000ff	Mixed	#cccccc
Actinomyces sp. oral taxon 178	Supragingival_plaque	#ff8646	34	1.0	2.0	#1996f3	#2adddd	Mixed	#cccccc
Actinomyces sp. oral taxon 180	Tongue_dorsum	#ff2f18	35	1.0	2.0	#1996f3	#2adddd	Mixed	#cccccc
Actinomyces sp. oral taxon 181	Tongue_dorsum	#ff2f18	95	1.0	2.0	#1996f3	#2adddd	Mixed	#cccccc
Actinomyces sp. oral taxon 414	Subgingival_plaque	#ffac5c	95	1.0	2.0	#1996f3	#2adddd	Mixed	#cccccc
Actinomyces sp. oral taxon 448	Supragingival_plaque	#ff8646	137	1.0	2.0	#1996f3	#2adddd	Mixed	#cccccc
Actinomyces sp. oral taxon 848	Supragingival_plaque	#ff8646	104	1.0	0.0	#1996f3	#8000ff	Mixed	#cccccc
Actinomyces sp. oral taxon 849	Supragingival_plaque	#ff8646	126	1.0	0.0	#1996f3	#8000ff	Mixed	#cccccc
Actinomyces sp. oral taxon 877	Supragingival_plaque	#ff8646	33	1.0	2.0	#1996f3	#2adddd	Mixed	#cccccc
Actinomyces sp. ph3	Tongue_dorsum	#ff2f18	112	1.0	2.0	#1996f3	#2adddd	Mixed	#cccccc
Actinomyces sp. S6-Spd3	Tongue_dorsum	#ff2f18	208	1.0	2.0	#1996f3	#2adddd	Mixed	#cccccc
Actinomyces timonensis	Subgingival_plaque	#ffac5c	116	1.0	0.0	#1996f3	#8000ff	Mixed	#cccccc
Actinomyces viscosus	Attached	#622ffe	242	1.0	0.0	#1996f3	#8000ff	Mixed	#cccccc
Actinotignum schaalii	Buccal_mucosa	#445cfb	2	1.0	2.0	#1996f3	#2adddd	Mixed	#cccccc
Aeromonas fluvialis	Buccal_mucosa	#445cfb	1	1.0	1.0	#1996f3	#2c7ef7	Mixed	#cccccc
Aggregatibacter actinomycetemcomitans	Buccal_mucosa	#445cfb	229	1.0	0.0	#1996f3	#8000ff	Mixed	#cccccc
Aggregatibacter aphrophilus	Saliva	#cbe486	257	1.0	0.0	#1996f3	#8000ff	Mixed	#cccccc
Aggregatibacter segnis	Supragingival_plaque	#ff8646	235	1.0	0.0	#1996f3	#8000ff	Mixed	#cccccc
Aggregatibacter sp. oral taxon 458	Saliva	#cbe486	249	1.0	0.0	#1996f3	#8000ff	Mixed	#cccccc
Alicycliphilus denitrificans	L_Retroauricular_crease	#34e4d9	12	1.0	1.0	#1996f3	#2c7ef7	Mixed	#cccccc
Alicycliphilus sp. B1	Anterior_nares	#8000ff	6	1.0	1.0	#1996f3	#2c7ef7	Mixed	#cccccc
Alistipes obesi	Stool	#e8cb72	41	1.0	1.0	#1996f3	#2c7ef7	Mixed	#cccccc
Alistipes onderdonkii	Stool	#e8cb72	15	1.0	1.0	#1996f3	#2c7ef7	Mixed	#cccccc
Alistipes putredinis	Stool	#e8cb72	91	1.0	1.0	#1996f3	#2c7ef7	Mixed	#cccccc
Alistipes senegalensis	Stool	#e8cb72	13	1.0	1.0	#1996f3	#2c7ef7	Mixed	#cccccc
Alistipes shahii	Stool	#e8cb72	53	1.0	1.0	#1996f3	#2c7ef7	Mixed	#cccccc
Alistipes sp. AL-1	Stool	#e8cb72	5	1.0	1.0	#1996f3	#2c7ef7	Mixed	#cccccc
Alistipes sp. HGB5	Stool	#e8cb72	5	1.0	1.0	#1996f3	#2c7ef7	Mixed	#cccccc
Alistipes timonensis	Stool	#e8cb72	5	1.0	1.0	#1996f3	#2c7ef7	Mixed	#cccccc
Alkaliphilus oremlandii	Anterior_nares	#8000ff	8	1.0	1.0	#1996f3	#2c7ef7	Mixed	#cccccc
Alloprevotella rava	Saliva	#cbe486	174	1.0	2.0	#1996f3	#2adddd	Mixed	#cccccc
Alloprevotella tannerae	Subgingival_plaque	#ffac5c	197	1.0	2.0	#1996f3	#2adddd	Mixed	#cccccc
Anaerococcus prevotii	L_Retroauricular_crease	#34e4d9	2	1.0	1.0	#1996f3	#2c7ef7	Mixed	#cccccc
Anaerococcus provenciensis	L_Retroauricular_crease	#34e4d9	1	1.0	1.0	#1996f3	#2c7ef7	Mixed	#cccccc
Anaeroglobus geminatus	Subgingival_plaque	#ffac5c	48	1.0	2.0	#1996f3	#2adddd	Mixed	#cccccc
Anaerostipes hadrus	Stool	#e8cb72	2	1.0	1.0	#1996f3	#2c7ef7	Mixed	#cccccc
Anaerotruncus colihominis	Stool	#e8cb72	2	1.0	1.0	#1996f3	#2c7ef7	Mixed	#cccccc
Aquabacterium parvum	L_Retroauricular_crease	#34e4d9	7	1.0	1.0	#1996f3	#2c7ef7	Mixed	#cccccc
Aquabacterium sp. NJ1	Anterior_nares	#8000ff	1	1.0	1.0	#1996f3	#2c7ef7	Mixed	#cccccc
Aromatoleum aromaticum	Buccal_mucosa	#445cfb	1	1.0	1.0	#1996f3	#2c7ef7	Mixed	#cccccc
Atopobium parvulum	Saliva	#cbe486	203	1.0	2.0	#1996f3	#2adddd	Mixed	#cccccc
Atopobium rimae	Subgingival_plaque	#ffac5c	144	1.0	2.0	#1996f3	#2adddd	Mixed	#cccccc
Atopobium sp. BS2	Saliva	#cbe486	105	1.0	2.0	#1996f3	#2adddd	Mixed	#cccccc
Atopobium sp. ICM42b	Saliva	#cbe486	111	1.0	2.0	#1996f3	#2adddd	Mixed	#cccccc
Atopobium sp. oral taxon 199	Subgingival_plaque	#ffac5c	13	1.0	1.0	#1996f3	#2c7ef7	Mixed	#cccccc
Atopobium sp. oral taxon 810	Buccal_mucosa	#445cfb	2	1.0	1.0	#1996f3	#2c7ef7	Mixed	#cccccc
Avibacterium paragallinarum	Attached	#622ffe	39	1.0	0.0	#1996f3	#8000ff	Mixed	#cccccc
Azonexus hydrophilus	Buccal_mucosa	#445cfb	2	1.0	1.0	#1996f3	#2c7ef7	Mixed	#cccccc
Azospira oryzae	Anterior_nares	#8000ff	1	1.0	1.0	#1996f3	#2c7ef7	Mixed	#cccccc
Azospirillum brasilense	Anterior_nares	#8000ff	1	1.0	1.0	#1996f3	#2c7ef7	Mixed	#cccccc
Bacillus subterraneus	Buccal_mucosa	#445cfb	1	1.0	5.0	#1996f3	#ff8143	Mixed	#cccccc
bacterium LF-3	Stool	#e8cb72	4	1.0	1.0	#1996f3	#2c7ef7	Mixed	#cccccc
Bacteroides acidifaciens	Stool	#e8cb72	5	1.0	1.0	#1996f3	#2c7ef7	Mixed	#cccccc
Bacteroides barnesiae	Stool	#e8cb72	7	1.0	1.0	#1996f3	#2c7ef7	Mixed	#cccccc
Bacteroides caccae	Stool	#e8cb72	90	1.0	1.0	#1996f3	#2c7ef7	Mixed	#cccccc
Bacteroides cellulosilyticus	Stool	#e8cb72	12	1.0	1.0	#1996f3	#2c7ef7	Mixed	#cccccc
Bacteroides clarus	Stool	#e8cb72	12	1.0	1.0	#1996f3	#2c7ef7	Mixed	#cccccc
Bacteroides coprocola	Stool	#e8cb72	13	1.0	1.0	#1996f3	#2c7ef7	Mixed	#cccccc
Bacteroides coprosuis	Stool	#e8cb72	2	1.0	1.0	#1996f3	#2c7ef7	Mixed	#cccccc
Bacteroides dorei	Stool	#e8cb72	32	1.0	1.0	#1996f3	#2c7ef7	Mixed	#cccccc
Bacteroides eggerthii	Stool	#e8cb72	29	1.0	1.0	#1996f3	#2c7ef7	Mixed	#cccccc
Bacteroides faecichinchillae	Stool	#e8cb72	2	1.0	1.0	#1996f3	#2c7ef7	Mixed	#cccccc
Bacteroides faecis	Stool	#e8cb72	21	1.0	1.0	#1996f3	#2c7ef7	Mixed	#cccccc
Bacteroides finegoldii	Stool	#e8cb72	38	1.0	1.0	#1996f3	#2c7ef7	Mixed	#cccccc
Bacteroides fluxus	Stool	#e8cb72	3	1.0	1.0	#1996f3	#2c7ef7	Mixed	#cccccc
Bacteroides fragilis	Stool	#e8cb72	34	1.0	1.0	#1996f3	#2c7ef7	Mixed	#cccccc
Bacteroides gallinarum	Stool	#e8cb72	5	1.0	1.0	#1996f3	#2c7ef7	Mixed	#cccccc
Bacteroides graminisolvens	L_Retroauricular_crease	#34e4d9	2	1.0	1.0	#1996f3	#2c7ef7	Mixed	#cccccc
Bacteroides helcogenes	Stool	#e8cb72	2	1.0	1.0	#1996f3	#2c7ef7	Mixed	#cccccc
Bacteroides intestinalis	Stool	#e8cb72	18	1.0	1.0	#1996f3	#2c7ef7	Mixed	#cccccc
Bacteroides massiliensis	Stool	#e8cb72	55	1.0	1.0	#1996f3	#2c7ef7	Mixed	#cccccc
Bacteroides nordii	Stool	#e8cb72	7	1.0	1.0	#1996f3	#2c7ef7	Mixed	#cccccc
Bacteroides oleiciplenus	Stool	#e8cb72	2	1.0	1.0	#1996f3	#2c7ef7	Mixed	#cccccc
Bacteroides ovatus	Stool	#e8cb72	54	1.0	1.0	#1996f3	#2c7ef7	Mixed	#cccccc
Bacteroides paurosaccharolyticus	Stool	#e8cb72	2	1.0	1.0	#1996f3	#2c7ef7	Mixed	#cccccc
[Bacteroides] pectinophilus	Stool	#e8cb72	8	1.0	1.0	#1996f3	#2c7ef7	Mixed	#cccccc
Bacteroides plebeius	Stool	#e8cb72	18	1.0	1.0	#1996f3	#2c7ef7	Mixed	#cccccc
Bacteroides propionicifaciens	L_Retroauricular_crease	#34e4d9	1	1.0	1.0	#1996f3	#2c7ef7	Mixed	#cccccc
