TAXA	sample_type	sample_color	frequency	spect_cluster	commun_cluster	spect_color	comm_color	Gender_type	Gender_color
Actinobacillus minor	Buccal_mucosa_NA	#2686f5	3	3.0	1.0	#feb562	#4856fb	Mixed	#cccccc
Actinomyces georgiae	Subgingival_plaque	#ffac5c	2	3.0	1.0	#feb562	#4856fb	Mixed	#cccccc
Actinomyces johnsonii	Subgingival_plaque	#ffac5c	8	3.0	2.0	#feb562	#10a2f0	Mixed	#cccccc
Actinomyces massiliensis	Supragingival_plaque	#ff8646	8	3.0	1.0	#feb562	#4856fb	Mixed	#cccccc
Actinomyces meyeri	Subgingival_plaque	#ffac5c	8	3.0	2.0	#feb562	#10a2f0	Mixed	#cccccc
Actinomyces naeslundii	Supragingival_plaque	#ff8646	8	3.0	0.0	#feb562	#8000ff	Mixed	#cccccc
Actinomyces oris	Supragingival_plaque	#ff8646	12	3.0	0.0	#feb562	#8000ff	Mixed	#cccccc
Actinomyces sp. ICM39	Tongue_dorsum	#ff2f18	12	3.0	0.0	#feb562	#8000ff	Mixed	#cccccc
Actinomyces sp. ICM47	Tongue_dorsum	#ff2f18	12	3.0	3.0	#feb562	#2adddd	Mixed	#cccccc
Actinomyces sp. ICM54	Tongue_dorsum	#ff2f18	9	3.0	2.0	#feb562	#10a2f0	Mixed	#cccccc
Actinomyces sp. ICM58	Tongue_dorsum	#ff2f18	12	3.0	3.0	#feb562	#2adddd	Mixed	#cccccc
Actinomyces sp. oral taxon 170	Supragingival_plaque	#ff8646	8	3.0	2.0	#feb562	#10a2f0	Mixed	#cccccc
Actinomyces sp. oral taxon 171	Supragingival_plaque	#ff8646	8	3.0	2.0	#feb562	#10a2f0	Mixed	#cccccc
Actinomyces sp. oral taxon 172	Tongue_dorsum	#ff2f18	12	3.0	3.0	#feb562	#2adddd	Mixed	#cccccc
Actinomyces sp. oral taxon 175	Supragingival_plaque	#ff8646	8	3.0	0.0	#feb562	#8000ff	Mixed	#cccccc
Actinomyces sp. oral taxon 180	Tongue_dorsum	#ff2f18	2	3.0	1.0	#feb562	#4856fb	Mixed	#cccccc
Actinomyces sp. oral taxon 181	Tongue_dorsum	#ff2f18	10	3.0	2.0	#feb562	#10a2f0	Mixed	#cccccc
Actinomyces sp. oral taxon 414	Subgingival_plaque	#ffac5c	4	3.0	3.0	#feb562	#2adddd	Mixed	#cccccc
Actinomyces sp. ph3	Tongue_dorsum	#ff2f18	10	3.0	4.0	#feb562	#62fbc4	Mixed	#cccccc
Actinomyces sp. S6-Spd3	Tongue_dorsum	#ff2f18	12	3.0	2.0	#feb562	#10a2f0	Mixed	#cccccc
Actinomyces viscosus	Attached	#622ffe	12	3.0	2.0	#feb562	#10a2f0	Mixed	#cccccc
Aggregatibacter segnis	Supragingival_plaque	#ff8646	8	3.0	0.0	#feb562	#8000ff	Mixed	#cccccc
Aggregatibacter sp. oral taxon 458	Saliva	#cbe486	12	3.0	1.0	#feb562	#4856fb	Mixed	#cccccc
Alistipes putredinis	Stool	#e8cb72	4	3.0	0.0	#feb562	#8000ff	Mixed	#cccccc
Alistipes shahii	Stool	#e8cb72	2	3.0	1.0	#feb562	#4856fb	Mixed	#cccccc
Alloprevotella rava	Saliva	#cbe486	12	3.0	3.0	#feb562	#2adddd	Mixed	#cccccc
Alloprevotella tannerae	Subgingival_plaque	#ffac5c	12	3.0	0.0	#feb562	#8000ff	Mixed	#cccccc
Anaeroglobus geminatus	Subgingival_plaque	#ffac5c	12	3.0	0.0	#feb562	#8000ff	Mixed	#cccccc
Atopobium parvulum	Saliva	#cbe486	12	3.0	2.0	#feb562	#10a2f0	Mixed	#cccccc
Atopobium rimae	Subgingival_plaque	#ffac5c	12	3.0	2.0	#feb562	#10a2f0	Mixed	#cccccc
Atopobium sp. BS2	Saliva	#cbe486	12	3.0	3.0	#feb562	#2adddd	Mixed	#cccccc
Atopobium sp. ICM42b	Saliva	#cbe486	12	3.0	2.0	#feb562	#10a2f0	Mixed	#cccccc
Atopobium sp. oral taxon 199	Subgingival_plaque	#ffac5c	8	3.0	2.0	#feb562	#10a2f0	Mixed	#cccccc
Bacteroides caccae	Stool	#e8cb72	3	3.0	2.0	#feb562	#10a2f0	Mixed	#cccccc
Bacteroides coprocola	Stool	#e8cb72	2	3.0	1.0	#feb562	#4856fb	Mixed	#cccccc
Bacteroides dorei	Stool	#e8cb72	2	3.0	1.0	#feb562	#4856fb	Mixed	#cccccc
Bacteroides gallinarum	Stool	#e8cb72	2	3.0	1.0	#feb562	#4856fb	Mixed	#cccccc
Bacteroides intestinalis	Stool	#e8cb72	2	3.0	1.0	#feb562	#4856fb	Mixed	#cccccc
Bacteroides massiliensis	Stool	#e8cb72	3	3.0	1.0	#feb562	#4856fb	Mixed	#cccccc
Bacteroides stercoris	Stool	#e8cb72	4	3.0	1.0	#feb562	#4856fb	Mixed	#cccccc
Bacteroides vulgatus	Stool	#e8cb72	3	3.0	1.0	#feb562	#4856fb	Mixed	#cccccc
Bacteroidetes oral taxon 274	Subgingival_plaque	#ffac5c	12	3.0	0.0	#feb562	#8000ff	Mixed	#cccccc
Brochothrix thermosphacta	Saliva	#cbe486	2	3.0	1.0	#feb562	#4856fb	Mixed	#cccccc
Bulleidia extructa	Throat	#ff5c2f	12	3.0	0.0	#feb562	#8000ff	Mixed	#cccccc
Campylobacter concisus	Attached	#622ffe	12	3.0	4.0	#feb562	#62fbc4	Mixed	#cccccc
Campylobacter curvus	Supragingival_plaque	#ff8646	4	3.0	4.0	#feb562	#62fbc4	Mixed	#cccccc
Campylobacter gracilis	Subgingival_plaque	#ffac5c	12	3.0	0.0	#feb562	#8000ff	Mixed	#cccccc
Campylobacter mucosalis	Attached	#622ffe	1	1.0	5.0	#01b3ec	#9bfba5	Mixed	#cccccc
Campylobacter rectus	Subgingival_plaque	#ffac5c	12	3.0	0.0	#feb562	#8000ff	Mixed	#cccccc
Campylobacter showae	Supragingival_plaque	#ff8646	12	3.0	2.0	#feb562	#10a2f0	Mixed	#cccccc
Campylobacter sp. 10_1_50	Attached	#622ffe	8	3.0	4.0	#feb562	#62fbc4	Mixed	#cccccc
Campylobacter sp. FOBRC14	Attached	#622ffe	3	3.0	4.0	#feb562	#62fbc4	Mixed	#cccccc
Candidatus Saccharibacteria oral taxon TM7x	Saliva	#cbe486	12	3.0	1.0	#feb562	#4856fb	Mixed	#cccccc
Capnocytophaga gingivalis	Supragingival_plaque	#ff8646	12	3.0	2.0	#feb562	#10a2f0	Mixed	#cccccc
Capnocytophaga granulosa	Supragingival_plaque	#ff8646	12	3.0	2.0	#feb562	#10a2f0	Mixed	#cccccc
Capnocytophaga ochracea	Supragingival_plaque	#ff8646	10	3.0	2.0	#feb562	#10a2f0	Mixed	#cccccc
Capnocytophaga sp. CM59	Supragingival_plaque	#ff8646	12	3.0	0.0	#feb562	#8000ff	Mixed	#cccccc
Capnocytophaga sp. oral taxon 323	Supragingival_plaque	#ff8646	4	3.0	1.0	#feb562	#4856fb	Mixed	#cccccc
Capnocytophaga sp. oral taxon 324	Subgingival_plaque	#ffac5c	6	3.0	1.0	#feb562	#4856fb	Mixed	#cccccc
Capnocytophaga sp. oral taxon 326	Subgingival_plaque	#ffac5c	12	3.0	0.0	#feb562	#8000ff	Mixed	#cccccc
Capnocytophaga sp. oral taxon 329	Supragingival_plaque	#ff8646	12	3.0	0.0	#feb562	#8000ff	Mixed	#cccccc
Capnocytophaga sp. oral taxon 332	Supragingival_plaque	#ff8646	12	3.0	0.0	#feb562	#8000ff	Mixed	#cccccc
Capnocytophaga sp. oral taxon 335	Supragingival_plaque	#ff8646	2	3.0	1.0	#feb562	#4856fb	Mixed	#cccccc
Capnocytophaga sp. oral taxon 336	Subgingival_plaque	#ffac5c	5	3.0	1.0	#feb562	#4856fb	Mixed	#cccccc
Capnocytophaga sp. oral taxon 338	Subgingival_plaque	#ffac5c	12	3.0	0.0	#feb562	#8000ff	Mixed	#cccccc
Capnocytophaga sp. oral taxon 380	Supragingival_plaque	#ff8646	4	3.0	1.0	#feb562	#4856fb	Mixed	#cccccc
Capnocytophaga sp. oral taxon 412	Supragingival_plaque	#ff8646	6	3.0	1.0	#feb562	#4856fb	Mixed	#cccccc
Capnocytophaga sp. oral taxon 863	Supragingival_plaque	#ff8646	12	3.0	1.0	#feb562	#4856fb	Mixed	#cccccc
