	source	target	weight	edge_sample	edge_color
0	Actinobacillus pleuropneumoniae	Actinobacillus minor	1.0	Buccal_mucosa_NA	#2686f5
1	Actinobacillus ureae	Abiotrophia defectiva	5.0	Mixed	#cccccc
2	Actinobaculum sp. oral taxon 183	Abiotrophia defectiva	36.0	Mixed	#cccccc
3	Actinomyces dentalis	Abiotrophia defectiva	36.0	Mixed	#cccccc
4	Actinomyces dentalis	Actinobaculum sp. oral taxon 183	37.0	Subgingival_plaque	#ffac5c
5	Actinomyces georgiae	Abiotrophia defectiva	13.0	Mixed	#cccccc
6	Actinomyces georgiae	Actinobaculum sp. oral taxon 183	25.0	Subgingival_plaque	#ffac5c
7	Actinomyces georgiae	Actinomyces dentalis	21.0	Subgingival_plaque	#ffac5c
8	Actinomyces gerencseriae	Abiotrophia defectiva	12.0	Mixed	#cccccc
9	Actinomyces gerencseriae	Actinobaculum sp. oral taxon 183	29.0	Subgingival_plaque	#ffac5c
10	Actinomyces gerencseriae	Actinomyces dentalis	34.0	Subgingival_plaque	#ffac5c
11	Actinomyces gerencseriae	Actinomyces georgiae	15.0	Subgingival_plaque	#ffac5c
12	Actinomyces israelii	Abiotrophia defectiva	17.0	Mixed	#cccccc
13	Actinomyces israelii	Actinobaculum sp. oral taxon 183	12.0	Subgingival_plaque	#ffac5c
14	Actinomyces israelii	Actinomyces dentalis	29.0	Subgingival_plaque	#ffac5c
15	Actinomyces israelii	Actinomyces gerencseriae	10.0	Subgingival_plaque	#ffac5c
16	Actinomyces johnsonii	Abiotrophia defectiva	65.0	Mixed	#cccccc
17	Actinomyces johnsonii	Actinobaculum sp. oral taxon 183	69.0	Subgingival_plaque	#ffac5c
18	Actinomyces johnsonii	Actinomyces dentalis	64.0	Subgingival_plaque	#ffac5c
19	Actinomyces johnsonii	Actinomyces georgiae	45.0	Subgingival_plaque	#ffac5c
20	Actinomyces johnsonii	Actinomyces gerencseriae	39.0	Subgingival_plaque	#ffac5c
21	Actinomyces johnsonii	Actinomyces israelii	34.0	Subgingival_plaque	#ffac5c
22	Actinomyces massiliensis	Abiotrophia defectiva	58.0	Mixed	#cccccc
