	source	target	weight	edge_sample	edge_color
0	Acinetobacter junii	Acidovorax temperans	1.0	Mixed	#cccccc
1	Actinomyces israelii	Abiotrophia defectiva	2.0	Mixed	#cccccc
2	Actinomyces israelii	Actinobaculum suis	2.0	Mixed	#cccccc
3	Actinomyces israelii	Actinomyces dentalis	2.0	Subgingival_plaque	#ffac5c
4	Actinomyces johnsonii	Acidovorax temperans	1.0	Mixed	#cccccc
5	Actinomyces johnsonii	Acinetobacter junii	2.0	Mixed	#cccccc
6	Actinomyces meyeri	Actinomyces dentalis	3.0	Subgingival_plaque	#ffac5c
7	Actinomyces naeslundii	Abiotrophia defectiva	3.0	Mixed	#cccccc
8	Actinomyces oris	Acinetobacter junii	2.0	Mixed	#cccccc
9	Actinomyces oris	Actinobaculum sp. oral taxon 183	4.0	Mixed	#cccccc
10	Actinomyces oris	Actinomyces johnsonii	2.0	Mixed	#cccccc
11	Actinomyces oris	Actinomyces massiliensis	3.0	Supragingival_plaque	#ff8646
12	Actinomyces sp. HPA0247	Actinomyces massiliensis	5.0	Mixed	#cccccc
13	Actinomyces sp. HPA0247	Actinomyces odontolyticus	6.0	Mixed	#cccccc
14	Actinomyces sp. ICM39	Actinomyces odontolyticus	6.0	Mixed	#cccccc
15	Actinomyces sp. ICM47	Actinomyces odontolyticus	6.0	Mixed	#cccccc
16	Actinomyces sp. ICM54	Actinomyces odontolyticus	6.0	Mixed	#cccccc
17	Actinomyces sp. ICM54	Actinomyces sp. ICM47	10.0	Tongue_dorsum	#ff2f18
18	Actinomyces sp. ICM58	Actinomyces meyeri	5.0	Mixed	#cccccc
19	Actinomyces sp. ICM58	Actinomyces odontolyticus	6.0	Mixed	#cccccc
20	Actinomyces sp. ICM58	Actinomyces sp. ICM54	6.0	Tongue_dorsum	#ff2f18
21	Actinomyces sp. oral taxon 171	Actinomyces massiliensis	5.0	Supragingival_plaque	#ff8646
22	Actinomyces sp. oral taxon 172	Actinomyces sp. ICM58	10.0	Tongue_dorsum	#ff2f18
23	Actinomyces sp. oral taxon 175	Acidovorax temperans	1.0	Mixed	#cccccc
24	Actinomyces sp. oral taxon 175	Acinetobacter junii	2.0	Mixed	#cccccc
25	Actinomyces sp. oral taxon 175	Actinomyces johnsonii	2.0	Mixed	#cccccc
26	Actinomyces sp. oral taxon 175	Actinomyces oris	2.0	Supragingival_plaque	#ff8646
27	Actinomyces sp. oral taxon 180	Actinomyces naeslundii	4.0	Mixed	#cccccc
28	Actinomyces sp. oral taxon 181	Actinomyces sp. HPA0247	6.0	Tongue_dorsum	#ff2f18
29	Actinomyces sp. oral taxon 181	Actinomyces sp. ICM54	5.0	Tongue_dorsum	#ff2f18
30	Actinomyces sp. oral taxon 181	Actinomyces sp. oral taxon 178	3.0	Mixed	#cccccc
31	Actinomyces sp. oral taxon 414	Actinomyces israelii	2.0	Subgingival_plaque	#ffac5c
32	Actinomyces sp. oral taxon 414	Actinomyces meyeri	3.0	Subgingival_plaque	#ffac5c
33	Actinomyces sp. oral taxon 448	Actinomyces sp. oral taxon 170	2.0	Supragingival_plaque	#ff8646
34	Actinomyces sp. oral taxon 848	Acinetobacter junii	1.0	Mixed	#cccccc
35	Actinomyces sp. oral taxon 848	Actinomyces johnsonii	1.0	Mixed	#cccccc
36	Actinomyces sp. oral taxon 848	Actinomyces sp. oral taxon 175	1.0	Supragingival_plaque	#ff8646
37	Actinomyces sp. oral taxon 848	Actinomyces sp. oral taxon 448	1.0	Supragingival_plaque	#ff8646
38	Actinomyces sp. oral taxon 849	Acinetobacter junii	1.0	Mixed	#cccccc
39	Actinomyces sp. oral taxon 849	Actinomyces johnsonii	1.0	Mixed	#cccccc
40	Actinomyces sp. oral taxon 849	Actinomyces sp. oral taxon 175	1.0	Supragingival_plaque	#ff8646
41	Actinomyces sp. ph3	Actinomyces sp. HPA0247	7.0	Tongue_dorsum	#ff2f18
42	Actinomyces sp. ph3	Actinomyces sp. oral taxon 181	8.0	Tongue_dorsum	#ff2f18
43	Actinomyces viscosus	Acinetobacter junii	2.0	Mixed	#cccccc
44	Actinomyces viscosus	Actinomyces johnsonii	2.0	Mixed	#cccccc
45	Actinomyces viscosus	Actinomyces meyeri	3.0	Mixed	#cccccc
46	Actinomyces viscosus	Actinomyces sp. oral taxon 175	2.0	Mixed	#cccccc
47	Afipia birgiae	Acidovorax temperans	1.0	Mixed	#cccccc
48	Afipia birgiae	Acinetobacter junii	2.0	Mixed	#cccccc
49	Afipia birgiae	Actinomyces johnsonii	2.0	Mixed	#cccccc
50	Afipia birgiae	Actinomyces oris	2.0	Mixed	#cccccc
51	Afipia birgiae	Actinomyces sp. oral taxon 175	2.0	Mixed	#cccccc
52	Afipia birgiae	Actinomyces sp. oral taxon 848	1.0	Mixed	#cccccc
53	Afipia birgiae	Actinomyces sp. oral taxon 849	1.0	Mixed	#cccccc
54	Afipia birgiae	Actinomyces viscosus	2.0	Mixed	#cccccc
55	Afipia broomeae	Acinetobacter junii	1.0	Anterior_nares	#8000ff
56	Afipia broomeae	Actinomyces johnsonii	1.0	Mixed	#cccccc
57	Afipia broomeae	Actinomyces sp. oral taxon 175	1.0	Mixed	#cccccc
58	Afipia broomeae	Afipia birgiae	1.0	Mixed	#cccccc
59	Aggregatibacter segnis	Abiotrophia defectiva	3.0	Mixed	#cccccc
60	Aggregatibacter segnis	Actinobaculum suis	3.0	Mixed	#cccccc
61	Aggregatibacter segnis	Actinomyces naeslundii	4.0	Supragingival_plaque	#ff8646
62	Aggregatibacter segnis	Actinomyces sp. ICM39	5.0	Mixed	#cccccc
63	Aggregatibacter sp. oral taxon 458	Actinomyces sp. HPA0247	5.0	Mixed	#cccccc
64	Alistipes putredinis	Acidovorax temperans	1.0	Mixed	#cccccc
65	Alistipes putredinis	Acinetobacter junii	2.0	Mixed	#cccccc
66	Alistipes putredinis	Actinomyces johnsonii	2.0	Mixed	#cccccc
67	Alistipes putredinis	Actinomyces oris	2.0	Mixed	#cccccc
68	Alistipes putredinis	Actinomyces sp. oral taxon 175	2.0	Mixed	#cccccc
69	Alistipes putredinis	Actinomyces sp. oral taxon 848	1.0	Mixed	#cccccc
70	Alistipes putredinis	Actinomyces sp. oral taxon 849	1.0	Mixed	#cccccc
71	Alistipes putredinis	Actinomyces viscosus	2.0	Mixed	#cccccc
72	Alistipes putredinis	Afipia birgiae	2.0	Mixed	#cccccc
73	Alistipes putredinis	Afipia broomeae	1.0	Mixed	#cccccc
74	Alloprevotella tannerae	Actinomyces sp. HPA0247	6.0	Mixed	#cccccc
75	Alloprevotella tannerae	Actinomyces sp. ICM39	6.0	Mixed	#cccccc
