TAXA	sample_type	sample_color	frequency	spect_cluster	commun_cluster	spect_color	comm_color	Gender_type	Gender_color
Acinetobacter bohemicus	L_Retroauricular_crease	#34e4d9	1	0.0	0.0	#8000ff	#8000ff	Mixed	#cccccc
Acinetobacter johnsonii	Anterior_nares	#8000ff	15	0.0	3.0	#8000ff	#2adddd	Mixed	#cccccc
Acinetobacter junii	Anterior_nares	#8000ff	15	1.0	3.0	#ff0000	#2adddd	Mixed	#cccccc
Acinetobacter sp. MDS7A	Anterior_nares	#8000ff	1	1.0	2.0	#ff0000	#10a2f0	Mixed	#cccccc
Acinetobacter sp. NBRC 110496	L_Retroauricular_crease	#34e4d9	1	0.0	4.0	#8000ff	#62fbc4	Mixed	#cccccc
Acinetobacter sp. NIPH 284	L_Retroauricular_crease	#34e4d9	1	1.0	2.0	#ff0000	#10a2f0	Mixed	#cccccc
Acinetobacter sp. TTH0-4	Anterior_nares	#8000ff	1	0.0	0.0	#8000ff	#8000ff	Mixed	#cccccc
Actinomyces graevenitzii	Tongue_dorsum	#ff2f18	16	0.0	1.0	#8000ff	#4856fb	Mixed	#cccccc
Actinomyces johnsonii	Subgingival_plaque	#ffac5c	8	0.0	3.0	#8000ff	#2adddd	Mixed	#cccccc
Actinomyces naeslundii	Supragingival_plaque	#ff8646	15	0.0	3.0	#8000ff	#2adddd	Mixed	#cccccc
Actinomyces odontolyticus	Throat	#ff5c2f	9	0.0	3.0	#8000ff	#2adddd	Mixed	#cccccc
Actinomyces oris	Supragingival_plaque	#ff8646	16	0.0	3.0	#8000ff	#2adddd	Mixed	#cccccc
Actinomyces sp. ICM39	Tongue_dorsum	#ff2f18	4	0.0	3.0	#8000ff	#2adddd	Mixed	#cccccc
Actinomyces sp. oral taxon 170	Supragingival_plaque	#ff8646	9	0.0	3.0	#8000ff	#2adddd	Mixed	#cccccc
Actinomyces sp. oral taxon 171	Supragingival_plaque	#ff8646	12	0.0	3.0	#8000ff	#2adddd	Mixed	#cccccc
Actinomyces sp. oral taxon 175	Supragingival_plaque	#ff8646	7	0.0	3.0	#8000ff	#2adddd	Mixed	#cccccc
Actinomyces sp. oral taxon 180	Tongue_dorsum	#ff2f18	1	1.0	0.0	#ff0000	#8000ff	Mixed	#cccccc
Actinomyces sp. oral taxon 414	Subgingival_plaque	#ffac5c	5	0.0	3.0	#8000ff	#2adddd	Mixed	#cccccc
Actinomyces sp. oral taxon 448	Supragingival_plaque	#ff8646	13	0.0	2.0	#8000ff	#10a2f0	Mixed	#cccccc
Actinomyces sp. oral taxon 848	Supragingival_plaque	#ff8646	2	0.0	0.0	#8000ff	#8000ff	Mixed	#cccccc
Actinomyces sp. oral taxon 849	Supragingival_plaque	#ff8646	2	0.0	0.0	#8000ff	#8000ff	Mixed	#cccccc
Actinomyces sp. oral taxon 877	Supragingival_plaque	#ff8646	1	1.0	4.0	#ff0000	#62fbc4	Mixed	#cccccc
Actinomyces timonensis	Subgingival_plaque	#ffac5c	3	1.0	0.0	#ff0000	#8000ff	Mixed	#cccccc
Actinomyces viscosus	Attached	#622ffe	9	1.0	3.0	#ff0000	#2adddd	Mixed	#cccccc
Actinomycetospora chiangmaiensis	L_Retroauricular_crease	#34e4d9	3	0.0	5.0	#8000ff	#9bfba5	Mixed	#cccccc
Aerococcus christensenii	Posterior_fornix	#8efeac	5	0.0	2.0	#8000ff	#10a2f0	Mixed	#cccccc
Aerococcus viridans	R_Retroauricular_crease	#acf59a	1	0.0	0.0	#8000ff	#8000ff	Mixed	#cccccc
Aeromonas caviae	L_Retroauricular_crease	#34e4d9	1	1.0	2.0	#ff0000	#10a2f0	Mixed	#cccccc
Aeromonas hydrophila	L_Retroauricular_crease	#34e4d9	5	0.0	3.0	#8000ff	#2adddd	Mixed	#cccccc
Aeromonas media	L_Retroauricular_crease	#34e4d9	1	1.0	2.0	#ff0000	#10a2f0	Mixed	#cccccc
Aestuariimicrobium kwangyangense	L_Retroauricular_crease	#34e4d9	2	0.0	4.0	#8000ff	#62fbc4	Mixed	#cccccc
Afipia sp. P52-10	L_Retroauricular_crease	#34e4d9	1	0.0	2.0	#8000ff	#10a2f0	Mixed	#cccccc
Aggregatibacter actinomycetemcomitans	Buccal_mucosa	#445cfb	2	0.0	0.0	#8000ff	#8000ff	Mixed	#cccccc
Aggregatibacter aphrophilus	Saliva	#cbe486	14	1.0	0.0	#ff0000	#8000ff	Mixed	#cccccc
Aggregatibacter sp. oral taxon 458	Saliva	#cbe486	9	0.0	3.0	#8000ff	#2adddd	Mixed	#cccccc
Akkermansia muciniphila	Stool	#e8cb72	4	0.0	1.0	#8000ff	#4856fb	Mixed	#cccccc
Alicycliphilus denitrificans	L_Retroauricular_crease	#34e4d9	1	1.0	2.0	#ff0000	#10a2f0	Mixed	#cccccc
Alistipes indistinctus	Stool	#e8cb72	3	0.0	1.0	#8000ff	#4856fb	Mixed	#cccccc
