TAXA	sample_type	sample_color	frequency	spect_cluster	commun_cluster	spect_color	comm_color	Gender_type	Gender_color
Oribacterium sp. oral taxon 078	Subgingival_plaque	#ffac5c	2	4.0	2.0	#38e7d7	#1996f3	Mixed	#cccccc
Oribacterium sp. oral taxon 108	Saliva	#cbe486	2	4.0	2.0	#38e7d7	#1996f3	Mixed	#cccccc
Ottowia sp. oral taxon 894	Supragingival_plaque	#ff8646	2	8.0	1.0	#f2c26b	#4e4dfc	Mixed	#cccccc
Parabacteroides merdae	Stool	#e8cb72	2	8.0	1.0	#f2c26b	#4e4dfc	Mixed	#cccccc
Paracoccus versutus	Buccal_mucosa	#445cfb	2	8.0	1.0	#f2c26b	#4e4dfc	Mixed	#cccccc
Parvimonas micra	Subgingival_plaque	#ffac5c	2	4.0	2.0	#38e7d7	#1996f3	Mixed	#cccccc
Parvimonas sp. oral taxon 110	Subgingival_plaque	#ffac5c	2	4.0	2.0	#38e7d7	#1996f3	Mixed	#cccccc
Pasteurella dagmatis	R_Retroauricular_crease	#acf59a	2	1.0	3.0	#5247fc	#18cde4	Mixed	#cccccc
Peptoniphilus lacrimalis	Hard_palate	#08acee	6	3.0	0.0	#0ac0e8	#8000ff	Mixed	#cccccc
Peptostreptococcus stomatis	Throat	#ff5c2f	2	4.0	2.0	#38e7d7	#1996f3	Mixed	#cccccc
Phocaeicola abscessus	Attached	#622ffe	2	11.0	9.0	#ff0000	#ff5029	Mixed	#cccccc
Porphyrobacter donghaensis	Saliva	#cbe486	2	8.0	1.0	#f2c26b	#4e4dfc	Mixed	#cccccc
Porphyromonas catoniae	Subgingival_plaque	#ffac5c	8	5.0	0.0	#66fcc2	#8000ff	Mixed	#cccccc
Porphyromonas crevioricanis	R_Retroauricular_crease	#acf59a	4	2.0	4.0	#2489f5	#4df3ce	Mixed	#cccccc
Porphyromonas endodontalis	Saliva	#cbe486	2	4.0	2.0	#38e7d7	#1996f3	Mixed	#cccccc
Porphyromonas gingivalis	Keratinized_gingiva	#17cbe4	6	7.0	4.0	#c4e88a	#4df3ce	Mixed	#cccccc
Porphyromonas gulae	R_Retroauricular_crease	#acf59a	4	7.0	4.0	#c4e88a	#4df3ce	Mixed	#cccccc
Porphyromonas macacae	Attached	#622ffe	2	10.0	4.0	#ff4a26	#4df3ce	Mixed	#cccccc
Porphyromonas somerae	Palatine_Tonsils	#70febc	8	5.0	0.0	#66fcc2	#8000ff	Mixed	#cccccc
Porphyromonas sp. COT-239 OH1446	R_Retroauricular_crease	#acf59a	2	10.0	4.0	#ff4a26	#4df3ce	Mixed	#cccccc
Porphyromonas sp. KLE 1280	Hard_palate	#08acee	8	5.0	0.0	#66fcc2	#8000ff	Mixed	#cccccc
Porphyromonas sp. oral taxon 278	Saliva	#cbe486	6	5.0	0.0	#66fcc2	#8000ff	Mixed	#cccccc
Porphyromonas sp. oral taxon 279	Hard_palate	#08acee	8	5.0	0.0	#66fcc2	#8000ff	Mixed	#cccccc
Porphyromonas uenonis	Posterior_fornix	#8efeac	2	4.0	2.0	#38e7d7	#1996f3	Mixed	#cccccc
Prevotella amnii	L_Retroauricular_crease	#34e4d9	3	10.0	4.0	#ff4a26	#4df3ce	Mixed	#cccccc
Prevotella aurantiaca	Tongue_dorsum	#ff2f18	6	7.0	4.0	#c4e88a	#4df3ce	Mixed	#cccccc
Prevotella baroniae	Palatine_Tonsils	#70febc	5	4.0	2.0	#38e7d7	#1996f3	Mixed	#cccccc
Prevotella bivia	Saliva	#cbe486	4	5.0	0.0	#66fcc2	#8000ff	Mixed	#cccccc
Prevotella brevis	Keratinized_gingiva	#17cbe4	2	11.0	9.0	#ff0000	#ff5029	Mixed	#cccccc
Prevotella buccae	Saliva	#cbe486	2	4.0	2.0	#38e7d7	#1996f3	Mixed	#cccccc
Prevotella conceptionensis	Subgingival_plaque	#ffac5c	8	5.0	0.0	#66fcc2	#8000ff	Mixed	#cccccc
Prevotella copri	Stool	#e8cb72	2	11.0	9.0	#ff0000	#ff5029	Mixed	#cccccc
Prevotella denticola	Posterior_fornix	#8efeac	2	4.0	2.0	#38e7d7	#1996f3	Mixed	#cccccc
Prevotella disiens	Palatine_Tonsils	#70febc	8	5.0	0.0	#66fcc2	#8000ff	Mixed	#cccccc
Prevotella enoeca	Subgingival_plaque	#ffac5c	6	2.0	4.0	#2489f5	#4df3ce	Mixed	#cccccc
Prevotella fusca	Palatine_Tonsils	#70febc	8	5.0	0.0	#66fcc2	#8000ff	Mixed	#cccccc
Prevotella histicola	Palatine_Tonsils	#70febc	8	5.0	0.0	#66fcc2	#8000ff	Mixed	#cccccc
Prevotella intermedia	Palatine_Tonsils	#70febc	7	2.0	4.0	#2489f5	#4df3ce	Mixed	#cccccc
Prevotella loescheii	Subgingival_plaque	#ffac5c	2	4.0	2.0	#38e7d7	#1996f3	Mixed	#cccccc
Prevotella maculosa	Subgingival_plaque	#ffac5c	8	7.0	4.0	#c4e88a	#4df3ce	Mixed	#cccccc
Prevotella marshii	Subgingival_plaque	#ffac5c	2	4.0	2.0	#38e7d7	#1996f3	Mixed	#cccccc
Prevotella melaninogenica	Palatine_Tonsils	#70febc	8	4.0	2.0	#38e7d7	#1996f3	Mixed	#cccccc
Prevotella multiformis	Subgingival_plaque	#ffac5c	6	7.0	4.0	#c4e88a	#4df3ce	Mixed	#cccccc
Prevotella nanceiensis	Hard_palate	#08acee	6	2.0	4.0	#2489f5	#4df3ce	Mixed	#cccccc
Prevotella nigrescens	Subgingival_plaque	#ffac5c	6	4.0	2.0	#38e7d7	#1996f3	Mixed	#cccccc
Prevotella oralis	Subgingival_plaque	#ffac5c	2	4.0	2.0	#38e7d7	#1996f3	Mixed	#cccccc
Prevotella oris	Subgingival_plaque	#ffac5c	7	4.0	2.0	#38e7d7	#1996f3	Mixed	#cccccc
Prevotella oulorum	Subgingival_plaque	#ffac5c	8	5.0	0.0	#66fcc2	#8000ff	Mixed	#cccccc
Prevotella pleuritidis	Subgingival_plaque	#ffac5c	6	5.0	0.0	#66fcc2	#8000ff	Mixed	#cccccc
Prevotella salivae	Saliva	#cbe486	10	5.0	0.0	#66fcc2	#8000ff	Mixed	#cccccc
Prevotella scopos	Throat	#ff5c2f	6	5.0	0.0	#66fcc2	#8000ff	Mixed	#cccccc
Prevotella sp. C561	Palatine_Tonsils	#70febc	10	4.0	2.0	#38e7d7	#1996f3	Mixed	#cccccc
Prevotella sp. HJM029	Palatine_Tonsils	#70febc	2	9.0	8.0	#ff8c49	#ff964f	Mixed	#cccccc
Prevotella sp. ICM33	Saliva	#cbe486	2	4.0	2.0	#38e7d7	#1996f3	Mixed	#cccccc
Prevotella sp. oral taxon 299	Attached	#622ffe	6	2.0	4.0	#2489f5	#4df3ce	Mixed	#cccccc
Prevotella sp. oral taxon 306	Throat	#ff5c2f	2	9.0	8.0	#ff8c49	#ff964f	Mixed	#cccccc
Prevotella sp. oral taxon 317	Subgingival_plaque	#ffac5c	4	5.0	0.0	#66fcc2	#8000ff	Mixed	#cccccc
Prevotella sp. oral taxon 472	Subgingival_plaque	#ffac5c	2	4.0	2.0	#38e7d7	#1996f3	Mixed	#cccccc
