source	Unnamed: 0	source	target	weight	first_sample	second_sample	edge_sample	fscolor	sscolor	edcolor	spect_cluster	commun_cluster	spect_color	comm_color
Tenericutes	56	Tenericutes	Candidatus Saccharibacteria	3.0	Posterior_fornix	Tongue_dorsum	Intertype	#4df3ce	#ff0000	#cccccc	0.0	1.0	#8000ff	#ff0000
Candidatus Saccharibacteria	57	Candidatus Saccharibacteria	Tenericutes	3.0	Tongue_dorsum	Posterior_fornix	Intertype	#ff0000	#4df3ce	#cccccc	9.0	0.0	#ff0000	#8000ff
Tenericutes	58	Tenericutes	Chlamydiae	1.0	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	0.0	1.0	#8000ff	#ff0000
Chlamydiae	59	Chlamydiae	Tenericutes	1.0	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	6.0	1.0	#d4dd80	#ff0000
Tenericutes	60	Tenericutes	Firmicutes	8.0	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	0.0	1.0	#8000ff	#ff0000
Firmicutes	61	Firmicutes	Tenericutes	8.0	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	4.0	1.0	#62fbc4	#ff0000
Tenericutes	62	Tenericutes	Fusobacteria	4.0	Posterior_fornix	Tongue_dorsum	Intertype	#4df3ce	#ff0000	#cccccc	0.0	1.0	#8000ff	#ff0000
Fusobacteria	63	Fusobacteria	Tenericutes	4.0	Tongue_dorsum	Posterior_fornix	Intertype	#ff0000	#4df3ce	#cccccc	7.0	0.0	#ffa558	#8000ff
Tenericutes	64	Tenericutes	Proteobacteria	5.0	Posterior_fornix	Buccal_mucosa	Intertype	#4df3ce	#1996f3	#cccccc	0.0	1.0	#8000ff	#ff0000
Proteobacteria	65	Proteobacteria	Tenericutes	5.0	Buccal_mucosa	Posterior_fornix	Intertype	#1996f3	#4df3ce	#cccccc	8.0	0.0	#ff592d	#8000ff
Tenericutes	66	Tenericutes	Spirochaetes	3.0	Posterior_fornix	Subgingival_plaque	Intertype	#4df3ce	#e4cf74	#cccccc	0.0	1.0	#8000ff	#ff0000
Spirochaetes	67	Spirochaetes	Tenericutes	3.0	Subgingival_plaque	Posterior_fornix	Intertype	#e4cf74	#4df3ce	#cccccc	3.0	1.0	#2adddd	#ff0000
Tenericutes	68	Tenericutes	Synergistetes	1.0	Posterior_fornix	Subgingival_plaque	Intertype	#4df3ce	#e4cf74	#cccccc	0.0	1.0	#8000ff	#ff0000
Synergistetes	69	Synergistetes	Tenericutes	1.0	Subgingival_plaque	Posterior_fornix	Intertype	#e4cf74	#4df3ce	#cccccc	3.0	1.0	#2adddd	#ff0000
Verrucomicrobia	70	Verrucomicrobia	Bacteroidetes	2.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	4.0	1.0	#62fbc4	#ff0000
Bacteroidetes	71	Bacteroidetes	Verrucomicrobia	2.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	0.0	#4856fb	#8000ff
Verrucomicrobia	72	Verrucomicrobia	Firmicutes	7.0	Stool	Posterior_fornix	Intertype	#b2f396	#4df3ce	#cccccc	4.0	1.0	#62fbc4	#ff0000
Firmicutes	73	Firmicutes	Verrucomicrobia	7.0	Posterior_fornix	Stool	Intertype	#4df3ce	#b2f396	#cccccc	4.0	1.0	#62fbc4	#ff0000
Verrucomicrobia	74	Verrucomicrobia	Tenericutes	2.0	Stool	Posterior_fornix	Intertype	#b2f396	#4df3ce	#cccccc	4.0	1.0	#62fbc4	#ff0000
Tenericutes	75	Tenericutes	Verrucomicrobia	2.0	Posterior_fornix	Stool	Intertype	#4df3ce	#b2f396	#cccccc	0.0	1.0	#8000ff	#ff0000
