	source	target	weight	edge_sample	edge_color
0	Aggregatibacter	Actinobaculum	4.0	Mixed	#cccccc
1	Akkermansia	Acetivibrio	7.0	Stool	#b2f396
2	Alistipes	Acholeplasma	2.0	Stool	#b2f396
3	Alistipes	Acidaminococcus	2.0	Stool	#b2f396
4	Alysiella	Alloprevotella	2.0	Attached	#4e4dfc
5	Anaerofustis	Adlercreutzia	1.0	Stool	#b2f396
6	Anaerostipes	Acetivibrio	5.0	Stool	#b2f396
7	Arthrobacter	Aliterella	1.0	Anterior_nares	#8000ff
8	Atopobacter	Amphibacillus	1.0	Anterior_nares	#8000ff
9	Atopobium	Anaerococcus	2.0	Mixed	#cccccc
10	Avibacterium	Actinobacillus	2.0	Buccal_mucosa	#1996f3
11	Azohydromonas	Aliterella	1.0	Anterior_nares	#8000ff
12	Azohydromonas	Arthrobacter	1.0	Anterior_nares	#8000ff
13	Bacillus	Aliterella	1.0	Anterior_nares	#8000ff
14	Bacillus	Arthrobacter	1.0	Anterior_nares	#8000ff
15	Bacillus	Azohydromonas	1.0	Anterior_nares	#8000ff
16	Bacteroides	Anaerotruncus	5.0	Stool	#b2f396
17	Basfia	Alloprevotella	2.0	Mixed	#cccccc
18	Bifidobacterium	Anaerostipes	3.0	Stool	#b2f396
19	Blautia	Acetivibrio	10.0	Stool	#b2f396
20	Blautia	Adlercreutzia	3.0	Stool	#b2f396
21	Blautia	Anaerostipes	6.0	Stool	#b2f396
22	Brevibacterium	Aerococcus	1.0	Posterior_fornix	#4df3ce
23	Burkholderia	Aerococcus	1.0	Posterior_fornix	#4df3ce
24	Burkholderia	Brevibacterium	1.0	Posterior_fornix	#4df3ce
25	Butyricicoccus	Bacteroides	3.0	Stool	#b2f396
26	Butyricicoccus	Bilophila	2.0	Stool	#b2f396
27	Butyricimonas	Acetivibrio	3.0	Stool	#b2f396
28	Butyricimonas	Acholeplasma	2.0	Stool	#b2f396
29	Butyricimonas	Acidaminococcus	2.0	Stool	#b2f396
30	Butyricimonas	Bilophila	2.0	Stool	#b2f396
31	Butyricimonas	Blautia	3.0	Stool	#b2f396
32	Calothrix	Amphibacillus	1.0	Anterior_nares	#8000ff
33	Calothrix	Atopobacter	1.0	Anterior_nares	#8000ff
34	Campylobacter	Actinomyces	8.0	Mixed	#cccccc
35	Capnocytophaga	Actinobacillus	3.0	Mixed	#cccccc
36	Capnocytophaga	Bergeyella	3.0	Supragingival_plaque	#ff964f
37	Capnocytophaga	Campylobacter	7.0	Mixed	#cccccc
38	Catonella	Abiotrophia	4.0	Mixed	#cccccc
39	Catonella	Anaeroglobus	3.0	Mixed	#cccccc
40	Catonella	Campylobacter	7.0	Mixed	#cccccc
41	Centipeda	Abiotrophia	5.0	Mixed	#cccccc
42	Centipeda	Aggregatibacter	4.0	Mixed	#cccccc
43	Centipeda	Anaeroglobus	3.0	Mixed	#cccccc
44	Centipeda	Campylobacter	5.0	Mixed	#cccccc
45	Chryseobacterium	Alloprevotella	4.0	Attached	#4e4dfc
46	Citrobacter	Bradyrhizobium	1.0	Throat	#ff5029
47	Collinsella	Adlercreutzia	2.0	Stool	#b2f396
48	Collinsella	Anaerostipes	3.0	Stool	#b2f396
49	Coprobacillus	Acetivibrio	4.0	Stool	#b2f396
50	Coprobacillus	Blautia	5.0	Stool	#b2f396
