TAXA	sample_type	sample_color	frequency	spect_cluster	commun_cluster	spect_color	comm_color
Aggregatibacter	Mixed	#cccccc	29	1.0	0.0	#386df9	#8000ff
Akkermansia	Stool	#b2f396	20	0.0	1.0	#8000ff	#5c38fd
Alistipes	Stool	#b2f396	28	0.0	1.0	#8000ff	#5c38fd
Alysiella	Attached	#4e4dfc	2	1.0	3.0	#386df9	#149df1
Anaerofustis	Stool	#b2f396	1	0.0	7.0	#8000ff	#7effb5
Anaerostipes	Stool	#b2f396	10	0.0	1.0	#8000ff	#5c38fd
Arthrobacter	Anterior_nares	#8000ff	1	6.0	2.0	#ff703a	#386df9
Atopobacter	Anterior_nares	#8000ff	1	4.0	6.0	#a2f9a0	#5af8c8
Atopobium	Saliva	#7effb5	22	5.0	7.0	#ecc86f	#7effb5
Avibacterium	Buccal_mucosa	#1996f3	3	1.0	3.0	#386df9	#149df1
Azohydromonas	Anterior_nares	#8000ff	1	6.0	2.0	#ff703a	#386df9
Bacillus	Anterior_nares	#8000ff	16	6.0	2.0	#ff703a	#386df9
Bacteroides	Stool	#b2f396	44	0.0	1.0	#8000ff	#5c38fd
Basfia	Buccal_mucosa	#1996f3	2	1.0	3.0	#386df9	#149df1
Bifidobacterium	Stool	#b2f396	19	0.0	1.0	#8000ff	#5c38fd
Blautia	Stool	#b2f396	19	0.0	1.0	#8000ff	#5c38fd
Brevibacterium	Posterior_fornix	#4df3ce	1	2.0	4.0	#10c6e6	#10c6e6
Burkholderia	Posterior_fornix	#4df3ce	1	2.0	4.0	#10c6e6	#10c6e6
Butyricicoccus	Stool	#b2f396	10	0.0	1.0	#8000ff	#5c38fd
Butyricimonas	Stool	#b2f396	11	0.0	1.0	#8000ff	#5c38fd
Calothrix	Anterior_nares	#8000ff	1	4.0	6.0	#a2f9a0	#5af8c8
Campylobacter	Saliva	#7effb5	33	1.0	0.0	#386df9	#8000ff
Capnocytophaga	Supragingival_plaque	#ff964f	30	1.0	0.0	#386df9	#8000ff
Catonella	Subgingival_plaque	#e4cf74	23	1.0	0.0	#386df9	#8000ff
Centipeda	Subgingival_plaque	#e4cf74	14	1.0	0.0	#386df9	#8000ff
Chryseobacterium	Attached	#4e4dfc	13	1.0	3.0	#386df9	#149df1
Citrobacter	Throat	#ff5029	1	1.0	9.0	#386df9	#c6e789
Collinsella	Stool	#b2f396	11	0.0	1.0	#8000ff	#5c38fd
Coprobacillus	Stool	#b2f396	10	0.0	1.0	#8000ff	#5c38fd
Coprobacter	Stool	#b2f396	5	0.0	1.0	#8000ff	#5c38fd
Coprococcus	Stool	#b2f396	18	0.0	1.0	#8000ff	#5c38fd
Corynebacterium	Supragingival_plaque	#ff964f	34	1.0	0.0	#386df9	#8000ff
Crocosphaera	Anterior_nares	#8000ff	1	7.0	8.0	#ff0000	#a2f9a0
Cupriavidus	Mid_vagina	#18cde4	5	3.0	7.0	#5af8c8	#7effb5
Dehalobacter	Buccal_mucosa	#1996f3	2	1.0	3.0	#386df9	#149df1
Delftia	Anterior_nares	#8000ff	1	6.0	2.0	#ff703a	#386df9
Desulfotomaculum	Stool	#b2f396	1	0.0	7.0	#8000ff	#7effb5
Desulfovibrio	Stool	#b2f396	4	0.0	7.0	#8000ff	#7effb5
Dielma	Stool	#b2f396	5	0.0	1.0	#8000ff	#5c38fd
Dorea	Stool	#b2f396	17	0.0	1.0	#8000ff	#5c38fd
Echinicola	Buccal_mucosa	#1996f3	2	1.0	3.0	#386df9	#149df1
Eggerthella	Stool	#b2f396	3	0.0	1.0	#8000ff	#5c38fd
Eikenella	Subgingival_plaque	#e4cf74	17	1.0	0.0	#386df9	#8000ff
Elizabethkingia	Buccal_mucosa	#1996f3	1	2.0	5.0	#10c6e6	#37e6d8
Enhydrobacter	Posterior_fornix	#4df3ce	1	3.0	7.0	#5af8c8	#7effb5
Enterococcus	Attached	#4e4dfc	15	0.0	1.0	#8000ff	#5c38fd
Enterorhabdus	Stool	#b2f396	1	1.0	14.0	#386df9	#ff0000
Erysipelatoclostridium	Stool	#b2f396	10	0.0	1.0	#8000ff	#5c38fd
Escherichia	Stool	#b2f396	8	1.0	14.0	#386df9	#ff0000
Eubacterium	Subgingival_plaque	#e4cf74	38	0.0	1.0	#8000ff	#5c38fd
Faecalibacterium	Stool	#b2f396	26	0.0	1.0	#8000ff	#5c38fd
Faecalicoccus	Stool	#b2f396	1	0.0	7.0	#8000ff	#7effb5
Faecalitalea	Stool	#b2f396	4	0.0	1.0	#8000ff	#5c38fd
Fenollaria	Posterior_fornix	#4df3ce	1	3.0	7.0	#5af8c8	#7effb5
Filifactor	Throat	#ff5029	10	1.0	0.0	#386df9	#8000ff
Flavobacterium	Throat	#ff5029	1	1.0	9.0	#386df9	#c6e789
Flavonifractor	Stool	#b2f396	15	0.0	1.0	#8000ff	#5c38fd
Fusobacterium	Tongue_dorsum	#ff0000	27	1.0	0.0	#386df9	#8000ff
Gardnerella	Posterior_fornix	#4df3ce	10	5.0	7.0	#ecc86f	#7effb5
Gordonibacter	Stool	#b2f396	6	0.0	1.0	#8000ff	#5c38fd
Granulicatella	Attached	#4e4dfc	25	1.0	3.0	#386df9	#149df1
Gulbenkiania	Anterior_nares	#8000ff	1	7.0	8.0	#ff0000	#a2f9a0
Haemophilus	Buccal_mucosa	#1996f3	37	1.0	3.0	#386df9	#149df1
Hallella	Stool	#b2f396	1	1.0	14.0	#386df9	#ff0000
Helicobacter	Anterior_nares	#8000ff	1	7.0	8.0	#ff0000	#a2f9a0
Histophilus	Buccal_mucosa	#1996f3	4	1.0	3.0	#386df9	#149df1
Holdemanella	Stool	#b2f396	5	0.0	7.0	#8000ff	#7effb5
Holdemania	Stool	#b2f396	12	0.0	1.0	#8000ff	#5c38fd
Hungatella	Stool	#b2f396	15	0.0	11.0	#8000ff	#ffa055
Intestinimonas	Stool	#b2f396	16	0.0	1.0	#8000ff	#5c38fd
Janibacter	Throat	#ff5029	1	1.0	9.0	#386df9	#c6e789
Johnsonella	Subgingival_plaque	#e4cf74	13	1.0	0.0	#386df9	#8000ff
Kandleria	Stool	#b2f396	1	0.0	7.0	#8000ff	#7effb5
Kingella	Supragingival_plaque	#ff964f	28	1.0	0.0	#386df9	#8000ff
Lachnoanaerobaculum	Tongue_dorsum	#ff0000	29	1.0	0.0	#386df9	#8000ff
Lachnoclostridium	Stool	#b2f396	17	0.0	1.0	#8000ff	#5c38fd
Lachnospira	Stool	#b2f396	3	0.0	13.0	#8000ff	#ff3b1e
Lactococcus	Anterior_nares	#8000ff	16	7.0	8.0	#ff0000	#a2f9a0
Lautropia	Supragingival_plaque	#ff964f	29	1.0	0.0	#386df9	#8000ff
Lelliottia	Anterior_nares	#8000ff	1	5.0	2.0	#ecc86f	#386df9
Leptotrichia	Supragingival_plaque	#ff964f	27	1.0	0.0	#386df9	#8000ff
Leucobacter	Anterior_nares	#8000ff	3	1.0	0.0	#386df9	#8000ff
Levyella	Anterior_nares	#8000ff	5	5.0	7.0	#ecc86f	#7effb5
Mangrovimonas	Buccal_mucosa	#1996f3	2	1.0	3.0	#386df9	#149df1
Mannheimia	Buccal_mucosa	#1996f3	10	1.0	3.0	#386df9	#149df1
Marvinbryantia	Stool	#b2f396	5	0.0	7.0	#8000ff	#7effb5
Microbacterium	Anterior_nares	#8000ff	1	7.0	8.0	#ff0000	#a2f9a0
Microvirga	Anterior_nares	#8000ff	1	6.0	2.0	#ff703a	#386df9
Mobiluncus	Posterior_fornix	#4df3ce	2	5.0	7.0	#ecc86f	#7effb5
Modestobacter	Anterior_nares	#8000ff	1	6.0	2.0	#ff703a	#386df9
Mogibacterium	Throat	#ff5029	7	1.0	3.0	#386df9	#149df1
Morococcus	Buccal_mucosa	#1996f3	8	1.0	0.0	#386df9	#8000ff
Mycobacterium	Mid_vagina	#18cde4	9	6.0	2.0	#ff703a	#386df9
Mycoplasma	Subgingival_plaque	#e4cf74	12	1.0	0.0	#386df9	#8000ff
Necropsobacter	Buccal_mucosa	#1996f3	3	1.0	3.0	#386df9	#149df1
Neisseria	Throat	#ff5029	31	1.0	0.0	#386df9	#8000ff
Nocardia	Mid_vagina	#18cde4	3	2.0	12.0	#10c6e6	#ff703a
Nosocomiicoccus	Posterior_fornix	#4df3ce	1	2.0	4.0	#10c6e6	#10c6e6
Novosphingobium	Throat	#ff5029	1	1.0	9.0	#386df9	#c6e789
Odoribacter	Stool	#b2f396	21	0.0	1.0	#8000ff	#5c38fd
Olsenella	Subgingival_plaque	#e4cf74	8	1.0	0.0	#386df9	#8000ff
Oribacterium	Saliva	#7effb5	32	1.0	0.0	#386df9	#8000ff
Oscillibacter	Stool	#b2f396	17	0.0	1.0	#8000ff	#5c38fd
Ottowia	Subgingival_plaque	#e4cf74	13	1.0	0.0	#386df9	#8000ff
Oxalobacter	Stool	#b2f396	5	0.0	1.0	#8000ff	#5c38fd
Parabacteroides	Stool	#b2f396	27	0.0	1.0	#8000ff	#5c38fd
Paracoccus	Anterior_nares	#8000ff	6	5.0	7.0	#ecc86f	#7effb5
Paraprevotella	Stool	#b2f396	28	1.0	14.0	#386df9	#ff0000
Parasutterella	Stool	#b2f396	11	0.0	1.0	#8000ff	#5c38fd
Parvimonas	Throat	#ff5029	19	1.0	0.0	#386df9	#8000ff
Pasteurella	Buccal_mucosa	#1996f3	15	1.0	3.0	#386df9	#149df1
Pectobacterium	Saliva	#7effb5	1	1.0	10.0	#386df9	#ecc86f
Peptoclostridium	Stool	#b2f396	25	0.0	1.0	#8000ff	#5c38fd
Phascolarctobacterium	Stool	#b2f396	6	0.0	1.0	#8000ff	#5c38fd
Photobacterium	Anterior_nares	#8000ff	1	6.0	2.0	#ff703a	#386df9
Porphyrobacter	Buccal_mucosa	#1996f3	12	1.0	3.0	#386df9	#149df1
Porphyromonas	Tongue_dorsum	#ff0000	39	1.0	0.0	#386df9	#8000ff
Prevotella	Throat	#ff5029	55	1.0	0.0	#386df9	#8000ff
Propionibacterium	Anterior_nares	#8000ff	36	1.0	0.0	#386df9	#8000ff
Proteiniphilum	Buccal_mucosa	#1996f3	1	1.0	3.0	#386df9	#149df1
Pseudoflavonifractor	Stool	#b2f396	12	0.0	1.0	#8000ff	#5c38fd
Psychrobacter	Saliva	#7effb5	5	1.0	10.0	#386df9	#ecc86f
Rheinheimera	Anterior_nares	#8000ff	1	6.0	2.0	#ff703a	#386df9
Rhodopseudomonas	Posterior_fornix	#4df3ce	1	3.0	7.0	#5af8c8	#7effb5
Riemerella	Buccal_mucosa	#1996f3	5	1.0	3.0	#386df9	#149df1
Rikenella	Stool	#b2f396	6	0.0	7.0	#8000ff	#7effb5
Risungbinella	Anterior_nares	#8000ff	1	7.0	8.0	#ff0000	#a2f9a0
Roseburia	Stool	#b2f396	24	0.0	1.0	#8000ff	#5c38fd
Rothia	Buccal_mucosa	#1996f3	35	1.0	0.0	#386df9	#8000ff
Ruminiclostridium	Stool	#b2f396	19	0.0	1.0	#8000ff	#5c38fd
Ruminococcus	Stool	#b2f396	27	0.0	1.0	#8000ff	#5c38fd
Runella	Attached	#4e4dfc	1	1.0	3.0	#386df9	#149df1
Salmonella	Anterior_nares	#8000ff	8	6.0	2.0	#ff703a	#386df9
Sanguibacter	Saliva	#7effb5	15	1.0	0.0	#386df9	#8000ff
