	source	source_freq	first_sample	fscolor	spect_cluster	commun_cluster	spect_color	comm_color
322	Micrococcus	1	Anterior_nares	#8000ff	18.0	11.0	#ff2c16	#7effb5
323	Arcanobacterium	2	Anterior_nares	#8000ff	18.0	11.0	#ff2c16	#7effb5
324	Micrococcus	1	Anterior_nares	#8000ff	18.0	11.0	#ff2c16	#7effb5
325	Aureimonas	8	Anterior_nares	#8000ff	18.0	11.0	#ff2c16	#7effb5
326	Micrococcus	1	Anterior_nares	#8000ff	18.0	11.0	#ff2c16	#7effb5
327	Crocosphaera	19	Anterior_nares	#8000ff	18.0	11.0	#ff2c16	#7effb5
328	Micrococcus	1	Anterior_nares	#8000ff	18.0	11.0	#ff2c16	#7effb5
329	Exiguobacterium	1	Anterior_nares	#8000ff	18.0	11.0	#ff2c16	#7effb5
330	Micrococcus	1	Anterior_nares	#8000ff	18.0	11.0	#ff2c16	#7effb5
331	Gulbenkiania	2	Anterior_nares	#8000ff	18.0	11.0	#ff2c16	#7effb5
332	Micrococcus	1	Anterior_nares	#8000ff	18.0	11.0	#ff2c16	#7effb5
333	Helicobacter	2	Anterior_nares	#8000ff	18.0	11.0	#ff2c16	#7effb5
334	Micrococcus	1	Anterior_nares	#8000ff	18.0	11.0	#ff2c16	#7effb5
335	Kocuria	3	Anterior_nares	#8000ff	18.0	11.0	#ff2c16	#7effb5
336	Micrococcus	1	Anterior_nares	#8000ff	18.0	11.0	#ff2c16	#7effb5
337	Leucobacter	12	Anterior_nares	#8000ff	18.0	11.0	#ff2c16	#7effb5
338	Micrococcus	1	Anterior_nares	#8000ff	18.0	11.0	#ff2c16	#7effb5
339	Methylobacterium	1	Anterior_nares	#8000ff	18.0	11.0	#ff2c16	#7effb5
340	Micrococcus	1	Anterior_nares	#8000ff	18.0	11.0	#ff2c16	#7effb5
341	Microbacterium	39	Anterior_nares	#8000ff	18.0	11.0	#ff2c16	#7effb5
342	Microvirga	1	Anterior_nares	#8000ff	15.0	2.0	#ff9d53	#5247fc
343	Acinetobacter	2	Anterior_nares	#8000ff	8.0	2.0	#56f7ca	#5247fc
344	Microvirga	1	Anterior_nares	#8000ff	15.0	2.0	#ff9d53	#5247fc
345	Aliterella	4	Anterior_nares	#8000ff	15.0	2.0	#ff9d53	#5247fc
346	Microvirga	1	Anterior_nares	#8000ff	15.0	2.0	#ff9d53	#5247fc
347	Arthrobacter	1	Anterior_nares	#8000ff	15.0	2.0	#ff9d53	#5247fc
348	Microvirga	1	Anterior_nares	#8000ff	15.0	2.0	#ff9d53	#5247fc
349	Azohydromonas	12	Anterior_nares	#8000ff	8.0	2.0	#56f7ca	#5247fc
350	Microvirga	1	Anterior_nares	#8000ff	15.0	2.0	#ff9d53	#5247fc
351	Delftia	7	Anterior_nares	#8000ff	15.0	2.0	#ff9d53	#5247fc
